,Ovhd,Inst,Res,Non-inst,Bus/Fin,Comp/Eng/Sci,Mgnt,Admin/Off,Stdt,Aux,Prv/Stdt,Prv/Aux
Concorde Career Institute-Jacksonville,1.87,971,0,1825,278,0,905,230,0,0,0,0
Dartmouth College,1.87,70275,2712,149766,8236,24278,40183,17099,0,0,30613,13616
Eastwick College-Ramsey,1.87,1456,0,2732,0,146,1382,881,0,0,0,0
ITT Technical Institute-Lake Mary,1.87,564,0,1055,0,32,415,531,0,0,0,0
Waldorf College,1.87,2033,0,3814,107,0,744,396,0,0,0,0
DeVry University-Texas,1.87,5931,0,11142,840,297,4174,588,0,0,0,0
Le Cordon Bleu College of Culinary Arts-Miami,1.87,837,0,1572,363,0,418,60,0,0,0,0
Fisk University,1.87,2287,610,5579,416,334,2067,941,0,0,998,338
University of Southern California,1.87,225293,18774,512872,61570,70675,162041,67643,0,0,57401,61815
Prince George's Community College,1.87,15598,0,29199,0,0,5899,5379,7126,0,0,0
Bacone College,1.87,1725,0,3411,243,75,799,508,0,0,1898,181
Southwest Virginia Community College,1.88,2374,0,4535,273,396,2358,935,1905,71,0,0
Marshall B Ketchum University,1.88,3249,0,6210,215,392,3356,1377,0,0,430,73
University of Illinois at Chicago,1.88,118639,4882,253765,27755,29686,68259,31319,21713,22940,0,0
Olivet Nazarene University,1.88,7980,136,16465,362,1885,3814,2895,0,0,4409,1180
Wheelock College,1.88,4549,0,8567,696,471,1983,1121,0,0,2301,0
Pensacola State College,1.88,9012,0,17003,1439,3057,3214,3879,3936,0,0,0
Clatsop Community College,1.88,1686,0,3274,0,127,1286,1179,1110,92,0,0
Reading Area Community College,1.88,4000,0,7543,366,377,3189,1720,2438,0,0,0
Bennington College,1.89,4601,0,9630,655,451,3453,1233,0,0,1846,898
Antioch University-Santa Barbara,1.89,709,0,1341,0,0,866,419,0,0,0,0
Mississippi State University,1.89,71820,6679,167882,21698,28675,18070,20539,10075,21574,0,0
Eastern Shore Community College,1.89,967,0,1862,59,0,1056,258,514,25,0,0
Mohave Community College,1.89,4468,0,8608,344,779,2597,2431,2589,141,0,0
ITT Technical Institute-Orland Park,1.89,784,0,1485,0,47,487,913,0,0,0,0
Bradford School,1.89,462,0,876,0,0,557,277,0,0,0,0
Trinity Lutheran College,1.89,515,0,989,84,0,317,290,0,0,333,12
Bethel University,1.89,6563,0,14747,453,413,2175,1318,0,0,3823,2293
Passaic County Community College,1.89,7283,0,15058,546,680,5205,2005,3049,1270,0,0
Notre Dame College,1.89,2879,0,5755,352,46,2128,466,0,0,3997,289
Coppin State University,1.89,8926,0,19903,3055,1651,7766,3203,3577,2983,0,0
Columbia Theological Seminary,1.89,1616,0,3110,711,315,818,680,0,0,341,40
Suffolk County Community College,1.89,27983,0,52898,1274,1447,17741,8425,12543,0,0,0
Daymar College-Owensboro,1.89,326,0,617,0,0,157,61,0,0,0,0
Seminole State College of Florida,1.89,12663,0,24393,3142,2641,3618,4017,7796,420,0,0
Cornish College of the Arts,1.89,3109,0,5998,72,348,3268,627,0,0,1359,96
West Virginia Junior College-Bridgeport,1.89,261,0,494,80,0,203,37,0,0,0,0
ITT Technical Institute-St Petersburg,1.9,445,0,847,0,40,337,417,0,0,0,0
New Jersey City University,1.9,21932,31,44179,2135,3176,9093,5858,10258,2264,0,0
ITT Technical Institute-South Bend,1.9,508,0,970,0,34,350,526,0,0,0,0
Ohio Dominican University,1.9,4410,0,8694,199,909,3718,1505,0,0,2774,289
Manhattan Christian College,1.9,518,0,1132,139,32,292,0,0,0,556,146
Tufts University,1.9,77851,6128,169767,21470,31436,43915,23849,0,0,14396,11837
Eagle Gate College-Salt Lake City,1.9,396,0,753,115,0,290,68,0,0,0,0
New York College of Traditional Chinese Medicine,1.9,237,0,452,42,0,265,145,0,0,0,0
Wentworth Institute of Technology,1.9,10635,0,20884,1761,3210,7673,1605,0,0,5482,654
Northwest Career College,1.9,304,0,579,33,0,300,160,0,0,0,0
Virginia College-Florence,1.9,687,0,1306,139,46,546,149,0,0,0,0
Umpqua Community College,1.9,3501,73,6805,301,513,2695,1881,2421,36,0,0
McPherson College,1.9,2045,0,4024,368,66,1865,253,0,0,1871,134
University of West Alabama,1.9,6805,0,12973,1511,617,3705,1768,2006,0,0,0
Aviation Institute of Maintenance-Manassas,1.9,376,0,715,0,0,266,449,0,0,0,0
Sonoma State University,1.91,18856,242,38119,9637,3940,7213,2441,8333,1579,0,0
University of Connecticut,1.91,161356,13088,403079,21050,42582,41455,110136,20302,73047,0,0
Georgia Piedmont Technical College,1.91,4149,0,7958,505,379,3627,1402,2314,0,0,0
Johnson C Smith University,1.91,5376,0,10577,398,576,4294,2337,0,0,2841,256
Tillamook Bay Community College,1.91,465,56,1010,160,99,344,27,204,32,0,0
Southern California Seminary,1.91,124,56,378,0,0,123,0,0,0,251,53
Lehigh Carbon Community College,1.91,4946,0,9608,291,1448,4231,1358,2953,116,0,0
Washington College,1.91,6920,0,15024,1486,2154,2779,1406,0,0,4126,1752
College of Business and Technology-Flagler,1.92,294,0,565,140,90,60,90,0,0,0,0
Remington College-Baton Rouge Campus,1.92,532,0,1023,67,49,535,183,0,0,134,0
Eastern Oklahoma State College,1.92,2428,0,5077,0,0,2079,1979,1131,402,0,0
Vatterott College-Dividend,1.92,511,0,983,205,0,411,30,0,0,0,0
ITT Technical Institute-Earth City,1.92,697,0,1344,0,42,423,811,0,0,0,0
Montreat College,1.92,1522,0,3146,483,230,279,350,0,0,1608,215
Cecil College,1.92,3116,0,6378,530,533,1281,1245,2442,377,0,0
Wilson College,1.92,2333,0,4860,274,139,1651,660,0,0,1072,372
Maharishi University of Management,1.92,1510,170,3749,164,370,446,1349,0,0,437,575
Immaculata University,1.92,5232,0,10125,399,356,1760,1877,0,0,4570,59
South University-West Palm Beach,1.93,1605,0,3102,45,41,1722,1148,0,0,0,0
Aims Community College,1.93,5252,0,10728,724,860,2739,1706,2037,580,0,0
Warner Pacific College,1.93,1889,0,3648,204,221,1514,233,0,0,2064,0
South Seattle College,1.93,4671,0,10417,162,525,4327,2928,3054,1369,0,0
Platt College-Aurora,1.93,729,0,1409,288,164,484,35,0,0,0,0
Argosy University-The Art Institute of California-Los Angeles,1.93,2563,0,4963,67,210,1567,2983,0,0,0,0
Sofia University,1.93,1549,0,2990,315,186,1425,503,0,0,599,0
Vatterott College-Berkeley,1.93,1068,0,2063,337,0,592,38,0,0,0,0
Pope St John XXIII National Seminary,1.93,450,0,870,0,0,121,55,0,0,0,0
Morris College,1.93,2237,0,4810,104,263,1417,1014,0,0,832,474
Cambria-Rowe Business College-Johnstown,1.93,363,0,702,145,30,375,91,0,0,0,0
Nueta Hidatsa Sahnish College,1.93,885,0,1710,150,60,745,185,479,0,0,0
Nebraska Indian Community College,1.93,343,0,663,90,53,244,123,64,0,0,0
Naropa University,1.93,2638,0,5577,770,249,2499,481,0,0,1568,463
West Tennessee Business College,1.93,305,0,589,98,40,284,166,0,0,0,0
Trinity International University-Illinois,1.93,4639,0,9002,823,469,2962,775,0,0,3206,48
Luther Rice University & Seminary,1.93,962,0,1860,198,79,700,608,0,0,502,0
Rhode Island School of Design,1.93,14308,0,30856,2600,1934,10497,4302,0,0,3831,3105
Salt Lake Community College,1.93,16948,0,35862,2293,3977,9126,7134,11045,3002,0,0
Virginia Marti College of Art and Design,1.94,319,0,621,156,36,241,0,0,0,0,0
Fashion Institute of Technology,1.94,21640,0,43082,3910,8088,7054,14515,7459,1035,0,0
Argosy University-Chicago,1.94,1618,0,3146,0,48,1415,1362,0,0,0,0
Rowan College at Gloucester County,1.94,5287,0,10286,862,609,3164,1725,3920,26,0,0
Carnegie Mellon University,1.94,117389,19511,262710,18718,102694,75654,23104,0,0,17088,3736
Ocean County College,1.94,6772,0,13973,820,535,6609,3761,3338,788,0,0
Gallaudet University,1.94,18155,471,41482,2887,2998,12302,3639,0,0,7833,5484
Brightwood College-San Antonio-Ingram,1.94,921,0,1791,117,0,774,68,0,0,0,0
John Paul the Great Catholic University,1.94,566,0,1100,0,0,847,0,0,0,0,0
Union Theological Seminary in the City of New York,1.94,1566,0,3203,562,189,768,601,0,0,199,162
Wartburg Theological Seminary,1.94,579,0,1205,245,80,342,242,0,0,260,81
Frederick Community College,1.94,6725,0,14287,704,1664,4858,3248,4585,1197,0,0
Franklin W Olin College of Engineering,1.94,3618,60,7119,979,1303,3650,746,0,0,1118,0
Hallmark University,1.94,1820,0,3537,426,199,1622,550,0,0,935,0
Alice Lloyd College,1.94,1122,0,2272,0,45,1025,831,0,0,555,93
Craven Community College,1.94,3346,0,6515,759,224,2896,975,1352,0,0,0
Bellin College,1.94,952,0,1852,133,173,680,300,0,0,263,0
Remington College-Dallas Campus,1.94,1730,0,3361,314,76,1599,742,0,0,320,0
Eagle Gate College-Murray,1.94,435,0,846,95,0,226,27,0,0,0,0
Virginia College-Savannah,1.95,866,0,1691,168,47,791,151,0,0,0,0
Tabor College,1.95,1491,0,2973,161,165,1662,269,0,0,1542,55
Spartanburg Methodist College,1.95,1499,0,3553,89,145,1624,313,0,0,750,616
Pinnacle Career Institute-Lawrence,1.95,148,0,290,71,0,75,0,0,0,0,0
Saint Vincent de Paul Regional Seminary,1.95,566,0,1252,53,65,507,176,0,0,72,148
ITT Technical Institute-Canton,1.95,620,0,1210,0,54,439,664,0,0,0,0
Lake Erie College of Osteopathic Medicine,1.95,5441,0,10641,207,565,5902,1178,0,0,751,22
Graceland University-Lamoni,1.95,4272,0,8865,458,656,2221,1583,0,0,3444,530
Newbury College,1.95,1836,0,3730,562,375,980,174,0,0,1598,137
Brightwood College-Corpus Christi,1.95,651,0,1271,41,0,510,0,0,0,0,0
Aurora University,1.95,8321,0,16467,1728,1217,5399,1665,0,0,6154,220
Finlandia University,1.96,1670,0,3518,141,63,1033,333,0,0,1094,229
Waubonsee Community College,1.96,7492,0,15490,0,194,6688,6980,5436,796,0,0
Cowley County Community College,1.96,2989,0,6301,322,658,676,1773,2161,433,0,0
Le Cordon Bleu College of Culinary Arts-Chicago,1.96,1115,0,2193,322,0,366,59,0,0,0,0
ITT Technical Institute-Youngstown,1.96,691,0,1358,0,38,517,735,0,0,0,0
Bryant & Stratton College-Richmond,1.96,1306,0,2570,233,130,621,376,0,0,0,0
College of Business and Technology-Hialeah,1.96,220,0,432,0,0,68,340,0,0,0,0
Clear Creek Baptist Bible College,1.96,258,0,764,67,38,257,20,0,0,124,256
Wyotech-Long Beach,1.96,2555,0,5008,247,60,1485,3036,0,0,0,0
American InterContinental University-Houston,1.96,852,0,1676,186,130,351,88,0,0,0,0
Keck Graduate Institute,1.96,3815,558,8386,125,790,1075,609,0,0,765,0
Vet Tech Institute,1.97,458,0,906,0,0,434,105,0,0,0,0
The Art Institute of Portland,1.97,1947,0,3839,31,129,1277,2268,0,0,0,0
Arapahoe Community College,1.97,4322,0,9174,1301,280,2713,1704,2599,639,0,0
Webster University,1.97,16675,0,34054,2497,2478,10089,6583,0,0,8841,1087
Saint Joseph Seminary College,1.97,503,0,993,124,117,124,260,0,0,54,0
Potomac State College of West Virginia University,1.97,2173,0,4281,95,209,1085,651,0,0,0,0
Hagerstown Community College,1.97,4737,0,9955,562,713,3042,1750,2665,618,0,0
Everett Community College,1.97,6265,0,13736,772,1193,3950,3325,2576,1385,0,0
Trinity College of Florida,1.97,365,0,790,182,39,250,81,0,0,222,70
Western Iowa Tech Community College,1.97,4210,0,8716,482,575,4117,1013,1374,386,0,0
Antonelli College-Cincinnati,1.97,492,0,970,0,55,321,119,0,0,0,0
Holy Cross College,1.97,1072,0,2210,142,102,699,204,0,0,884,92
Cape Cod Community College,1.97,4475,0,8851,333,705,2787,1696,3222,0,0,0
Kilian Community College,1.98,318,0,631,0,0,497,133,0,0,219,0
John A Logan College,1.98,6486,0,13289,514,667,2792,2647,2566,382,0,0
The University of the Arts,1.98,6910,0,13875,1208,1169,4199,2057,0,0,3240,175
James Sprunt Community College,1.98,1955,0,3913,206,193,1478,629,1109,33,0,0
Friends University,1.98,4464,0,9322,766,691,2550,2039,0,0,4129,463
Miller-Motte Technical College-Lynchburg,1.98,450,0,895,118,0,324,180,0,0,0,0
Ohio Valley University,1.98,952,0,2252,104,68,563,340,0,0,440,363
Lasell College,1.98,5423,0,12006,1445,729,4103,933,0,0,3692,1260
Carl Sandburg College,1.98,2730,0,5417,309,456,1489,520,1993,0,0,0
Caldwell Community College and Technical Institute,1.98,4805,0,9688,295,495,4439,1970,2019,151,0,0
Flathead Valley Community College,1.99,2956,0,6478,240,305,1718,1000,1778,571,0,0
Holyoke Community College,1.99,7690,0,15717,266,1173,4706,4805,6212,342,0,0
Saint Charles Borromeo Seminary-Overbrook,1.99,610,0,1218,73,0,97,394,0,0,260,0
Shelton State Community College,1.99,5060,0,10072,204,834,4303,3498,2340,0,0,0
Baker College of Cadillac,1.99,774,0,1541,63,0,670,249,0,0,0,0
ITT Technical Institute-Tampa,1.99,734,0,1463,0,44,517,815,0,0,0,0
Prism Career Institute-Upper Darby,1.99,625,0,1246,41,0,166,116,0,0,0,0
Daymar Institute-Nashville,1.99,306,0,611,0,0,171,32,0,0,0,0
Coastline Community College,1.99,3966,0,10541,920,376,3235,4766,2504,2623,0,0
Mount Ida College,1.99,3548,0,7582,472,331,3361,481,0,0,2893,510
Centura College-Norfolk,1.99,449,0,896,0,0,442,453,0,0,0,0
Saint Augustine's University,2.0,3752,0,8226,399,243,3472,836,0,0,3151,685
The Illinois Institute of Art-Schaumburg,2.0,1583,0,3181,0,176,1145,1815,0,0,0,0
University of Northwestern Ohio,2.0,5443,0,11169,552,544,2850,1357,0,0,5590,260
International Academy of Design and Technology-Nashville,2.0,281,0,562,84,74,257,0,0,0,0,0
Warner University,2.0,1855,0,3886,77,65,1353,483,0,0,2066,174
Camden County College,2.0,9718,0,19496,709,1835,3492,4150,5574,0,0,0
Interdenominational Theological Center,2.0,968,90,2083,251,58,1231,386,0,0,714,0
Miller-Motte Technical College-Roanoke,2.0,421,0,844,62,0,393,95,0,0,0,0
Pueblo Community College,2.0,5129,0,10264,1315,853,2477,1654,2953,0,0,0
Central New Mexico Community College,2.01,17701,0,36043,4207,3632,7532,6875,11841,349,0,0
Argosy University-Phoenix,2.01,1086,0,2183,0,42,1123,941,0,0,0,0
Universidad Del Este,2.01,5497,1181,13329,0,500,4927,6017,0,0,3090,419
Harvard University,2.01,293958,68573,840981,67859,127102,260474,132822,0,0,67671,141017
Carrington College-Las Vegas,2.01,550,0,1108,52,0,645,67,0,0,0,0
Johnson University Florida,2.01,574,0,1155,100,43,404,146,0,0,510,0
United States Coast Guard Academy,2.01,19058,411,39231,2123,588,5532,2706,6407,267,0,0
Lincoln College of New England-Southington,2.01,1724,0,3471,46,40,1838,664,0,0,0,0
Atlantic Institute of Oriental Medicine,2.01,343,0,692,99,0,342,155,0,0,0,0
Genesee Community College,2.01,5186,0,10441,381,159,3662,1944,3272,0,0,0
Arkansas State University Mid-South,2.01,1983,0,4122,80,316,1737,962,1276,121,0,0
Concorde Career College-Aurora,2.01,1324,0,2666,208,0,1723,220,0,0,0,0
Lincoln College,2.01,1806,0,4439,188,118,1793,541,0,0,1605,798
United Theological Seminary,2.01,1124,0,2302,321,172,955,405,0,0,396,38
Texas College,2.01,1140,0,2770,323,86,1044,276,0,0,412,469
Concorde Career College-Portland,2.02,982,0,1985,346,0,854,286,0,0,0,0
Heritage College-Wichita,2.02,523,0,1059,764,0,265,30,0,0,0,0
Edward Waters College,2.02,1979,0,4439,295,102,1204,461,0,0,1431,432
Bel-Rea Institute of Animal Technology,2.02,622,0,1260,95,32,175,224,0,0,0,0
Central Wyoming College,2.02,3455,54,7628,447,637,1121,935,1451,551,0,0
Gwynedd Mercy University,2.02,4777,0,10298,675,827,3683,1195,0,0,3115,637
New Mexico State University-Main Campus,2.02,53448,2197,120373,11090,25717,28174,15983,8227,8845,0,0
Baptist University of the Americas,2.02,450,0,929,295,68,67,142,0,0,183,20
Triton College,2.03,6793,0,14936,1915,1408,2651,1738,3544,1105,0,0
University of Great Falls,2.03,1748,0,3824,460,213,1184,408,0,0,1840,271
Cooper Union for the Advancement of Science and Art,2.03,5339,0,11037,466,1239,4626,2348,0,0,1301,163
Albertus Magnus College,2.03,3078,0,6342,610,310,684,2193,0,0,1586,79
University of Puerto Rico-Cayey,2.03,6489,301,13654,872,1396,2601,3525,1953,0,0,0
Thomas Jefferson University,2.03,10813,0,59496,3192,7661,20649,8059,0,0,4875,37452
North Florida Community College,2.03,1429,0,2957,54,309,628,786,533,48,0,0
Strayer University-New Jersey,2.03,707,0,1438,0,0,681,218,0,0,0,0
State College of Florida-Manatee-Sarasota,2.03,7010,0,14599,2692,1181,3191,3591,3569,342,0,0
North Carolina State University at Raleigh,2.03,140331,21777,372231,29982,78695,41976,49101,13393,51825,0,0
Argosy University-The Art Institute of California-Inland Empire,2.03,2715,0,5522,0,176,1609,3696,0,0,0,0
MedTech College-Ft Wayne Campus,2.03,532,0,1083,192,0,599,114,0,0,0,0
University of the Ozarks,2.03,2173,0,4479,306,90,1440,332,0,0,1330,66
American InterContinental University-Atlanta,2.03,1257,0,2563,253,101,280,192,0,0,0,0
American Sentinel University,2.04,2458,0,5022,2210,444,2151,215,0,0,0,0
Oklahoma City Community College,2.04,7449,0,16640,915,1197,5253,2253,3587,1370,0,0
New Mexico Junior College,2.04,3385,0,7157,525,602,864,1570,1237,240,0,0
California College of the Arts,2.04,6836,0,13947,595,1600,4607,1105,0,0,3308,0
Independence Community College,2.04,1388,0,2865,125,193,558,394,980,27,0,0
Coahoma Community College,2.04,2897,0,6110,162,389,1520,611,1860,174,0,0
Strayer University-District of Columbia,2.04,598,0,1223,0,0,418,390,0,0,0,0
Brookline College-Albuquerque,2.04,485,0,992,101,45,197,110,0,0,0,0
University of California-Merced,2.04,20984,2170,51177,8316,5632,15737,5510,7107,4823,0,0
National American University-Bloomington,2.04,493,0,1006,0,0,283,64,0,0,0,0
Carroll Community College,2.04,4445,0,9216,486,994,2033,2571,1723,138,0,0
Montgomery College,2.04,42103,0,89170,8117,11454,18092,15344,20745,3157,0,0
Bryant & Stratton College-Albany,2.05,1050,0,2158,51,50,636,371,0,0,0,0
Lancaster Theological Seminary,2.05,424,0,871,41,0,446,144,0,0,114,0
Sanford-Brown Institute-Ft Lauderdale,2.05,729,0,1500,150,58,226,67,0,0,0,0
Bristol Community College,2.05,7735,0,15932,828,1232,5966,2477,4916,0,0,0
American Career College-Los Angeles,2.05,4762,0,9776,1911,0,4439,2855,0,0,0,0
Kentucky State University,2.05,7084,1696,18101,890,2268,4380,1862,4112,847,0,0
American College for Medical Careers,2.05,336,0,690,0,0,521,41,0,0,0,0
The Art Institute of Houston,2.05,2935,0,6029,65,155,2013,3684,0,0,0,0
Catholic Theological Union at Chicago,2.05,1463,0,3218,383,173,1628,0,0,0,413,207
Crossroads Bible College,2.05,257,0,541,79,0,337,90,0,0,236,12
Jacksonville College-Main Campus,2.05,560,0,1445,63,76,208,114,0,0,111,296
Nova Southeastern University,2.06,45059,2889,111839,19699,12512,42307,13318,0,0,17068,14153
City Colleges of Chicago-Kennedy-King College,2.06,5056,0,11338,1438,184,1164,1660,2652,887,0,0
National College-Willoughby Hills,2.06,163,0,337,0,0,137,140,0,0,0,0
Church Divinity School of the Pacific,2.06,376,0,836,0,0,586,185,0,0,275,59
Benedict College,2.06,7256,0,15620,1840,684,4503,2148,0,0,4413,609
American National University-Lexington,2.06,1554,0,3207,0,0,809,1419,0,0,0,0
Springfield College-School of Professional and Continuing Studies,2.06,1766,0,3644,97,56,1590,735,0,0,1714,0
Buena Vista University,2.06,4910,102,11070,304,547,4471,2300,0,0,2869,786
Florida Southern College,2.06,7724,0,17152,723,643,8025,1712,0,0,4337,1169
Myotherapy Institute,2.06,30,0,62,0,0,33,0,0,0,0,0
Virginia College-Montgomery,2.06,948,0,1954,172,45,778,231,0,0,0,0
James A Rhodes State College,2.06,2511,0,5176,167,551,1887,1127,1659,0,0,0
A T Still University of Health Sciences,2.06,10442,0,21821,995,1776,9450,5538,0,0,3140,218
Lesley University,2.06,12156,0,25651,3020,1971,11954,5156,0,0,6896,584
American Academy of Dramatic Arts-Los Angeles,2.06,630,0,1303,0,0,795,308,0,0,246,0
The Art Institute of Fort Lauderdale,2.07,2658,0,5513,98,159,1572,3452,0,0,0,0
Columbia International University,2.07,2461,0,5336,186,431,2129,983,0,0,1712,224
City Colleges of Chicago-Olive-Harvey College,2.07,4269,0,9157,991,516,1062,1630,2830,287,0,0
Thunderbird School of Global Management,2.07,5783,0,12042,5278,953,3100,1025,0,0,2342,15
Oregon Coast Community College,2.07,549,0,1149,0,0,694,181,241,8,0,0
Lincoln College of Technology-West Palm Beach,2.07,1113,0,2309,0,57,1611,327,0,0,0,0
American International College,2.07,3899,0,10566,1181,821,3809,809,0,0,3092,2462
Saint Joseph's College of Maine,2.07,4735,0,9802,182,466,3522,1500,0,0,2461,0
Miller-Motte College-Jacksonville,2.07,530,0,1102,155,0,422,210,0,0,0,0
Gulf Coast State College,2.07,5473,0,11692,1524,1034,2213,4562,2462,358,0,0
Schreiner University,2.07,3021,0,6411,371,410,2365,954,0,0,1757,152
Bryant & Stratton College-Buffalo,2.07,950,0,1972,57,0,650,279,0,0,0,0
Turtle Mountain Community College,2.08,1525,0,3187,306,210,1047,643,0,0,429,0
