UNITID,ARANK,XSATOTLT,SATOTLT,XSATOTLM,SATOTLM,XSATOTLW,SATOTLW,XSA09MCT,SA09MCT,XSA09MCM,SA09MCM,XSA09MCW,SA09MCW,XSA10MCT,SA10MCT,XSA10MCM,SA10MCM,XSA10MCW,SA10MCW,XSA11MCT,SA11MCT,XSA11MCM,SA11MCM,XSA11MCW,SA11MCW,XSA12MCT,SA12MCT,XSA12MCM,SA12MCM,XSA12MCW,SA12MCW,XSAMNTHT,SAMNTHT,XSAMNTHM,SAMNTHM,XSAMNTHW,SAMNTHW,XSAOUTLT,SAOUTLT,XSAOUTLM,SAOUTLM,XSAOUTLW,SAOUTLW,XSAAVMNT,SAAVMNT,XSAAVMNM,SAAVMNM,XSAAVMNW,SAAVMNW 
141334,1,"R",81,"R",56,"R",25,"Z",0,"Z",0,"Z",0,"R",76,"R",53,"R",23,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",2,"R",820,"R",566,"R",254,"R",6875398,"R",4891000,"R",1984398,"R",8385,"R",8641,"R",7813
141334,2,"R",99,"R",48,"R",51,"Z",0,"Z",0,"Z",0,"R",94,"R",43,"R",51,"Z",0,"Z",0,"Z",0,"R",5,"R",5,"Z",0,"R",1000,"R",490,"R",510,"R",6381710,"R",3195890,"R",3185820,"R",6382,"R",6522,"R",6247
141334,3,"R",125,"R",47,"R",78,"Z",0,"Z",0,"Z",0,"R",125,"R",47,"R",78,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1250,"R",470,"R",780,"R",6916540,"R",2531240,"R",4385300,"R",5533,"R",5386,"R",5622
141334,4,"R",93,"R",32,"R",61,"Z",0,"Z",0,"Z",0,"R",92,"R",32,"R",60,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",932,"R",320,"R",612,"R",3916460,"R",1319600,"R",2596860,"R",4202,"R",4124,"R",4243
141334,5,"R",40,"R",13,"R",27,"Z",0,"Z",0,"Z",0,"R",39,"R",13,"R",26,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",402,"R",130,"R",272,"R",2023696,"R",655020,"R",1368676,"R",5034,"R",5039,"R",5032
141334,6,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",12,"R",12,"Z",0,"R",99168,"R",99168,"Z",0,"R",8264,"R",8264,"A",
141334,7,"R",439,"R",197,"R",242,"Z",0,"Z",0,"Z",0,"R",426,"R",188,"R",238,"Z",0,"Z",0,"Z",0,"R",13,"R",9,"R",4,"R",4416,"R",1988,"R",2428,"R",26212972,"R",12691918,"R",13521054,"R",5936,"R",6384,"R",5569
141361,1,"R",8,"R",4,"R",4,"R",8,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",72,"R",36,"R",36,"R",584782,"R",288429,"R",296353,"R",8122,"R",8012,"R",8232
141361,2,"R",16,"R",9,"R",7,"R",16,"R",9,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",144,"R",81,"R",63,"R",825401,"R",408923,"R",416478,"R",5732,"R",5048,"R",6611
141361,3,"R",43,"R",24,"R",19,"R",43,"R",24,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",387,"R",216,"R",171,"R",2348025,"R",1372474,"R",975551,"R",6067,"R",6354,"R",5705
141361,4,"R",12,"R",5,"R",7,"R",12,"R",5,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",108,"R",45,"R",63,"R",486569,"R",208079,"R",278490,"R",4505,"R",4624,"R",4420
141361,7,"R",79,"R",42,"R",37,"R",79,"R",42,"R",37,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",711,"R",378,"R",333,"R",4244777,"R",2277905,"R",1966872,"R",5970,"R",6026,"R",5907
141468,6,"R",29,"R",23,"R",6,"R",29,"R",23,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",261,"R",207,"R",54,"R",1636580,"R",1274811,"R",361769,"R",6270,"R",6159,"R",6699
141468,7,"R",29,"R",23,"R",6,"R",29,"R",23,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",261,"R",207,"R",54,"R",1636580,"R",1274811,"R",361769,"R",6270,"R",6159,"R",6699
141486,1,"R",18,"R",14,"R",4,"R",17,"R",13,"R",4,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",164,"R",128,"R",36,"R",1513690,"R",1183990,"R",329700,"R",9230,"R",9250,"R",9158
141486,2,"R",28,"R",14,"R",14,"R",26,"R",13,"R",13,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",255,"R",127,"R",128,"R",2825717,"R",1774630,"R",1051087,"R",11081,"R",13973,"R",8212
141486,3,"R",19,"R",7,"R",12,"R",19,"R",7,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",171,"R",63,"R",108,"R",1305352,"R",459060,"R",846292,"R",7634,"R",7287,"R",7836
141486,5,"R",16,"R",9,"R",7,"R",16,"R",9,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",144,"R",81,"R",63,"R",817372,"R",469723,"R",347649,"R",5676,"R",5799,"R",5518
141486,7,"R",81,"R",44,"R",37,"R",78,"R",42,"R",36,"R",1,"R",1,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",734,"R",399,"R",335,"R",6462131,"R",3887403,"R",2574728,"R",8804,"R",9743,"R",7686
141565,1,"R",58,"R",40,"R",18,"R",41,"R",29,"R",12,"Z",0,"Z",0,"Z",0,"R",17,"R",11,"R",6,"Z",0,"Z",0,"Z",0,"R",556,"R",382,"R",174,"R",6062160,"R",4178028,"R",1884132,"R",10903,"R",10937,"R",10828
141565,2,"R",88,"R",44,"R",44,"R",68,"R",35,"R",33,"Z",0,"Z",0,"Z",0,"R",20,"R",9,"R",11,"Z",0,"Z",0,"Z",0,"R",832,"R",414,"R",418,"R",7621848,"R",3776208,"R",3845640,"R",9161,"R",9121,"R",9200
141565,3,"R",45,"R",24,"R",21,"R",30,"R",18,"R",12,"Z",0,"Z",0,"Z",0,"R",15,"R",6,"R",9,"Z",0,"Z",0,"Z",0,"R",435,"R",228,"R",207,"R",3513252,"R",1754952,"R",1758300,"R",8076,"R",7697,"R",8494
141565,4,"R",30,"R",9,"R",21,"R",27,"R",7,"R",20,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",276,"R",85,"R",191,"R",1711968,"R",529884,"R",1182084,"R",6203,"R",6234,"R",6189
141565,7,"R",221,"R",117,"R",104,"R",166,"R",89,"R",77,"Z",0,"Z",0,"Z",0,"R",55,"R",28,"R",27,"Z",0,"Z",0,"Z",0,"R",2099,"R",1109,"R",990,"R",18909228,"R",10239072,"R",8670156,"R",9009,"R",9233,"R",8758
141574,1,"R",412,"R",297,"R",115,"R",303,"R",214,"R",89,"Z",0,"Z",0,"Z",0,"R",109,"R",83,"R",26,"Z",0,"Z",0,"Z",0,"R",3926,"R",2839,"R",1087,"R",53384760,"R",40006026,"R",13378734,"R",13598,"R",14092,"R",12308
141574,2,"R",323,"R",162,"R",161,"R",280,"R",153,"R",127,"Z",0,"Z",0,"Z",0,"R",43,"R",9,"R",34,"Z",0,"Z",0,"Z",0,"R",2993,"R",1476,"R",1517,"R",30029871,"R",15242680,"R",14787191,"R",10033,"R",10327,"R",9748
141574,3,"R",257,"R",113,"R",144,"R",237,"R",108,"R",129,"Z",0,"Z",0,"Z",0,"R",20,"R",5,"R",15,"Z",0,"Z",0,"Z",0,"R",2353,"R",1027,"R",1326,"R",20446412,"R",9245790,"R",11200622,"R",8690,"R",9003,"R",8447
141574,4,"R",127,"R",41,"R",86,"R",109,"R",33,"R",76,"Z",0,"Z",0,"Z",0,"R",18,"R",8,"R",10,"Z",0,"Z",0,"Z",0,"R",1179,"R",385,"R",794,"R",8307903,"R",2572800,"R",5735103,"R",7047,"R",6683,"R",7223
141574,7,"R",1119,"R",613,"R",506,"R",929,"R",508,"R",421,"Z",0,"Z",0,"Z",0,"R",190,"R",105,"R",85,"Z",0,"Z",0,"Z",0,"R",10451,"R",5727,"R",4724,"R",112168946,"R",67067296,"R",45101650,"R",10733,"R",11711,"R",9547
141644,1,"R",29,"R",19,"R",10,"R",29,"R",19,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",261,"R",171,"R",90,"R",2626865,"R",1780252,"R",846613,"R",10065,"R",10411,"R",9407
141644,2,"R",56,"R",29,"R",27,"R",56,"R",29,"R",27,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",504,"R",261,"R",243,"R",4299361,"R",2438638,"R",1860723,"R",8530,"R",9343,"R",7657
141644,3,"R",54,"R",22,"R",32,"R",54,"R",22,"R",32,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",486,"R",198,"R",288,"R",3781209,"R",1384117,"R",2397092,"R",7780,"R",6990,"R",8323
141644,4,"R",25,"R",13,"R",12,"R",25,"R",13,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",225,"R",117,"R",108,"R",1733943,"R",864773,"R",869170,"R",7706,"R",7391,"R",8048
141644,5,"R",16,"R",9,"R",7,"R",16,"R",9,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",144,"R",81,"R",63,"R",1109491,"R",633722,"R",475769,"R",7705,"R",7824,"R",7552
141644,7,"R",180,"R",92,"R",88,"R",180,"R",92,"R",88,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1620,"R",828,"R",792,"R",13550869,"R",7101502,"R",6449367,"R",8365,"R",8577,"R",8143
141680,1,"R",41,"R",24,"R",17,"R",37,"R",21,"R",16,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"R",377,"R",222,"R",155,"R",3600000,"R",2142816,"R",1457184,"R",9549,"R",9652,"R",9401
141680,2,"R",13,"R",8,"R",5,"R",11,"R",7,"R",4,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",121,"R",74,"R",47,"R",992892,"R",616092,"R",376800,"R",8206,"R",8326,"R",8017
141680,3,"R",33,"R",22,"R",11,"R",28,"R",17,"R",11,"Z",0,"Z",0,"Z",0,"R",5,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"R",307,"R",208,"R",99,"R",2324232,"R",1606044,"R",718188,"R",7571,"R",7721,"R",7254
141680,4,"R",41,"R",32,"R",9,"R",26,"R",19,"R",7,"Z",0,"Z",0,"Z",0,"R",15,"R",13,"R",2,"Z",0,"Z",0,"Z",0,"R",399,"R",314,"R",85,"R",2411736,"R",1899756,"R",511980,"R",6044,"R",6050,"R",6023
141680,7,"R",128,"R",86,"R",42,"R",102,"R",64,"R",38,"Z",0,"Z",0,"Z",0,"R",26,"R",22,"R",4,"Z",0,"Z",0,"Z",0,"R",1204,"R",818,"R",386,"R",9328860,"R",6264708,"R",3064152,"R",7748,"R",7659,"R",7938
141796,1,"R",53,"R",31,"R",22,"R",32,"R",17,"R",15,"Z",0,"Z",0,"Z",0,"R",21,"R",14,"R",7,"Z",0,"Z",0,"Z",0,"R",519,"R",307,"R",212,"R",4821636,"R",2865732,"R",1955904,"R",9290,"R",9335,"R",9226
141796,2,"R",40,"R",15,"R",25,"R",30,"R",12,"R",18,"Z",0,"Z",0,"Z",0,"R",10,"R",3,"R",7,"Z",0,"Z",0,"Z",0,"R",380,"R",141,"R",239,"R",3182508,"R",1131156,"R",2051352,"R",8375,"R",8022,"R",8583
141796,3,"R",51,"R",25,"R",26,"R",36,"R",18,"R",18,"Z",0,"Z",0,"Z",0,"R",15,"R",7,"R",8,"Z",0,"Z",0,"Z",0,"R",489,"R",239,"R",250,"R",3591528,"R",1724340,"R",1867188,"R",7345,"R",7215,"R",7469
141796,4,"R",53,"R",22,"R",31,"R",45,"R",17,"R",28,"Z",0,"Z",0,"Z",0,"R",8,"R",5,"R",3,"Z",0,"Z",0,"Z",0,"R",493,"R",208,"R",285,"R",3163728,"R",1334532,"R",1829196,"R",6417,"R",6416,"R",6418
141796,7,"R",197,"R",93,"R",104,"R",143,"R",64,"R",79,"Z",0,"Z",0,"Z",0,"R",54,"R",29,"R",25,"Z",0,"Z",0,"Z",0,"R",1881,"R",895,"R",986,"R",14759400,"R",7055760,"R",7703640,"R",7847,"R",7884,"R",7813
141802,1,"R",4,"R",3,"R",1,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",38,"R",27,"R",11,"R",385140,"R",254304,"R",130836,"R",10135,"R",9419,"R",11894
141802,2,"R",8,"R",2,"R",6,"R",8,"R",2,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",72,"R",18,"R",54,"R",619308,"R",143004,"R",476304,"R",8602,"R",7945,"R",8820
141802,3,"R",18,"R",11,"R",7,"R",17,"R",11,"R",6,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",164,"R",99,"R",65,"R",1284708,"R",747852,"R",536856,"R",7834,"R",7554,"R",8259
141802,4,"R",28,"R",14,"R",14,"R",23,"R",12,"R",11,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"R",262,"R",130,"R",132,"R",1734984,"R",838596,"R",896388,"R",6622,"R",6451,"R",6791
141802,7,"R",58,"R",30,"R",28,"R",51,"R",28,"R",23,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"R",5,"Z",0,"Z",0,"Z",0,"R",536,"R",274,"R",262,"R",4024140,"R",1983756,"R",2040384,"R",7508,"R",7240,"R",7788
141811,1,"R",42,"R",22,"R",20,"R",35,"R",18,"R",17,"Z",0,"Z",0,"Z",0,"R",7,"R",4,"R",3,"Z",0,"Z",0,"Z",0,"R",392,"R",206,"R",186,"R",3715356,"R",1967100,"R",1748256,"R",9478,"R",9549,"R",9399
141811,2,"R",21,"R",9,"R",12,"R",20,"R",9,"R",11,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",191,"R",81,"R",110,"R",1549464,"R",665544,"R",883920,"R",8112,"R",8217,"R",8036
141811,3,"R",46,"R",28,"R",18,"R",44,"R",26,"R",18,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",418,"R",256,"R",162,"R",3047592,"R",1894956,"R",1152636,"R",7291,"R",7402,"R",7115
141811,4,"R",54,"R",19,"R",35,"R",48,"R",16,"R",32,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"R",498,"R",177,"R",321,"R",3086988,"R",1111260,"R",1975728,"R",6199,"R",6278,"R",6155
141811,7,"R",163,"R",78,"R",85,"R",147,"R",69,"R",78,"Z",0,"Z",0,"Z",0,"R",16,"R",9,"R",7,"Z",0,"Z",0,"Z",0,"R",1499,"R",720,"R",779,"R",11399400,"R",5638860,"R",5760540,"R",7605,"R",7832,"R",7395
141839,1,"R",16,"R",6,"R",10,"R",11,"R",6,"R",5,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",154,"R",54,"R",100,"R",1480212,"R",507888,"R",972324,"R",9612,"R",9405,"R",9723
141839,2,"R",12,"R",3,"R",9,"R",11,"R",2,"R",9,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",110,"R",29,"R",81,"R",945828,"R",252252,"R",693576,"R",8598,"R",8698,"R",8563
141839,3,"R",36,"R",15,"R",21,"R",23,"R",12,"R",11,"Z",0,"Z",0,"Z",0,"R",13,"R",3,"R",10,"Z",0,"Z",0,"Z",0,"R",350,"R",141,"R",209,"R",2719224,"R",1037688,"R",1681536,"R",7769,"R",7359,"R",8046
141839,4,"R",29,"R",15,"R",14,"R",26,"R",15,"R",11,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",267,"R",135,"R",132,"R",1727472,"R",866484,"R",860988,"R",6470,"R",6418,"R",6523
141839,7,"R",93,"R",39,"R",54,"R",71,"R",35,"R",36,"Z",0,"Z",0,"Z",0,"R",22,"R",4,"R",18,"Z",0,"Z",0,"Z",0,"R",881,"R",359,"R",522,"R",6872736,"R",2664312,"R",4208424,"R",7801,"R",7421,"R",8062
141936,1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",12,"Z",0,"R",12,"R",42000,"Z",0,"R",42000,"R",3500,"A",,"R",3500
141936,5,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",12,"R",12,"Z",0,"R",30000,"R",30000,"Z",0,"R",2500,"R",2500,"A",
141936,7,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",24,"R",12,"R",12,"R",72000,"R",30000,"R",42000,"R",3000,"R",2500,"R",3500
141981,1,"R",17,"R",10,"R",7,"R",17,"R",10,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",153,"R",90,"R",63,"R",1517448,"R",880752,"R",636696,"R",9918,"R",9786,"R",10106
141981,2,"R",17,"R",9,"R",8,"R",17,"R",9,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",153,"R",81,"R",72,"R",1330380,"R",693504,"R",636876,"R",8695,"R",8562,"R",8846
141981,3,"R",19,"R",13,"R",6,"R",19,"R",13,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",171,"R",117,"R",54,"R",1309200,"R",908772,"R",400428,"R",7656,"R",7767,"R",7415
141981,4,"R",10,"R",2,"R",8,"R",10,"R",2,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",90,"R",18,"R",72,"R",565128,"R",111744,"R",453384,"R",6279,"R",6208,"R",6297
141981,7,"R",63,"R",34,"R",29,"R",63,"R",34,"R",29,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",567,"R",306,"R",261,"R",4722156,"R",2594772,"R",2127384,"R",8328,"R",8480,"R",8151
141990,1,"R",17,"R",10,"R",7,"R",15,"R",9,"R",6,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",157,"R",92,"R",65,"R",1516824,"R",910836,"R",605988,"R",9661,"R",9900,"R",9323
141990,2,"R",5,"R",4,"R",1,"R",5,"R",4,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",36,"R",9,"R",354612,"R",284604,"R",70008,"R",7880,"R",7906,"R",7779
141990,3,"R",9,"R",6,"R",3,"R",7,"R",4,"R",3,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",85,"R",58,"R",27,"R",603120,"R",419520,"R",183600,"R",7096,"R",7233,"R",6800
141990,4,"R",15,"R",7,"R",8,"R",14,"R",7,"R",7,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",137,"R",63,"R",74,"R",835752,"R",401184,"R",434568,"R",6100,"R",6368,"R",5873
141990,7,"R",46,"R",27,"R",19,"R",41,"R",24,"R",17,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"R",424,"R",249,"R",175,"R",3310308,"R",2016144,"R",1294164,"R",7807,"R",8097,"R",7395
142054,4,"R",16,"R",6,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",6,"R",10,"R",192,"R",72,"R",120,"R",1169639,"R",473308,"R",696331,"R",6092,"R",6574,"R",5803
142054,7,"R",16,"R",6,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",6,"R",10,"R",192,"R",72,"R",120,"R",1169639,"R",473308,"R",696331,"R",6092,"R",6574,"R",5803
142090,1,"R",9,"R",7,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",7,"R",2,"R",108,"R",84,"R",24,"R",453926,"R",373391,"R",80535,"R",4203,"R",4445,"R",3356
142090,7,"R",9,"R",7,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",7,"R",2,"R",108,"R",84,"R",24,"R",453926,"R",373391,"R",80535,"R",4203,"R",4445,"R",3356
142115,1,"R",161,"R",105,"R",56,"R",124,"R",82,"R",42,"R",22,"R",15,"R",7,"R",1,"R",1,"Z",0,"R",14,"R",7,"R",7,"R",1515,"R",983,"R",532,"R",14174134,"R",9388777,"R",4785357,"R",9356,"R",9551,"R",8995
142115,2,"R",208,"R",110,"R",98,"R",165,"R",85,"R",80,"R",29,"R",20,"R",9,"R",1,"Z",0,"R",1,"R",13,"R",5,"R",8,"R",1942,"R",1025,"R",917,"R",14434056,"R",8084749,"R",6349307,"R",7433,"R",7888,"R",6924
142115,3,"R",154,"R",72,"R",82,"R",134,"R",67,"R",67,"R",6,"R",3,"R",3,"R",2,"R",1,"R",1,"R",12,"R",1,"R",11,"R",1432,"R",656,"R",776,"R",9336007,"R",4703458,"R",4632549,"R",6520,"R",7170,"R",5970
142115,4,"R",7,"R",5,"R",2,"R",4,"R",3,"R",1,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",66,"R",47,"R",19,"R",349840,"R",250810,"R",99030,"R",5301,"R",5336,"R",5212
142115,5,"R",133,"R",54,"R",79,"R",121,"R",50,"R",71,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"R",8,"R",2,"R",6,"R",1225,"R",494,"R",731,"R",5858764,"R",2518428,"R",3340336,"R",4783,"R",5098,"R",4570
142115,6,"R",14,"R",4,"R",10,"R",7,"R",3,"R",4,"R",4,"R",1,"R",3,"R",2,"Z",0,"R",2,"R",1,"Z",0,"R",1,"R",137,"R",37,"R",100,"R",436232,"R",114950,"R",321282,"R",3184,"R",3107,"R",3213
142115,7,"R",677,"R",350,"R",327,"R",555,"R",290,"R",265,"R",68,"R",43,"R",25,"R",6,"R",2,"R",4,"R",48,"R",15,"R",33,"R",6317,"R",3242,"R",3075,"R",44589033,"R",25061172,"R",19527861,"R",7059,"R",7730,"R",6351
142179,4,"R",34,"R",15,"R",19,"R",27,"R",13,"R",14,"R",1,"R",1,"Z",0,"R",3,"Z",0,"R",3,"R",3,"R",1,"R",2,"R",322,"R",139,"R",183,"R",1169206,"R",599491,"R",569715,"R",3631,"R",4313,"R",3113
142179,7,"R",34,"R",15,"R",19,"R",27,"R",13,"R",14,"R",1,"R",1,"Z",0,"R",3,"Z",0,"R",3,"R",3,"R",1,"R",2,"R",322,"R",139,"R",183,"R",1169206,"R",599491,"R",569715,"R",3631,"R",4313,"R",3113
142276,1,"R",140,"R",104,"R",36,"R",108,"R",82,"R",26,"R",12,"R",7,"R",5,"R",3,"R",1,"R",2,"R",17,"R",14,"R",3,"R",1329,"R",987,"R",342,"R",11370823,"R",8680055,"R",2690768,"R",8556,"R",8794,"R",7868
142276,2,"R",99,"R",51,"R",48,"R",67,"R",36,"R",31,"R",13,"R",6,"R",7,"R",2,"R",1,"R",1,"R",17,"R",8,"R",9,"R",959,"R",491,"R",468,"R",6934866,"R",3641253,"R",3293613,"R",7231,"R",7416,"R",7038
142276,3,"R",164,"R",79,"R",85,"R",131,"R",65,"R",66,"R",4,"R",2,"R",2,"R",4,"R",2,"R",2,"R",25,"R",10,"R",15,"R",1563,"R",747,"R",816,"R",10073777,"R",5088368,"R",4985409,"R",6445,"R",6812,"R",6110
142276,4,"R",85,"R",51,"R",34,"R",44,"R",27,"R",17,"R",10,"R",10,"Z",0,"R",27,"R",14,"R",13,"R",4,"Z",0,"R",4,"R",841,"R",497,"R",344,"R",4039916,"R",2568582,"R",1471334,"R",4804,"R",5168,"R",4277
142276,5,"R",84,"R",29,"R",55,"R",83,"R",29,"R",54,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",758,"R",261,"R",497,"R",3094915,"R",1037483,"R",2057432,"R",4083,"R",3975,"R",4140
142276,7,"R",572,"R",314,"R",258,"R",433,"R",239,"R",194,"R",39,"R",25,"R",14,"R",37,"R",18,"R",19,"R",63,"R",32,"R",31,"R",5450,"R",2983,"R",2467,"R",35514297,"R",21015741,"R",14498556,"R",6516,"R",7045,"R",5877
142285,1,"R",173,"R",134,"R",39,"R",157,"R",119,"R",38,"R",5,"R",4,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"R",11,"Z",0,"R",1595,"R",1243,"R",352,"R",16927827,"R",13037156,"R",3890671,"R",10613,"R",10488,"R",11053
142285,2,"R",138,"R",89,"R",49,"R",129,"R",85,"R",44,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",8,"R",4,"R",4,"R",1267,"R",813,"R",454,"R",10213830,"R",6598442,"R",3615388,"R",8061,"R",8116,"R",7963
142285,3,"R",150,"R",77,"R",73,"R",141,"R",73,"R",68,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",4,"R",5,"R",1377,"R",705,"R",672,"R",9537806,"R",4999131,"R",4538675,"R",6927,"R",7091,"R",6754
142285,4,"R",30,"R",13,"R",17,"R",29,"R",12,"R",17,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",271,"R",118,"R",153,"R",1427488,"R",656619,"R",770869,"R",5267,"R",5565,"R",5038
142285,5,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9,"R",35027,"Z",0,"R",35027,"R",3892,"A",,"R",3892
