,Ovhd,Inst,Res,Non-inst,Bus/Fin,Comp/Eng/Sci,Mgnt,Admin/Off,Stdt,Aux,Prv/Stdt,Prv/Aux
Aveda Institute-Provo,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-San Antonio,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-South Florida,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-Tallahassee,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-Tucson,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-Twin Falls,-10.0,0,0,0,0,0,0,0,0,0,0,0
Avenue Five Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Avi Career Training,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aviation Institute of Maintenance,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aviation Institute of Maintenance-Atlanta,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aviation Institute of Maintenance-Chesapeake,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aviation Institute of Maintenance-Dallas,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aviation Institute of Maintenance-Houston,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aviation Institute of Maintenance-Indianapolis,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aviation Institute of Maintenance-Kansas City,-10.0,0,0,0,0,0,0,0,0,0,0,0
Coachella Valley Beauty College-Beaumont,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aviation Institute of Maintenance-Manassas,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aviation Institute of Maintenance-Orlando,-10.0,0,0,0,0,0,0,0,0,0,0,0
Award Beauty School,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-Phoenix,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beautiful You School of Nail Technology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beauty Academy of South Florida,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bennett Career Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Berk Trade and Business School,-10.0,0,0,0,0,0,0,0,0,0,0,0
Best Care Training Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bet Medrash Gadol Ateret Torah,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beth Medrash Meor Yitzchok,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bethany Global University,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bethel Seminary of the East,-10.0,0,0,0,0,0,0,0,0,0,12,0
Bethlehem College & Seminary,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bexley Seabury Seminary Federation,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beyond 21st Century Beauty Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beyond Measure Barbering Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Birthwise Midwifery School,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bitterroot School of Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Black Hills Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Blades School of Hair Design,-10.0,0,0,0,0,0,0,0,0,0,0,0
Blake Austin College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Blalock's Professional Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Blue Cliff Career College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Blue Cliff College-Fayetteville,-10.0,0,0,0,0,0,0,0,0,0,0,0
Benes International School of Beauty,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beauty Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bellus Academy-Poway,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bellus Academy-El Cajon,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beauty Anatomy Institute of Cosmetology and Wellness,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beauty College of America,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beauty School of Middletown,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beauty Schools of America,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beauty Schools of America-Hialeah,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beauty Schools of America-Homestead,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beauty Schools of America-Miami,-10.0,0,0,0,0,0,0,0,0,0,0,0
Columbia Academy of Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beauty Schools of America-North Miami Beach,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beauty Technical College Inc,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beauty and Health Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Beaver Falls Beauty Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bell Mar Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bella Academy of Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bella Capelli Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bella Cosmetology College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Belle Academy of Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bellefonte Academy of Beauty,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bellus Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bellus Academy-National City,-10.0,0,0,0,0,0,0,0,0,0,0,0
Colorado Media School,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-New York,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-Minneapolis,-10.0,0,0,0,0,0,0,0,0,0,0,0
Connecticut Institute of Hair Design,-10.0,0,0,0,0,0,0,0,0,0,0,0
Connecticut Center for Massage Therapy-Westport,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arnolds Beauty School,-10.0,0,0,0,0,0,0,0,0,0,0,0
Connecticut Center for Massage Therapy-Newington,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arrojo Cosmetology School,-10.0,0,0,0,0,0,0,0,0,0,0,0
Connecticut Center for Massage Therapy-Groton,-10.0,0,0,0,0,0,0,0,0,0,0,0
Conlee's College of Cosmetology-Conlee's College of Barbering,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arthur's Beauty College Inc-Fort Smith,-10.0,0,0,0,0,0,0,0,0,0,0,0
Conlee's College of Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arthur's Beauty College Inc-Jacksonville,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arthur's Beauty School Inc-Conway,-10.0,0,0,0,0,0,0,0,0,0,0,0
Artistic Academy of Hair Design,-10.0,0,0,0,0,0,0,0,0,0,0,0
Artistic Nails and Beauty Academy-Lakeland,-10.0,0,0,0,0,0,0,0,0,0,0,0
Artistic Nails and Beauty Academy-Tampa,-10.0,0,0,0,0,0,0,0,0,0,0,0
Asian American International Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aspen Beauty Academy of Laurel,-10.0,0,0,0,0,0,0,0,0,0,0,0
Associated Barber College of San Diego,-10.0,0,0,0,0,0,0,0,0,0,0,0
Associated Technical College-Los Angeles,-10.0,0,0,0,0,0,0,0,0,0,0,0
Associated Technical College-San Diego,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arlington Medical Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Associated Training Services,-10.0,0,0,0,0,0,0,0,0,0,0,0
Conservatory of Recording Arts and Sciences,-10.0,0,0,0,0,0,0,0,0,0,0,0
Continental Academie of Hair Design-Hudson,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cortiva Institute-Chicago,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cortiva Institute-Boston,-10.0,0,0,0,0,0,0,0,0,0,0,0
Corinth Academy of Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arizona Academy of Beauty-East,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arizona Academy of Beauty-North,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arizona Automotive Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arizona College - Las Vegas,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arizona Culinary Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arizona School of Integrative Studies,-10.0,0,0,0,0,0,0,0,0,0,0,0
Continental School of Beauty Culture-West Seneca,-10.0,0,0,0,0,0,0,0,0,0,0,0
Continental School of Beauty Culture-Rochester,-10.0,0,0,0,0,0,0,0,0,0,0,0
Continental School of Beauty Culture-Olean,-10.0,0,0,0,0,0,0,0,0,0,0,0
Continental School of Beauty Culture-Mattydale,-10.0,0,0,0,0,0,0,0,0,0,0,0
Continental School of Beauty Culture-Buffalo,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arkansas Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arkansas Beauty School,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arkansas Beauty School-Little Rock,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arkansas College of Barbering and Hair Design,-10.0,0,0,0,0,0,0,0,0,0,0,0
Continental School of Beauty Culture-Batavia,-10.0,0,0,0,0,0,0,0,0,0,0,0
Arlington Career Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-New Mexico,-10.0,0,0,0,0,0,0,0,0,0,0,0
Astrodome Career Centers,-10.0,0,0,0,0,0,0,0,0,0,0,0
Athena Career Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Avant Gard The School,-10.0,0,0,0,0,0,0,0,0,0,0,0
Computer Training Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Fredric's Institute-Cincinnati,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Fredric's Institute-Indianapolis,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute Portland-Vancouver Campus,-10.0,0,0,0,0,0,0,0,0,0,0,0
Computer Systems Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-Baton Rouge,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-Boise,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-Chapel Hill,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-Chicago,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-Columbus,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-Covington,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-Denver,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-Des Moines,-10.0,0,0,0,0,0,0,0,0,0,0,0
Compu-Med Vocational Careers Corp,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-Lafayette,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-Los Angeles,-10.0,0,0,0,0,0,0,0,0,0,0,0
Compass Career College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Aveda Institute-Madison,-10.0,0,0,0,0,0,0,0,0,0,0,0
Avance Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Atelier Esthetique Institute of Esthetics,-10.0,0,0,0,0,0,0,0,0,0,0,0
Computer Tutor Business and Technical Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Avalon School of Cosmetology-Mesa,-10.0,0,0,0,0,0,0,0,0,0,0,0
Atlanta Beauty & Barber Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Atlanta School of Massage,-10.0,0,0,0,0,0,0,0,0,0,0,0
Atlantic Beauty & Spa Academy LLC,-10.0,0,0,0,0,0,0,0,0,0,0,0
Atlantis University,-10.0,0,0,0,0,0,0,0,0,0,0,0
Augusta School of Massage,-10.0,0,0,0,0,0,0,0,0,0,0,0
Concorde Career College-Southaven,-10.0,0,0,0,0,0,0,0,0,0,0,0
Auguste Escoffier School of Culinary Arts-Austin,-10.0,0,0,0,0,0,0,0,0,0,0,0
Auguste Escoffier School of Culinary Arts-Boulder,-10.0,0,0,0,0,0,0,0,0,0,0,0
Austin Kade Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Austin's School of Spa Technology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Automeca Technical College-Aguadilla,-10.0,0,0,0,0,0,0,0,0,0,0,0
Automeca Technical College-Bayamon,-10.0,0,0,0,0,0,0,0,0,0,0,0
Automeca Technical College-Caguas,-10.0,0,0,0,0,0,0,0,0,0,0,0
Automeca Technical College-Ponce,-10.0,0,0,0,0,0,0,0,0,0,0,0
Automotive Training Center-Exton,-10.0,0,0,0,0,0,0,0,0,0,0,0
Automotive Training Center-Warminster,-10.0,0,0,0,0,0,0,0,0,0,0,0
Avalon School of Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Avalon School of Cosmetology-Alameda,-10.0,0,0,0,0,0,0,0,0,0,0,0
Avalon School of Cosmetology-Layton,-10.0,0,0,0,0,0,0,0,0,0,0,0
Avalon School of Cosmetology-Phoenix,-10.0,0,0,0,0,0,0,0,0,0,0,0
Blue Cliff College-Houma,-10.0,0,0,0,0,0,0,0,0,0,0,0
Blue Cliff College-Lafayette,-10.0,0,0,0,0,0,0,0,0,0,0,0
Blue Water College of Cosmetology Inc,-10.0,0,0,0,0,0,0,0,0,0,0,0
Carolina College of Hair Design,-10.0,0,0,0,0,0,0,0,0,0,0,0
Carolina School of Broadcasting,-10.0,0,0,0,0,0,0,0,0,0,0,0
Carousel Beauty College-Dayton,-10.0,0,0,0,0,0,0,0,0,0,0,0
Carousel Beauty College-Kettering,-10.0,0,0,0,0,0,0,0,0,0,0,0
Carousel Beauty College-Middletown,-10.0,0,0,0,0,0,0,0,0,0,0,0
Carousel Beauty College-Springfield,-10.0,0,0,0,0,0,0,0,0,0,0,0
Carousel of Miami Valley Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Carrington College-Mesquite,-10.0,0,0,0,0,0,0,0,0,0,0,0
Carsten Institute of Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Casal Aveda Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Casal Institute of Nevada,-10.0,0,0,0,0,0,0,0,0,0,0,0
Catherine Hinds Institute of Esthetics,-10.0,0,0,0,0,0,0,0,0,0,0,0
Celebrity Barber School,-10.0,0,0,0,0,0,0,0,0,0,0,0
Celebrity School of Beauty,-10.0,0,0,0,0,0,0,0,0,0,0,0
Celebrity Stylist Beauty School,-10.0,0,0,0,0,0,0,0,0,0,0,0
Center for Massage,-10.0,0,0,0,0,0,0,0,0,0,0,0
Center for Natural Wellness School of Massage Therapy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Center for Ultrasound Research & Education,-10.0,0,0,0,0,0,0,0,0,0,0,0
CenterPoint Massage and Shiatsu Therapy School and Clinic,-10.0,0,0,0,0,0,0,0,0,0,0,0
Carnegie Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Central California School of Continuing Education,-10.0,0,0,0,0,0,0,0,0,0,0,0
Carlson College of Massage Therapy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Carib Technological Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Capri College-Dubuque,-10.0,0,0,0,0,0,0,0,0,0,0,0
Capri Cosmetology Learning Centers,-10.0,0,0,0,0,0,0,0,0,0,0,0
Capri Institute of Hair Design-Brick,-10.0,0,0,0,0,0,0,0,0,0,0,0
Capri Institute of Hair Design-Clifton,-10.0,0,0,0,0,0,0,0,0,0,0,0
Capri Institute of Hair Design-Kenilworth,-10.0,0,0,0,0,0,0,0,0,0,0,0
Capri Institute of Hair Design-Paramus,-10.0,0,0,0,0,0,0,0,0,0,0,0
Capstone College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cardiac and Vascular Institute of Ultrasound,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cardiotech Ultrasound School,-10.0,0,0,0,0,0,0,0,0,0,0,0
Career Academy of Beauty,-10.0,0,0,0,0,0,0,0,0,0,0,0
Career Academy of Hair Design,-10.0,0,0,0,0,0,0,0,0,0,0,0
Career Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Career Care Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Career College Consultants,-10.0,0,0,0,0,0,0,0,0,0,0,0
Career College of California,-10.0,0,0,0,0,0,0,0,0,0,0,0
Career Development Institute Inc,-10.0,0,0,0,0,0,0,0,0,0,0,0
Career Point College -,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cobb Beauty College Inc,-10.0,0,0,0,0,0,0,0,0,0,0,0
Career Technical Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Caribbean Forensic and Technical College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Capri College-Davenport,-10.0,0,0,0,0,0,0,0,0,0,0,0
Central Career Institute LLC,-10.0,0,0,0,0,0,0,0,0,0,0,0
Central College of Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cheryl Fells School of Business,-10.0,0,0,0,0,0,0,0,0,0,0,0
Chillicothe Beauty Academy Inc,-10.0,0,0,0,0,0,0,0,0,0,0,0
Chris Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
"Christine Valmy International School for Esthetics, Skin Care & Makeup",-10.0,0,0,0,0,0,0,0,0,0,0,0
Christine Valmy International School of Esthetics & Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cinta Aveda Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Citrus Heights Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
City Pointe Beauty Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Claremore Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Coastline Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Clarksburg Beauty Academy and School of Massage Therapy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Institute of Dental-Medical Assistants-Cleveland,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Institute of Dental-Medical Assistants-Lyndhurst,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cleveland Institute of Dental-Medical Assistants-Mentor,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cloyd's Barber School 2 Inc,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cloyd's Beauty School 1 Inc,-10.0,0,0,0,0,0,0,0,0,0,0,0
Coast Career Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cloyd's Beauty School 3 Inc,-10.0,0,0,0,0,0,0,0,0,0,0,0
Coachella Valley Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cheeks International Academy of Beauty Culture-Greeley,-10.0,0,0,0,0,0,0,0,0,0,0,0
Central Coast College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cheeks International Academy of Beauty Culture-Fort Collins,-10.0,0,0,0,0,0,0,0,0,0,0,0
Charzanne Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Central State Beauty and Wellness College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Central State Massage Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Central Texas Beauty College-Round Rock,-10.0,0,0,0,0,0,0,0,0,0,0,0
Central Texas Beauty College-Temple,-10.0,0,0,0,0,0,0,0,0,0,0,0
Centura College-North Charleston,-10.0,0,0,0,0,0,0,0,0,0,0,0
Centura Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Chamberlain College of Nursing-Michigan,-10.0,0,0,0,0,0,0,0,0,0,0,0
Chamberlain College of Nursing-Nevada,-10.0,0,0,0,0,0,0,0,0,0,0,0
Chamberlain College of Nursing-New Jersey,-10.0,0,0,0,0,0,0,0,0,0,0,0
Chambersburg Beauty School,-10.0,0,0,0,0,0,0,0,0,0,0,0
Champ's Barber School,-10.0,0,0,0,0,0,0,0,0,0,0,0
Champion Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Champion Institute of Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Charles Stuart School of Diamond Setting,-10.0,0,0,0,0,0,0,0,0,0,0,0
Charles and Sues School of Hair Design,-10.0,0,0,0,0,0,0,0,0,0,0,0
Charles of Italy Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Charleston Cosmetology Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Charleston School of Beauty Culture,-10.0,0,0,0,0,0,0,0,0,0,0,0
Charlie's Guard-Detective Bureau and Academy Inc,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cheeks International Academy of Beauty Culture-Cheyenne,-10.0,0,0,0,0,0,0,0,0,0,0,0
Capri College-Cedar Rapids,-10.0,0,0,0,0,0,0,0,0,0,0,0
Capri Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Capitol School of Hairstyling and Esthetics,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bridges Beauty College -,-10.0,0,0,0,0,0,0,0,0,0,0,0
Brighton Institute of Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Brightwood College-Friendswood,-10.0,0,0,0,0,0,0,0,0,0,0,0
Brightwood College-Hammond,-10.0,0,0,0,0,0,0,0,0,0,0,0
Brightwood College-Houston,-10.0,0,0,0,0,0,0,0,0,0,0,0
Brittany Beauty School,-10.0,0,0,0,0,0,0,0,0,0,0,0
Broken Arrow Beauty College-Broken Arrow,-10.0,0,0,0,0,0,0,0,0,0,0,0
Broken Arrow Beauty College-Tulsa,-10.0,0,0,0,0,0,0,0,0,0,0,0
College of Wilmington,-10.0,0,0,0,0,0,0,0,0,0,0,0
Brookstone College-Charlotte,-10.0,0,0,0,0,0,0,0,0,0,0,0
Brookstone College-Greensboro,-10.0,0,0,0,0,0,0,0,0,0,0,0
Brown Aveda Institute-Mentor,-10.0,0,0,0,0,0,0,0,0,0,0,0
Brown Aveda Institute-Rocky River,-10.0,0,0,0,0,0,0,0,0,0,0,0
Brownson Technical School,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bryan University - Tempe,-10.0,0,0,0,0,0,0,0,0,0,0,0
Buchanan Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Buchanan Beauty College of Tullahoma,-10.0,0,0,0,0,0,0,0,0,0,0,0
Buchanan Beauty College-Pleasantview,-10.0,0,0,0,0,0,0,0,0,0,0,0
Buckner Barber School,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bridgeport Hospital School of Nursing,-10.0,0,0,0,0,0,0,0,0,0,0,0
Butler Beauty Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Branford Hall Career Institute-Woodland Park,-10.0,0,0,0,0,0,0,0,0,0,0,0
Branford Hall Career Institute-Springfield Campus,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bly's School of Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Boca Beauty Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Body Therapy Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Boise Barber College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bold Beauty Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bonnie Joseph Academy of Cosmetology and Barbering,-10.0,0,0,0,0,0,0,0,0,0,0,0
Borner's Barber College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Bos-Man's Barber College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Brand College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Branford Academy of Hair and Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Branford Hall Career Institute-Albany Campus,-10.0,0,0,0,0,0,0,0,0,0,0,0
Branford Hall Career Institute-Amityville,-10.0,0,0,0,0,0,0,0,0,0,0,0
Branford Hall Career Institute-Bohemia Campus,-10.0,0,0,0,0,0,0,0,0,0,0,0
Branford Hall Career Institute-Branford Campus,-10.0,0,0,0,0,0,0,0,0,0,0,0
Branford Hall Career Institute-Jersey City,-10.0,0,0,0,0,0,0,0,0,0,0,0
Collins School of Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Branford Hall Career Institute-North Brunswick,-10.0,0,0,0,0,0,0,0,0,0,0,0
Branford Hall Career Institute-Parsippany,-10.0,0,0,0,0,0,0,0,0,0,0,0
Branford Hall Career Institute-Southington Campus,-10.0,0,0,0,0,0,0,0,0,0,0,0
Branford Hall Career Institute-Windsor Campus,-10.0,0,0,0,0,0,0,0,0,0,0,0
Butte Academy of Beauty Culture,-10.0,0,0,0,0,0,0,0,0,0,0,0
CALC Institute of Technology,-10.0,0,0,0,0,0,0,0,0,0,0,0
CC's Cosmetology College,-10.0,0,0,0,0,0,0,0,0,0,0,0
California Nurses Educational Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cambria Rowe Business College-School of Technology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cambridge Junior College-Woodland,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cambridge Technical Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Camelot College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cameo Beauty Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cameo College of Essential Beauty,-10.0,0,0,0,0,0,0,0,0,0,0,0
Colleen O'Haras Beauty Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cannella School of Hair Design-Blue Island,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cannella School of Hair Design-Chicago,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cannella School of Hair Design-Elgin,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cannella School of Hair Design-Villa Park,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cannon Institute of Higher Learning,-10.0,0,0,0,0,0,0,0,0,0,0,0
Colegio Tecnologico y Comercial de Puerto Rico,-10.0,0,0,0,0,0,0,0,0,0,0,0
Colegio Tecnico de Electricidad Galloza,-10.0,0,0,0,0,0,0,0,0,0,0,0
Colegio Mayor de Tecnologia Inc,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cole Holland College,-10.0,0,0,0,0,0,0,0,0,0,0,0
Capilo School of Hair Design,-10.0,0,0,0,0,0,0,0,0,0,0,0
Capital Area Technical College,-10.0,0,0,0,0,0,0,0,479,0,0,0
California Jazz Conservatory,-10.0,0,0,0,0,0,0,0,0,0,0,0
California International Business University,-10.0,0,0,0,0,0,0,0,0,0,0,0
California Intercontinental University,-10.0,0,0,0,0,0,0,0,0,0,0,0
California Institute of Advanced Management,-10.0,0,0,0,0,0,0,0,0,0,0,0
CCI Training Center-Arlington,-10.0,0,0,0,0,0,0,0,0,0,0,0
CDA Technical Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
CDE Career Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
COBA Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
College of International Esthetics Inc,-10.0,0,0,0,0,0,0,0,0,0,0,0
CRU Institute,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cactus Academy,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cadillac Institute of Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
Cain's Barber College Inc,-10.0,0,0,0,0,0,0,0,0,0,0,0
Appalachian Beauty School,-10.0,0,0,0,0,0,0,0,0,0,0,0
College of Hair Design-East Campus,-10.0,0,0,0,0,0,0,0,0,0,0,0
College of Hair Design Careers,-10.0,0,0,0,0,0,0,0,0,0,0,0
College of Hair Design,-10.0,0,0,0,0,0,0,0,0,0,0,0
California Barber and Beauty College,-10.0,0,0,0,0,0,0,0,0,0,0,0
California Beauty School,-10.0,0,0,0,0,0,0,0,0,0,0,0
College of Cosmetology,-10.0,0,0,0,0,0,0,0,0,0,0,0
