UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
135364,"R",31,"R",1618040,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",149960,"R",9,"R",649180,"R",4,"R",183800,"R",1,"R",77000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",520100,"R",1,"R",38000,"Z",0,"Z",0
135391,"R",314,"R",14459648,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",1745497,"R",36,"R",3516896,"R",53,"R",2596836,"R",24,"R",1192845,"R",22,"R",972640,"Z",0,"Z",0,"R",16,"R",522069,"Z",0,"Z",0,"R",100,"R",3185147,"R",18,"R",727718,"Z",0,"Z",0
135610,"R",19,"R",929103,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",86000,"R",16,"R",812837,"R",1,"R",30266,"Z",0,"Z",0
135717,"R",1558,"R",80458039,"Z",0,"Z",0,"Z",0,"Z",0,"R",48,"R",3371162,"R",103,"R",11377200,"R",72,"R",5026821,"R",136,"R",8663324,"R",49,"R",3002207,"R",6,"R",449977,"R",219,"R",7600135,"Z",0,"Z",0,"R",910,"R",40099842,"R",15,"R",867371,"Z",0,"Z",0
135726,"R",2782,"R",172716421,"R",35,"R",3243237,"Z",0,"Z",0,"R",126,"R",6634541,"R",495,"R",55168418,"R",252,"R",13817239,"R",690,"R",41050238,"R",188,"R",12900204,"R",43,"R",2745006,"R",98,"R",4585317,"R",8,"R",332549,"R",707,"R",24956481,"R",125,"R",6570394,"R",15,"R",712797
135939,"R",20,"R",1088190,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",586298,"R",1,"R",35360,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",18720,"R",6,"R",272522,"R",5,"R",175290,"Z",0,"Z",0,"Z",0,"Z",0
135957,"R",57,"R",2799761,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",920599,"R",5,"R",234223,"R",1,"R",59743,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",39,"R",1585196,"Z",0,"Z",0,"Z",0,"Z",0
136011,"R",46,"R",2329579,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",873155,"R",4,"R",173254,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"R",1283170,"Z",0,"Z",0,"Z",0,"Z",0
136066,"R",36,"R",2119256,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",160242,"R",18,"R",1426000,"Z",0,"Z",0,"R",1,"R",56710,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",111472,"Z",0,"Z",0,"R",10,"R",364832,"Z",0,"Z",0,"Z",0,"Z",0
136075,"R",11,"R",422184,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",41184,"Z",0,"Z",0,"R",4,"R",162000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",28000,"R",2,"R",106000,"R",3,"R",85000,"Z",0,"Z",0,"Z",0,"Z",0
136145,"R",77,"R",2969470,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",474774,"R",5,"R",414773,"R",2,"R",101691,"R",9,"R",293008,"R",14,"R",556706,"Z",0,"Z",0,"R",2,"R",51763,"Z",0,"Z",0,"R",27,"R",804577,"R",8,"R",272178,"Z",0,"Z",0
136172,"R",1210,"R",55181929,"R",9,"R",583699,"R",2,"R",140139,"R",144,"R",4891856,"R",299,"R",24728265,"R",60,"R",2397497,"R",92,"R",4570963,"R",66,"R",2940432,"R",8,"R",385543,"R",180,"R",4259120,"R",2,"R",69580,"R",266,"R",7912479,"R",70,"R",2029439,"R",12,"R",272917
136206,"R",47,"R",2170582,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",38762,"R",13,"R",841641,"R",11,"R",488992,"R",2,"R",92325,"R",13,"R",467563,"R",2,"R",72000,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",169299,"Z",0,"Z",0,"Z",0,"Z",0
136215,"R",2318,"R",111660806,"Z",0,"Z",0,"Z",0,"Z",0,"R",384,"R",13684621,"R",501,"R",44579526,"R",432,"R",19636713,"R",312,"R",13381428,"R",36,"R",1508207,"Z",0,"Z",0,"R",114,"R",3369084,"Z",0,"Z",0,"R",507,"R",14286604,"R",32,"R",1214623,"Z",0,"Z",0
136233,"R",241,"R",9783230,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",1804738,"R",15,"R",1602468,"R",13,"R",576710,"R",21,"R",1053487,"R",33,"R",1306495,"Z",0,"Z",0,"R",40,"R",896399,"Z",0,"Z",0,"R",71,"R",2075370,"R",15,"R",467563,"Z",0,"Z",0
136288,"R",73,"R",3358482,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",41677,"R",15,"R",1018610,"R",6,"R",257666,"R",1,"R",42081,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",33745,"Z",0,"Z",0,"R",49,"R",1964703,"Z",0,"Z",0,"Z",0,"Z",0
136330,"R",248,"R",12378392,"Z",0,"Z",0,"Z",0,"Z",0,"R",44,"R",1771411,"R",49,"R",4408018,"R",16,"R",930811,"R",18,"R",964160,"R",20,"R",932833,"R",4,"R",201217,"R",24,"R",697844,"Z",0,"Z",0,"R",73,"R",2472098,"Z",0,"Z",0,"Z",0,"Z",0
136358,"R",781,"R",35923414,"Z",0,"Z",0,"Z",0,"Z",0,"R",172,"R",8490943,"R",35,"R",3538218,"R",25,"R",1458375,"R",54,"R",3224307,"R",141,"R",6694762,"R",5,"R",200545,"R",71,"R",2550033,"Z",0,"Z",0,"R",227,"R",7384329,"R",47,"R",2240408,"R",4,"R",141494
136400,"R",284,"R",12622243,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",407173,"R",22,"R",2226954,"R",17,"R",966722,"R",42,"R",1999234,"R",52,"R",2413238,"Z",0,"Z",0,"R",2,"R",86245,"R",15,"R",541172,"R",97,"R",2885496,"R",29,"R",1060961,"R",1,"R",35048
136473,"R",428,"R",16565973,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",955222,"R",40,"R",3117269,"R",31,"R",1454415,"R",65,"R",2984662,"R",67,"R",2936523,"Z",0,"Z",0,"R",22,"R",564450,"Z",0,"Z",0,"R",154,"R",3952084,"R",21,"R",558255,"R",2,"R",43093
136516,"R",263,"R",12510682,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",2314701,"R",28,"R",2680923,"R",27,"R",1053473,"R",19,"R",809822,"R",22,"R",924564,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",104,"R",4246020,"R",14,"R",481179,"Z",0,"Z",0
136701,"R",23,"R",944868,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",132066,"R",6,"R",339126,"R",1,"R",52160,"R",1,"R",64272,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",175250,"Z",0,"Z",0,"R",4,"R",142311,"R",1,"R",39683,"Z",0,"Z",0
136774,"R",187,"R",10544905,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1220461,"R",43,"R",4343553,"R",16,"R",946367,"R",18,"R",1016490,"R",21,"R",917575,"Z",0,"Z",0,"R",14,"R",403703,"Z",0,"Z",0,"R",39,"R",1344032,"R",10,"R",352724,"Z",0,"Z",0
136950,"R",497,"R",24240562,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",1278697,"R",62,"R",6898009,"R",63,"R",3528515,"R",36,"R",1937441,"R",89,"R",4076991,"R",10,"R",435068,"R",80,"R",1979307,"Z",0,"Z",0,"R",95,"R",3032239,"R",26,"R",931808,"R",6,"R",142487
137032,"R",738,"R",31498513,"Z",0,"Z",0,"Z",0,"Z",0,"R",151,"R",6415126,"R",82,"R",6655748,"R",84,"R",4137109,"R",36,"R",1904329,"R",81,"R",3374468,"R",7,"R",278235,"R",61,"R",1413201,"R",64,"R",2467357,"R",172,"R",4852940,"Z",0,"Z",0,"Z",0,"Z",0
137078,"R",1021,"R",47010240,"Z",0,"Z",0,"Z",0,"Z",0,"R",121,"R",5864470,"R",117,"R",10786831,"R",35,"R",1765348,"R",102,"R",5157027,"R",46,"R",2454691,"R",5,"R",216276,"R",146,"R",4016288,"R",17,"R",761885,"R",347,"R",12865259,"R",61,"R",2279191,"R",24,"R",842974
137096,"R",507,"R",22546673,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1045041,"R",60,"R",5252213,"R",44,"R",1997029,"R",38,"R",2065327,"R",36,"R",1751762,"R",9,"R",398823,"R",89,"R",2543399,"Z",0,"Z",0,"R",186,"R",6899124,"R",17,"R",593955,"Z",0,"Z",0
137148,"R",45,"R",2461961,"R",2,"R",148555,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",1027846,"R",1,"R",44990,"R",1,"R",36338,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1173817,"R",1,"R",30415,"Z",0,"Z",0
137209,"R",508,"R",24256185,"Z",0,"Z",0,"Z",0,"Z",0,"R",105,"R",5336949,"R",30,"R",3304512,"R",64,"R",3144917,"R",54,"R",2883551,"R",45,"R",2254472,"R",1,"R",54994,"R",84,"R",2640006,"Z",0,"Z",0,"R",111,"R",4011511,"R",9,"R",407246,"R",5,"R",218027
137272,"R",33,"R",915339,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",92368,"R",4,"R",177262,"R",1,"R",18621,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",412293,"Z",0,"Z",0,"R",4,"R",129822,"R",3,"R",84973,"Z",0,"Z",0
137281,"R",209,"R",9646249,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",141371,"R",32,"R",3199537,"R",11,"R",441091,"R",14,"R",688123,"R",7,"R",336348,"Z",0,"Z",0,"R",16,"R",531193,"Z",0,"Z",0,"R",126,"R",4308586,"Z",0,"Z",0,"Z",0,"Z",0
137315,"R",207,"R",8322284,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1212938,"R",18,"R",1864524,"R",19,"R",952278,"R",12,"R",531483,"R",20,"R",792582,"Z",0,"Z",0,"R",28,"R",680302,"Z",0,"Z",0,"R",71,"R",1910772,"R",13,"R",377405,"Z",0,"Z",0
137351,"R",3293,"R",166938246,"Z",0,"Z",0,"Z",0,"Z",0,"R",297,"R",13830214,"R",241,"R",34397414,"R",478,"R",27302649,"R",394,"R",21084528,"R",422,"R",22969475,"R",54,"R",2990551,"R",374,"R",9332610,"R",7,"R",238916,"R",763,"R",25454128,"R",186,"R",7048097,"R",77,"R",2289664
137476,"R",282,"R",13775067,"Z",0,"Z",0,"Z",0,"Z",0,"R",56,"R",1939566,"R",42,"R",4356983,"R",38,"R",2013927,"R",20,"R",1093772,"R",29,"R",1241905,"R",4,"R",220520,"R",34,"R",924421,"Z",0,"Z",0,"R",59,"R",1983973,"Z",0,"Z",0,"Z",0,"Z",0
137537,"R",10,"R",652000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",276000,"R",1,"R",72000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",191000,"R",4,"R",113000,"Z",0,"Z",0,"Z",0,"Z",0
137546,"R",543,"R",24656848,"Z",0,"Z",0,"Z",0,"Z",0,"R",68,"R",3046255,"R",75,"R",7249247,"R",49,"R",2263437,"R",33,"R",1565423,"R",81,"R",3709952,"R",7,"R",272224,"R",112,"R",2819312,"Z",0,"Z",0,"R",92,"R",2822420,"R",23,"R",832025,"R",3,"R",76553
137564,"R",240,"R",9321148,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"R",1142931,"R",44,"R",3233464,"R",7,"R",295357,"R",7,"R",306448,"R",27,"R",1080657,"R",2,"R",83407,"R",50,"R",1139876,"Z",0,"Z",0,"R",61,"R",1687909,"R",11,"R",351099,"Z",0,"Z",0
137759,"R",575,"R",28477303,"Z",0,"Z",0,"R",1,"R",54897,"R",39,"R",1651073,"R",24,"R",3220052,"R",167,"R",9093099,"R",56,"R",3497934,"R",31,"R",1613149,"R",4,"R",203040,"R",104,"R",3335480,"R",2,"R",50500,"R",141,"R",5442552,"R",6,"R",315527,"Z",0,"Z",0
137777,"R",16,"R",382334,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",71723,"R",4,"R",108059,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",161252,"Z",0,"Z",0,"R",2,"R",41300,"Z",0,"Z",0,"Z",0,"Z",0
137801,"R",62,"R",2856919,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",43208,"R",15,"R",999709,"R",5,"R",212765,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",59271,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",39,"R",1541966
137810,"R",47,"R",2203301,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",39747,"R",12,"R",812308,"R",4,"R",188456,"R",1,"R",48967,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1113823,"Z",0,"Z",0,"Z",0,"Z",0
137847,"R",334,"R",17488616,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",1888334,"R",63,"R",6260392,"R",67,"R",3125537,"R",25,"R",1473410,"R",27,"R",1322635,"R",4,"R",170750,"R",29,"R",856342,"Z",0,"Z",0,"R",74,"R",2391216,"Z",0,"Z",0,"Z",0,"Z",0
137892,"R",19,"R",932695,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",43680,"R",3,"R",251119,"R",10,"R",445539,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",20800,"R",2,"R",107077,"R",2,"R",64480,"Z",0,"Z",0,"Z",0,"Z",0
137953,"R",18,"R",572218,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",196000,"R",6,"R",225758,"R",1,"R",36500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",20000,"Z",0,"Z",0,"R",4,"R",93960,"Z",0,"Z",0,"Z",0,"Z",0
137962,"R",20,"R",756670,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",97830,"R",6,"R",355077,"R",3,"R",85855,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",61628,"Z",0,"Z",0,"R",4,"R",97493,"R",2,"R",58787,"Z",0,"Z",0
138187,"R",973,"R",43727014,"Z",0,"Z",0,"Z",0,"Z",0,"R",98,"R",4011201,"R",69,"R",7967989,"R",211,"R",10933689,"R",72,"R",4164752,"R",69,"R",3015216,"Z",0,"Z",0,"R",149,"R",3859154,"R",21,"R",619296,"R",256,"R",8210852,"R",28,"R",944865,"Z",0,"Z",0
138275,"R",116,"R",3858706,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",175293,"R",38,"R",1872309,"R",4,"R",127183,"R",4,"R",116306,"R",13,"R",389493,"R",1,"R",34714,"R",27,"R",578730,"Z",0,"Z",0,"R",24,"R",564678,"Z",0,"Z",0,"Z",0,"Z",0
138293,"R",89,"R",2226366,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",40575,"R",10,"R",668992,"R",4,"R",138162,"R",4,"R",140182,"Z",0,"Z",0,"R",31,"R",419607,"R",21,"R",307616,"R",1,"R",31612,"R",14,"R",415632,"R",3,"R",63988,"Z",0,"Z",0
138309,"R",362,"R",21181663,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",2038064,"R",60,"R",5809259,"R",62,"R",2893511,"R",32,"R",1777790,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",141,"R",7123232,"R",38,"R",1539807,"Z",0,"Z",0,"Z",0,"Z",0
138354,"R",784,"R",36122633,"R",12,"R",620156,"Z",0,"Z",0,"R",12,"R",656095,"R",194,"R",14510163,"R",167,"R",6537132,"R",62,"R",3274321,"R",35,"R",1725547,"R",11,"R",472582,"R",77,"R",1872393,"Z",0,"Z",0,"R",169,"R",5134067,"R",38,"R",1109275,"R",7,"R",210902
138558,"R",201,"R",8034175,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",538856,"R",39,"R",3012494,"R",5,"R",188794,"R",14,"R",606170,"R",10,"R",356190,"R",4,"R",169359,"R",18,"R",510308,"R",3,"R",145079,"R",67,"R",2065186,"R",24,"R",441739,"Z",0,"Z",0
138600,"R",206,"R",10359319,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"R",1324392,"R",36,"R",3338551,"R",25,"R",1249020,"R",10,"R",572790,"R",16,"R",696720,"R",5,"R",234281,"R",51,"R",1747733,"Z",0,"Z",0,"R",28,"R",1027539,"R",4,"R",168293,"Z",0,"Z",0
138655,"R",39,"R",1664307,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",25100,"R",9,"R",669717,"R",7,"R",250423,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",166158,"R",12,"R",410931,"R",5,"R",141978,"Z",0,"Z",0
138664,"R",6,"R",221615,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",110000,"R",1,"R",42400,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",49215,"R",1,"R",20000,"Z",0,"Z",0,"Z",0,"Z",0
138682,"R",117,"R",4834946,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",159120,"R",12,"R",1112148,"R",19,"R",1009202,"R",9,"R",390000,"R",9,"R",276468,"Z",0,"Z",0,"R",16,"R",372168,"Z",0,"Z",0,"R",47,"R",1515840,"Z",0,"Z",0,"Z",0,"Z",0
138691,"R",196,"R",8270090,"Z",0,"Z",0,"Z",0,"Z",0,"R",36,"R",1352008,"R",22,"R",1719576,"R",8,"R",377808,"R",20,"R",830009,"R",31,"R",1286314,"Z",0,"Z",0,"R",20,"R",834695,"Z",0,"Z",0,"R",52,"R",1583891,"R",7,"R",285789,"Z",0,"Z",0
138716,"R",413,"R",16547424,"Z",0,"Z",0,"Z",0,"Z",0,"R",57,"R",2067997,"R",88,"R",6466609,"R",23,"R",934574,"R",28,"R",1070356,"R",15,"R",700258,"R",3,"R",119472,"R",88,"R",2024045,"Z",0,"Z",0,"R",97,"R",2718380,"R",14,"R",445733,"Z",0,"Z",0
138761,"R",35,"R",1462682,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",45788,"R",7,"R",547670,"R",4,"R",158410,"R",2,"R",85520,"R",6,"R",197314,"R",1,"R",38000,"R",4,"R",100190,"Z",0,"Z",0,"R",10,"R",289790,"Z",0,"Z",0,"Z",0,"Z",0
138789,"R",346,"R",16745270,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",945905,"R",95,"R",7934789,"R",9,"R",400323,"R",28,"R",1414782,"R",19,"R",906004,"Z",0,"Z",0,"R",36,"R",1036416,"Z",0,"Z",0,"R",116,"R",3571188,"R",20,"R",535863,"Z",0,"Z",0
138813,"R",172,"R",9185922,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",100755,"R",22,"R",2068842,"R",4,"R",203294,"R",5,"R",216327,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",139,"R",6596704,"Z",0,"Z",0,"Z",0,"Z",0
138840,"R",143,"R",7337789,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",438070,"R",11,"R",1000781,"R",26,"R",1596255,"R",10,"R",437988,"R",10,"R",413513,"Z",0,"Z",0,"R",9,"R",348023,"Z",0,"Z",0,"R",67,"R",3103159,"Z",0,"Z",0,"Z",0,"Z",0
138868,"R",107,"R",3917835,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",1703040,"R",5,"R",270932,"R",19,"R",663854,"R",9,"R",437000,"R",22,"R",732009,"R",2,"R",69000,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",42000,"Z",0,"Z",0,"Z",0,"Z",0
138901,"R",170,"R",7460146,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",754826,"R",40,"R",2829599,"R",4,"R",250977,"R",11,"R",476963,"R",2,"R",108500,"R",3,"R",94658,"R",25,"R",640568,"R",1,"R",43457,"R",61,"R",2097956,"R",4,"R",162642,"Z",0,"Z",0
138929,"R",46,"R",2919912,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",334029,"R",16,"R",1519400,"R",1,"R",60000,"R",2,"R",111244,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",769906,"R",3,"R",125333,"Z",0,"Z",0
138947,"R",360,"R",18046532,"R",19,"R",841723,"Z",0,"Z",0,"R",13,"R",910769,"R",26,"R",3426393,"R",33,"R",1823177,"R",44,"R",2252688,"R",34,"R",1755147,"R",4,"R",182870,"R",42,"R",1161805,"Z",0,"Z",0,"R",145,"R",5691960,"Z",0,"Z",0,"Z",0,"Z",0
138956,"R",136,"R",5570506,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",249012,"R",33,"R",2352988,"R",13,"R",480515,"R",2,"R",73752,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",516209,"Z",0,"Z",0,"R",51,"R",1586330,"R",9,"R",311700,"Z",0,"Z",0
138983,"R",396,"R",16122198,"Z",0,"Z",0,"Z",0,"Z",0,"R",43,"R",1596331,"R",80,"R",5717548,"R",32,"R",1498396,"R",22,"R",1024922,"R",18,"R",726391,"R",2,"R",73363,"R",65,"R",1518275,"R",1,"R",38000,"R",100,"R",2819682,"R",33,"R",1109290,"Z",0,"Z",0
139010,"R",137,"R",5391132,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",586155,"R",29,"R",2128987,"R",4,"R",142088,"R",7,"R",299824,"R",3,"R",129683,"R",1,"R",41920,"R",36,"R",864833,"Z",0,"Z",0,"R",34,"R",979005,"R",7,"R",218637,"Z",0,"Z",0
139074,"R",48,"R",2818017,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",630015,"R",9,"R",769982,"R",2,"R",102893,"R",1,"R",24689,"R",20,"R",1057123,"Z",0,"Z",0,"R",1,"R",51500,"Z",0,"Z",0,"R",5,"R",181815,"Z",0,"Z",0,"Z",0,"Z",0
139144,"R",347,"R",15469534,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",307612,"R",110,"R",7741891,"R",12,"R",583057,"R",3,"R",194722,"R",30,"R",1223529,"Z",0,"Z",0,"R",71,"R",1591052,"Z",0,"Z",0,"R",91,"R",3097573,"R",11,"R",339848,"R",12,"R",390250
139153,"R",22,"R",721616,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",320000,"Z",0,"Z",0,"R",4,"R",165350,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",68000,"Z",0,"Z",0,"R",8,"R",168266,"Z",0,"Z",0,"Z",0,"Z",0
139199,"R",182,"R",7899233,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",553662,"R",46,"R",3317108,"R",1,"R",60500,"R",5,"R",249872,"R",7,"R",212797,"R",1,"R",54590,"R",6,"R",195614,"R",9,"R",328887,"R",77,"R",2516178,"R",9,"R",372403,"R",2,"R",37622
139205,"R",58,"R",2027601,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",164421,"R",7,"R",565500,"R",3,"R",145500,"R",3,"R",82800,"R",11,"R",352720,"Z",0,"Z",0,"R",9,"R",207964,"Z",0,"Z",0,"R",20,"R",508696,"Z",0,"Z",0,"Z",0,"Z",0
139214,"R",10,"R",505098,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",223305,"R",3,"R",108037,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",85754,"R",2,"R",88002,"Z",0,"Z",0,"Z",0,"Z",0
139250,"R",165,"R",7235308,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1130370,"R",30,"R",2691701,"R",6,"R",263182,"R",9,"R",387151,"R",6,"R",262000,"Z",0,"Z",0,"R",42,"R",1006326,"Z",0,"Z",0,"R",37,"R",1200822,"R",8,"R",293756,"Z",0,"Z",0
139278,"R",216,"R",8360274,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",760720,"R",21,"R",1641274,"R",26,"R",1257324,"R",10,"R",404538,"R",19,"R",511749,"Z",0,"Z",0,"R",25,"R",749873,"Z",0,"Z",0,"R",98,"R",3034796,"Z",0,"Z",0,"Z",0,"Z",0
139287,"R",7,"R",283780,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",185980,"R",1,"R",46800,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",51000,"Z",0,"Z",0,"Z",0,"Z",0
139311,"R",426,"R",19928769,"Z",0,"Z",0,"Z",0,"Z",0,"R",66,"R",2706270,"R",102,"R",8131665,"R",22,"R",940747,"R",38,"R",1555262,"R",32,"R",1413992,"R",5,"R",165000,"R",68,"R",1829518,"R",1,"R",40000,"R",82,"R",2786240,"R",10,"R",360075,"Z",0,"Z",0
139348,"R",52,"R",2952776,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",317035,"R",7,"R",726189,"R",10,"R",705131,"R",5,"R",312007,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",49622,"R",3,"R",168697,"R",17,"R",674095,"Z",0,"Z",0,"Z",0,"Z",0
139357,"R",131,"R",5796519,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",304288,"R",18,"R",1516694,"R",23,"R",1106848,"R",8,"R",366142,"R",13,"R",491896,"Z",0,"Z",0,"R",24,"R",661677,"Z",0,"Z",0,"R",37,"R",1348974,"Z",0,"Z",0,"Z",0,"Z",0
139366,"R",503,"R",21068826,"Z",0,"Z",0,"Z",0,"Z",0,"R",57,"R",1717999,"R",121,"R",8784150,"R",18,"R",900253,"R",40,"R",1729848,"R",30,"R",1317555,"R",4,"R",194939,"R",80,"R",2065334,"Z",0,"Z",0,"R",123,"R",3419016,"R",30,"R",939732,"Z",0,"Z",0
