UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C016,F1C016,XF1C014,F1C014,XF1C017,F1C017,XF1C015,F1C015,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C026,F1C026,XF1C024,F1C024,XF1C027,F1C027,XF1C025,F1C025,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C036,F1C036,XF1C034,F1C034,XF1C037,F1C037,XF1C035,F1C035,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C056,F1C056,XF1C054,F1C054,XF1C057,F1C057,XF1C055,F1C055,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C066,F1C066,XF1C064,F1C064,XF1C067,F1C067,XF1C065,F1C065,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C076,F1C076,XF1C074,F1C074,XF1C077,F1C077,XF1C075,F1C075,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C086,F1C086,XF1C084,F1C084,XF1C087,F1C087,XF1C085,F1C085,XF1C101,F1C101,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C116,F1C116,XF1C114,F1C114,XF1C117,F1C117,XF1C115,F1C115,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C126,F1C126,XF1C124,F1C124,XF1C127,F1C127,XF1C125,F1C125,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C136,F1C136,XF1C134,F1C134,XF1C137,F1C137,XF1C135,F1C135,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C146,F1C146,XF1C144,F1C144,XF1C147,F1C147,XF1C145,F1C145,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C196,F1C196,XF1C194,F1C194,XF1C197,F1C197,XF1C195,F1C195,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
191199,"R",15201264,"R",76535942,"R",0,"R",76535942,"R",91737206,"R",0,"R",9260712,"R",9260712,"R",0,"R",0,"R",0,"R",9260712,"R",76535942,"R",0,"R",0,"R",5940552,"R",82476494,"R",0,"R",903382,"R",91032195,"R",7630579,"R",5772093,"R",105338249,"R",28802307,"R",0,"R",0,"R",8598166,"R",0,"R",4448900,"R",225375,"R",197545,"R",27830,"R",0,"A",,"R",0,"A",,"R",2835406,"R",16107847,"R",0,"R",12453948,"R",10216517,"R",10812893,"R",0,"R",0,"R",0,"R",0,"R",11330264,"R",44813622,"R",60921469,"R",0,"R",0,"R",0,"R",0,"R",0,"R",60921469,"R",26830505,"R",15495057,"R",5997913,"R",1480737,"R",1387626,"R",0,"R",2469172,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",144262,"R",50426,"R",5466,"R",7992,"R",6932,"R",0,"R",73446,"R",3028284,"R",1296401,"R",505672,"R",158025,"R",312999,"R",0,"R",755187,"R",4180431,"R",2433355,"R",934705,"R",231569,"R",201477,"R",0,"R",379325,"R",8151190,"R",3845790,"R",1500083,"R",447375,"R",464129,"R",0,"R",1893813,"R",0,"R",1310764,"R",511275,"R",-2325699,"R",0,"R",0,"R",503660,"R",4613632,"R",4613632,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2511468,"R",0,"R",0,"R",1,"R",0,"R",0,"R",2511467,"R",49459772,"R",24431793,"R",9455114,"R",0,"R",2373163,"R",0,"R",13199702,"R",60921469,"R",49459772,"R",11461697,"R",71014797,"R",0,"R",82476494,"R",10658628,"R",191592,"R",4448900,"R",1690711,"R",0,"R",205942,"R",17195773,"R",12582141,"R",0,"R",12582141,"R",4613632,1 ,"R",926349,"R",1109714
191302,"R",5032141,"R",18084140,"R",864022,"R",18948162,"R",23980303,"R",8183,"R",3207903,"R",3216086,"R",5216,"R",2824098,"R",2829314,"R",6045400,"R",18070741,"R",0,"R",0,"R",-135838,"R",17934903,"R",1272230,"R",963492,"R",30249424,"R",6160470,"R",44994,"R",38690610,"R",20606470,"R",0,"R",0,"R",4324968,"R",497378,"R",520234,"R",254666,"R",55262,"R",199404,"R",48548,"A",,"R",0,"A",,"R",239416,"R",5885210,"R",0,"R",5255429,"R",3807698,"R",5996175,"R",2437658,"R",0,"R",0,"R",0,"R",0,"R",17496960,"R",23382170,"R",128530,"R",0,"R",0,"R",0,"R",128530,"R",23510700,"R",10502083,"R",5644087,"R",2403169,"R",1417131,"R",778356,"R",0,"R",259340,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",554720,"R",204919,"R",75440,"R",74853,"R",41113,"R",0,"R",158395,"R",3129485,"R",1355037,"R",579129,"R",422286,"R",231940,"R",0,"R",541093,"R",3062187,"R",1363199,"R",556436,"R",413205,"R",226952,"R",0,"R",502395,"R",4423612,"R",1729002,"R",742996,"R",596913,"R",327853,"R",0,"R",1026848,"R",0,"R",1024355,"R",440191,"R",-2932670,"R",0,"R",0,"R",1468124,"R",3488471,"R",3488471,"R",61379,"R",0,"R",0,"R",8282,"R",4549,"R",0,"R",48548,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25221937,"R",11320599,"R",4797361,"R",0,"R",1610763,"R",0,"R",7493214,"R",23510700,"R",25221937,"R",-1711237,"R",19646144,"R",-4,"R",17934903,"R",5896101,"R",100074,"R",2437658,"R",0,"R",162341,"R",0,"R",8596174,"R",5107703,"R",0,"R",5107703,"R",3488471,1 ,"R",2093163,"R",2148556
191339,"R",22606489,"R",22297777,"R",101511,"R",22399288,"R",45005777,"R",0,"R",15172954,"R",15172954,"R",0,"R",1183536,"R",1183536,"R",16356490,"R",22399288,"R",152574,"R",220963,"R",5876462,"R",28649287,"R",96911,"R",6025000,"R",33868000,"R",11487048,"R",0,"R",51476959,"R",29077671,"R",0,"R",0,"R",7301192,"R",2062885,"R",599820,"R",783051,"R",309750,"R",473301,"R",0,"A",,"R",0,"A",,"R",789935,"R",11536883,"R",0,"R",11720434,"R",8409407,"R",10331015,"R",3687352,"R",0,"R",0,"R",16013,"R",0,"R",34164221,"R",45701104,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45701104,"R",18161098,"R",8819459,"R",3634453,"R",2417864,"R",914435,"R",0,"R",2374887,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",65148,"R",22208,"R",12278,"R",6088,"R",2303,"R",0,"R",22271,"R",5681360,"R",2442801,"R",1083820,"R",669697,"R",253279,"R",0,"R",1231763,"R",7378197,"R",3339031,"R",1446744,"R",915399,"R",346204,"R",0,"R",1330819,"R",8892341,"R",2599777,"R",1555733,"R",712732,"R",269555,"R",0,"R",3754544,"R",0,"R",1855688,"R",928350,"R",-4721780,"R",0,"R",0,"R",1937742,"R",6297349,"R",6297349,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16750,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16750,"R",46492243,"R",19078964,"R",8661378,"R",0,"R",1785776,"R",0,"R",16966125,"R",45701104,"R",46492243,"R",-791139,"R",29440426,"R",0,"R",28649287,"R",10252190,"R",118825,"R",3687352,"R",0,"R",270008,"R",496729,"R",14825104,"R",8527755,"R",0,"R",8527755,"R",6297349,1 ,"R",2678525,"R",2853354
191612,"R",18799260,"R",27616166,"R",4547276,"R",32163442,"R",50962702,"R",542000,"R",5211100,"R",5753100,"R",6598824,"R",17920314,"R",24519138,"R",30272238,"R",20509793,"R",2304614,"R",1058637,"R",-3182580,"R",20690464,"R",5235466,"Z",0,"R",44307161,"R",17182155,"Z",0,"R",66724782,"R",38807110,"R",46398,"Z",0,"R",7197842,"R",365102,"R",72891,"R",10204,"Z",0,"R",10204,"R",4695713,"A",,"Z",0,"A",,"R",3195963,"R",15537715,"Z",0,"R",7166877,"R",4822481,"R",6767386,"R",2792274,"Z",0,"Z",0,"R",15796,"R",1043337,"R",22608151,"R",38145866,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",38145866,"R",10369750,"R",5394517,"R",2307994,"R",1622262,"R",565122,"Z",0,"R",479855,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4014971,"R",1809358,"R",775131,"R",628109,"R",218804,"Z",0,"R",583569,"R",3065344,"R",1551876,"R",664825,"R",479548,"R",167052,"Z",0,"R",202043,"R",7686855,"R",2183825,"R",1680474,"R",1202545,"R",418912,"Z",0,"R",2201099,"R",0,"Z",0,"Z",0,"R",-3932464,"Z",0,"Z",0,"R",3932464,"R",6037736,"R",6037736,"R",5086057,"Z",0,"Z",0,"Z",0,"R",569080,"Z",0,"R",4516977,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2210027,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2210027,"R",38470740,"R",10939576,"R",5428424,"R",0,"R",1938970,"R",0,"R",20163770,"R",38145866,"R",38470740,"R",-324874,"R",21015338,"R",0,"R",20690464,"R",6690746,"R",76640,"R",2792274,"Z",0,"Z",0,"R",0,"R",9559660,"R",3521924,"Z",0,"R",3521924,"R",6037736,1 ,"R",930018,"R",1058637
191719,"R",60223946,"R",148917311,"R",5091511,"R",154008822,"R",214232768,"R",5115355,"R",36381545,"R",41496900,"R",38604815,"R",33888455,"R",72493270,"R",113990170,"R",107591043,"R",3128500,"Z",0,"R",-10476945,"R",100242598,"R",25572165,"Z",0,"R",209985597,"R",29160144,"R",719098,"R",265437004,"R",116519693,"Z",0,"Z",0,"R",30436645,"Z",0,"R",5042593,"R",5363357,"Z",0,"R",5363357,"Z",0,"A",,"Z",0,"A",,"R",0,"R",40842595,"Z",0,"R",28986563,"R",19006153,"R",16508132,"R",7033544,"Z",0,"R",0,"R",61712,"R",2025435,"R",73621539,"R",114464134,"R",0,"R",0,"R",0,"R",0,"R",0,"R",114464134,"R",73971888,"R",30510856,"R",11787702,"R",9587484,"R",7558235,"R",1207941,"R",13319670,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6461545,"R",2917650,"R",1127218,"R",916819,"R",722768,"R",115511,"R",661579,"R",8099848,"R",3195453,"R",1234546,"R",1004114,"R",791587,"R",126510,"R",1747638,"R",14547099,"R",3016538,"R",1165423,"R",947892,"R",747265,"R",119426,"R",8550555,"R",0,"R",4015977,"R",1551551,"R",-12456309,"Z",0,"Z",0,"R",6888781,"R",4045704,"R",4045704,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7859114,"R",4074924,"R",1574325,"R",0,"R",0,"R",0,"R",2209865,"R",114985198,"R",47731398,"R",18440765,"R",0,"R",9819855,"R",1569388,"R",37423792,"R",114464134,"R",114985198,"R",-521064,"R",100763662,"R",0,"R",100242598,"R",13913276,"R",236943,"R",6286921,"Z",0,"Z",0,"R",0,"R",20437140,"R",16391436,"Z",0,"R",16391436,"R",4045704,1 ,"R",5634889,"R",5864835
191986,"R",27181818,"R",75700095,"R",0,"R",75700095,"R",102881913,"R",260000,"R",15872862,"R",16132862,"R",5835000,"R",2389977,"R",8224977,"R",24357839,"R",69330578,"R",0,"R",0,"R",9193496,"R",78524074,"R",19609663,"R",0,"R",95256961,"R",3889860,"R",404293,"R",119160777,"R",43460682,"R",0,"R",0,"R",9415070,"R",1677735,"R",184562,"R",422533,"R",329390,"R",93143,"R",840576,"A",,"R",0,"A",,"R",574263,"R",13114739,"R",0,"R",10525807,"R",7307844,"R",8607083,"R",4044799,"R",165925,"R",181750,"R",13116,"R",111088,"R",30957412,"R",44072151,"R",1627421,"R",0,"R",0,"R",0,"R",1627421,"R",45699572,"R",19081229,"R",10576141,"R",3744022,"R",2305413,"R",1312091,"R",0,"R",1143562,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",668261,"R",442486,"R",122165,"R",24531,"R",0,"R",0,"R",79079,"R",5907274,"R",2854681,"R",1184723,"R",753251,"R",434697,"R",0,"R",679922,"R",5488611,"R",2731477,"R",1087826,"R",634501,"R",354691,"R",0,"R",680116,"R",7584521,"R",3021469,"R",1227526,"R",977121,"R",565373,"R",0,"R",1793032,"R",0,"R",1915658,"R",790569,"R",-4694817,"R",0,"R",0,"R",1988590,"R",6005718,"R",6005718,"R",475783,"R",293770,"R",0,"R",0,"R",0,"R",182013,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45211397,"R",21835682,"R",8156831,"R",0,"R",2666852,"R",182013,"R",12370019,"R",45699572,"R",45211397,"R",488175,"R",78035900,"R",-1,"R",78524074,"R",8524583,"R",82500,"R",4044799,"R",0,"R",165925,"R",0,"R",12817807,"R",6812089,"R",0,"R",6812089,"R",6005718,2 ,"A",,"A",
192022,"R",17892189,"R",20183535,"R",22183081,"R",42366616,"R",60258805,"R",66616,"R",12123241,"R",12189857,"R",17137259,"R",22384777,"R",39522036,"R",51711893,"R",19494483,"R",1899472,"R",3743352,"R",-16590395,"R",8546912,"R",4967469,"R",0,"R",24110703,"R",8420047,"R",3247180,"R",40745399,"R",20561864,"R",0,"R",0,"R",6905929,"R",9101050,"R",2538410,"R",466241,"R",0,"R",466241,"R",4704124,"A",,"R",0,"A",,"R",414653,"R",24130407,"R",0,"R",7043521,"R",5566873,"R",7813807,"R",0,"R",688648,"R",0,"R",826222,"R",325276,"R",22264347,"R",46394754,"R",0,"R",0,"R",447523,"R",0,"R",447523,"R",46842277,"R",14405854,"R",8354472,"R",3476499,"R",1157340,"R",580730,"R",32259,"R",804554,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",802404,"R",116848,"R",50303,"R",64297,"R",32263,"R",1792,"R",536901,"R",3559425,"R",1328587,"R",717529,"R",287039,"R",144030,"R",8001,"R",1074239,"R",3785137,"R",1871525,"R",940128,"R",305409,"R",153248,"R",8513,"R",506314,"R",5992684,"R",2502564,"R",1129750,"R",482224,"R",241972,"R",13441,"R",1622733,"R",0,"R",829486,"R",506190,"R",-2296309,"R",0,"R",0,"R",960633,"R",4581219,"R",4581219,"R",5371276,"R",816120,"R",260027,"R",0,"R",23818,"Z",0,"R",4271311,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",87481,"R",0,"R",0,"R",0,"R",0,"R",0,"R",87481,"R",38585480,"R",15819602,"R",7080426,"R",0,"R",1176061,"R",64006,"R",14445385,"R",46842277,"R",38585480,"R",8256797,"R",11342558,"R",-11052443,"R",8546912,"R",7703353,"R",110454,"R",2174647,"R",0,"R",262429,"R",0,"R",10250883,"R",5669664,"R",0,"R",5669664,"R",4581219,1 ,"R",3397099,"R",3664540
193122,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1138362,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",0,"R",1138362,"R",0,"R",0,"R",0,"R",320878,"R",10700,"R",0,"R",0,"R",0,"R",0,"R",331578,"R",1469940,"A",,"A",,"A",,"R",0,"R",0,"R",1469940,"R",961498,"R",811055,"R",150443,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",961498,"R",811055,"R",150443,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",320878,"R",0,"R",10700,"R",0,"R",0,"R",0,"R",331578,"R",331578,"R",0,"R",331578,"R",0,-2 ,"A",,"A",
193283,"R",21507658,"R",35107109,"R",1414170,"R",36521279,"R",58028937,"R",36999,"R",7242901,"R",7279900,"R",20610197,"R",0,"R",20610197,"R",27890097,"R",35070110,"R",1959949,"R",0,"R",-6891219,"R",30138840,"R",0,"R",0,"R",99107828,"R",14665189,"R",0,"R",113773017,"R",65657786,"R",0,"R",0,"R",15533206,"R",17038245,"R",6814107,"R",1536357,"R",1536357,"R",0,"R",0,"A",,"R",0,"A",,"R",0,"R",40921915,"R",0,"R",14191087,"R",9617092,"R",14934521,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38742700,"R",79664615,"R",0,"R",0,"R",0,"R",0,"R",0,"R",79664615,"R",24101109,"R",15012141,"R",6237368,"R",1640937,"R",1210663,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",1017647,"R",128278,"R",21066,"R",778976,"R",89327,"Z",0,"R",0,"R",5229701,"R",3229642,"R",789323,"R",934520,"R",276216,"Z",0,"R",0,"R",4629501,"R",2855891,"R",1137047,"R",430428,"R",206135,"Z",0,"R",0,"R",11279989,"R",3990479,"R",3974767,"R",2664748,"R",649995,"Z",0,"R",0,"R",0,"R",2789701,"R",1838320,"R",-6449609,"Z",0,"R",1,"R",1821587,"R",12892697,"R",12892697,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",59150644,"R",28006132,"R",13997891,"R",0,"R",2432336,"R",1,"R",14714284,"R",79664615,"R",59150644,"R",20513971,"R",27848036,"R",-18223167,"R",30138840,"R",14934521,"R",167302,"R",6183591,"R",0,"R",7283,"R",0,"R",21292697,"R",8400000,"R",0,"R",8400000,"R",12892697,2 ,"A",,"A",
193326,"R",49306369,"R",113868728,"R",34225289,"R",148094017,"R",197400386,"R",0,"R",21184852,"R",21184852,"R",0,"R",39443189,"R",39443189,"R",60628041,"R",131570349,"R",3580003,"R",0,"R",1621993,"R",136772345,"R",14092209,"R",28327969,"R",142876275,"R",15924796,"R",10570130,"R",211791379,"R",80248453,"R",0,"R",0,"R",28567287,"R",6136984,"R",12694323,"R",3210639,"R",905645,"R",2304994,"R",0,"A",,"R",0,"A",,"R",6712531,"R",57321764,"R",0,"R",37889152,"R",22894429,"R",34819210,"R",0,"R",0,"R",0,"R",5819,"R",0,"R",95608610,"R",152930374,"R",9337745,"R",0,"R",0,"R",0,"R",9337745,"R",162268119,"R",72399484,"R",35078650,"R",15134161,"R",14422740,"R",3699393,"R",0,"R",4064540,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",460729,"R",196587,"R",103444,"R",87944,"R",22557,"R",0,"R",50197,"R",21516360,"R",8172642,"R",4071666,"R",2336141,"R",599214,"R",0,"R",6336697,"R",21385120,"R",10093932,"R",5239130,"R",3010375,"R",772153,"R",0,"R",2269530,"R",25947701,"R",9672375,"R",10134218,"R",2692425,"R",690600,"R",0,"R",2758083,"R",0,"R",6995376,"R",4842391,"R",-22549625,"R",0,"R",0,"R",10711858,"R",11698081,"R",11698081,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11502997,"R",263844,"R",3746,"R",0,"R",0,"R",0,"R",11235407,"R",164910472,"R",70473406,"R",39528756,"R",0,"R",5783917,"R",0,"R",49124393,"R",162268119,"R",164910472,"R",-2642353,"R",139414698,"R",0,"R",136772345,"R",34302250,"R",256895,"R",54050,"Z",0,"R",1429182,"R",0,"R",36042377,"R",24344296,"R",0,"R",24344296,"R",11698081,1 ,"R",8626030,"R",8942664
193478,"R",62482951,"R",156169837,"R",1676708,"R",157846545,"R",220329496,"R",2980441,"R",44825376,"R",47805817,"R",783603,"R",388212006,"R",388995609,"R",436801426,"R",155356401,"R",522410,"R",0,"R",-372350741,"R",-216471930,"R",16776155,"R",14362975,"R",252201171,"R",9171779,"R",0,"R",292512080,"R",136342243,"R",0,"R",0,"R",46753233,"R",878059,"R",13955848,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"A",,"R",2232805,"R",63819945,"R",0,"R",49478649,"R",67616738,"R",33760694,"R",0,"R",0,"R",164001,"R",1633328,"R",0,"R",152653410,"R",216473355,"R",0,"R",0,"R",0,"R",0,"R",0,"R",216473355,"R",131287358,"R",82974193,"R",22456358,"R",19004225,"R",4802392,"R",40596,"R",2009594,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",572065,"R",364033,"R",64573,"R",77258,"R",19523,"R",165,"R",46513,"R",18561494,"R",8370636,"R",6000852,"R",2590511,"R",654625,"R",5534,"R",939336,"R",20919150,"R",12529559,"R",4077811,"R",2993536,"R",756470,"R",6395,"R",555379,"R",69135087,"R",15726854,"R",19576688,"R",6363587,"R",1608086,"R",13594,"R",25846278,"R",0,"R",11608820,"R",3627757,"R",-31029117,"R",0,"R",0,"R",15792540,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",240475154,"R",131574095,"R",55804039,"R",0,"R",7841096,"R",66284,"R",45189640,"R",216473355,"R",240475154,"R",-24001799,"R",80535898,"R",-273006029,"R",-216471930,"R",33080031,"R",730663,"R",12876468,"R",0,"R",0,"R",0,"R",46687162,"R",46687162,"R",0,"R",46687162,"R",0,2 ,"A",,"A",
193946,"R",33699914,"R",51661852,"R",1567213,"R",53229065,"R",86928979,"R",399461,"R",15268059,"R",15667520,"R",424581,"R",52084835,"R",52509416,"R",68176936,"R",51294677,"R",1210960,"R",0,"R",-33753594,"R",18752043,"R",4559961,"R",0,"R",71701075,"R",11674612,"R",17213,"R",87952861,"R",34723796,"R",0,"R",0,"R",12279008,"R",974100,"R",651899,"R",104266,"R",0,"R",104266,"R",130685,"A",,"R",0,"A",,"R",534761,"R",14674719,"R",0,"R",12383284,"R",8871000,"R",11054134,"R",5012505,"R",0,"R",0,"R",30948,"R",4317045,"R",41668916,"R",56343635,"R",435969,"R",0,"R",0,"R",0,"R",435969,"R",56779604,"R",28822636,"R",13268798,"R",8646522,"R",3641985,"R",1624729,"R",29403,"R",1611199,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",651685,"R",317900,"R",151138,"R",77947,"R",34773,"R",629,"R",69298,"R",4595557,"R",1938217,"R",1326490,"R",542544,"R",242034,"R",4380,"R",541892,"R",7199770,"R",3059515,"R",2472710,"R",919370,"R",410141,"R",7422,"R",330612,"R",12389339,"R",4540104,"R",3608063,"R",1354099,"R",604078,"R",10932,"R",2272063,"R",0,"R",1883546,"R",1598002,"R",-6583663,"R",0,"R",0,"R",3102115,"R",7584640,"R",7584640,"R",410821,"R",221567,"R",65570,"R",47718,"R",21287,"R",385,"R",54294,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61654448,"R",25229647,"R",17868495,"R",0,"R",2937042,"R",53151,"R",15566113,"R",56779604,"R",61654448,"R",-4874844,"R",23626887,"R",0,"R",18752043,"R",10918932,"R",135202,"R",5012505,"R",0,"R",0,"R",0,"R",16066639,"R",8481999,"R",0,"R",8481999,"R",7584640,1 ,"R",7452428,"R",8778772
