UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C014,F1C014,XF1C015,F1C015,XF1C016,F1C016,XF1C017,F1C017,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C024,F1C024,XF1C025,F1C025,XF1C026,F1C026,XF1C027,F1C027,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C034,F1C034,XF1C035,F1C035,XF1C036,F1C036,XF1C037,F1C037,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C054,F1C054,XF1C055,F1C055,XF1C056,F1C056,XF1C057,F1C057,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C064,F1C064,XF1C065,F1C065,XF1C066,F1C066,XF1C067,F1C067,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C074,F1C074,XF1C075,F1C075,XF1C076,F1C076,XF1C077,F1C077,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C084,F1C084,XF1C085,F1C085,XF1C086,F1C086,XF1C087,F1C087,XF1C101,F1C101,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C114,F1C114,XF1C115,F1C115,XF1C116,F1C116,XF1C117,F1C117,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C124,F1C124,XF1C125,F1C125,XF1C126,F1C126,XF1C127,F1C127,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C134,F1C134,XF1C135,F1C135,XF1C136,F1C136,XF1C137,F1C137,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C144,F1C144,XF1C145,F1C145,XF1C146,F1C146,XF1C147,F1C147,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C194,F1C194,XF1C195,F1C195,XF1C196,F1C196,XF1C197,F1C197,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
166708,"R",210525130,"R",664682469,"R",213832531,"R",878515000,"R",1089040130,"R",8195000,"R",157903610,"R",166098610,"R",390198354,"R",19598979,"R",409797333,"R",575895943,"R",288219858,"R",39774860,"R",1022593,"R",184126876,"R",513144187,"R",780778,"Z",0,"R",490755841,"R",242201498,"R",248655692,"R",982393809,"R",317711342,"Z",0,"Z",0,"R",14367005,"R",174603097,"R",33139477,"R",48391392,"Z",0,"R",48391392,"R",33101267,"Z",0,"R",5345157,"R",46061909,"R",489598653,"R",844607957,"Z",0,"R",41135886,"Z",0,"Z",0,"Z",0,"Z",0,"R",10157876,"R",13932819,"R",3589696,"R",68816277,"R",913424234,"R",45118,"R",16695111,"R",0,"R",8548498,"R",25288727,"R",938712961,"R",61909822,"R",38671393,"R",6875697,"R",2839428,"R",8421471,"R",3479481,"R",1622352,"R",247489951,"R",101268075,"R",22785993,"R",11350862,"R",91689997,"R",13909529,"R",6485495,"R",419283907,"R",105737416,"R",17314171,"R",19230008,"R",242450181,"R",23564762,"R",10987369,"R",14030673,"R",7345982,"R",2123746,"R",643502,"R",2761210,"R",788558,"R",367675,"R",6708257,"R",3810136,"R",872205,"R",307667,"R",1165439,"R",377020,"R",175790,"R",66611348,"R",37240338,"R",6210240,"R",3055058,"R",14616438,"R",3743718,"R",1745556,"R",0,"R",5842710,"R",1682152,"Z",0,"R",43430946,"R",-50955808,"Z",0,"R",0,"R",0,"R",28170663,"R",14776450,"R",4138761,"R",1292017,"R",5641961,"R",1583259,"R",738215,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",62443619,"R",19927741,"R",2855813,"R",2863910,"R",31650334,"R",3509481,"R",1636340,"R",1248059,"R",0,"R",0,"R",0,"R",1248059,"R",0,"R",0,"R",907896299,"R",334620241,"R",64858778,"R",41582452,"R",443076036,"R",0,"R",23758792,"R",938712961,"R",907896299,"R",30816662,"R",482327700,"R",-175,"R",513144187,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2759793,"R",2759793,"R",2759793,"R",0,"R",2759793,"R",0,1 ,"R",144845865,"R",171437000
166823,"R",20275937,"R",29679388,"R",1141717,"R",30821105,"R",51097042,"R",343879,"R",9585678,"R",9929557,"R",8757893,"R",1388885,"R",10146778,"R",20076335,"R",21719333,"R",2142360,"R",0,"R",7159014,"R",31020707,"R",1141717,"R",0,"R",65574270,"R",11624782,"R",0,"R",78340769,"R",47519664,"R",0,"R",0,"R",26105584,"R",296623,"R",1631029,"R",338692,"R",0,"R",338692,"R",780320,"A",,"R",583087,"A",,"R",0,"R",29735335,"R",0,"R",22355677,"R",0,"R",11553835,"R",823591,"R",0,"R",0,"R",712940,"R",0,"R",35446043,"R",65181378,"R",36658,"R",0,"R",0,"R",0,"R",36658,"R",65218036,"R",20528290,"R",14353347,"R",2077644,"R",742640,"R",780612,"R",2574047,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",319786,"R",65328,"R",17395,"R",43130,"R",44441,"R",149492,"Z",0,"R",11700767,"R",7004112,"R",1446567,"R",93217,"R",2833776,"R",323095,"Z",0,"R",6694816,"R",4191387,"R",1010557,"R",248268,"R",384088,"R",860516,"Z",0,"R",12327292,"R",5661785,"R",1672366,"R",268365,"R",3465200,"R",930172,"R",329404,"R",0,"Z",0,"Z",0,"Z",0,"R",5358132,"R",-5358132,"Z",0,"R",10736690,"R",10736690,"R",1694450,"R",507159,"R",71409,"R",150259,"R",444813,"R",520810,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64002091,"R",31783118,"R",6295938,"R",1545879,"R",24047752,"R",0,"R",329404,"R",65218036,"R",64002091,"R",1215945,"R",29804762,"R",0,"R",31020707,"R",11350570,"R",203265,"R",823591,"R",0,"R",0,"R",1059662,"R",13437088,"R",2700398,"R",0,"R",2700398,"R",10736690,1 ,"R",1400750,"R",1500067
166887,"R",15512142,"R",24695583,"R",14180233,"R",38875816,"R",54387958,"R",413883,"R",9586127,"R",10000010,"R",4811479,"R",2653763,"R",7465242,"R",17465252,"R",19410584,"R",2240166,"Z",0,"R",15271956,"R",36922706,"R",1986303,"R",0,"R",77124516,"R",2522043,"R",532541,"R",82165403,"R",57469820,"R",0,"R",0,"R",21316273,"R",4296198,"R",7313790,"R",1898000,"R",1898000,"R",0,"R",430724,"A",,"R",0,"A",,"R",1802587,"R",37057572,"R",0,"R",22452036,"R",0,"R",11632558,"R",0,"R",0,"R",57505,"R",517621,"R",0,"R",34659720,"R",71717292,"R",165427,"R",0,"R",0,"R",0,"R",165427,"R",71882719,"R",31690068,"R",21212032,"R",3250362,"R",1369363,"R",3995498,"R",1749589,"R",113224,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5438807,"R",3089811,"R",814781,"R",108638,"R",1286833,"R",138744,"R",0,"R",10574986,"R",6061781,"R",1444680,"R",943727,"R",793170,"R",1205803,"R",125825,"R",10459029,"R",6908644,"R",1847652,"R",283835,"R",1026235,"R",362524,"R",30139,"R",9241387,"R",4072143,"R",1100868,"R",213703,"R",3581661,"R",273012,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3729672,"R",-3729672,"R",0,"R",3585669,"R",3585669,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14594,"R",0,"R",0,"R",0,"R",14594,"R",0,"R",0,"R",71004540,"R",41344411,"R",8458343,"R",2919266,"R",18013332,"R",0,"R",269188,"R",71882719,"R",71004540,"R",878179,"R",36044527,"R",0,"R",36922706,"R",11632558,"R",1597595,"R",3334030,"R",0,"R",0,"R",733529,"R",17297712,"R",13712043,"R",0,"R",13712043,"R",3585669,2 ,"A",,"A",
166957,"R",11510601,"R",21018290,"R",178026,"R",21196316,"R",32706917,"R",441178,"R",5933963,"R",6375141,"R",6552957,"R",1755451,"R",8308408,"R",14683549,"R",14017406,"Z",0,"Z",0,"R",4005962,"R",18023368,"R",40704,"R",0,"R",34434383,"R",3773322,"R",380786,"R",38629195,"R",17610905,"R",0,"R",0,"R",12551108,"R",5113398,"R",1590614,"R",1201721,"R",0,"R",1201721,"R",1456008,"A",,"R",0,"A",,"R",1826527,"R",23739376,"R",0,"R",14319107,"R",0,"R",8270719,"R",0,"R",0,"R",0,"R",26822,"R",0,"R",22616648,"R",46356024,"R",380786,"R",0,"R",0,"R",0,"R",380786,"R",46736810,"R",17253441,"R",11129208,"R",1313228,"R",629699,"R",1026943,"R",2980422,"R",173941,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1166544,"R",638801,"R",99919,"R",22513,"R",292535,"R",106557,"R",6219,"R",5793089,"R",3348885,"R",753045,"R",95524,"R",1117123,"R",452125,"R",26387,"R",10449055,"R",6490773,"R",1465353,"R",50817,"R",2187553,"R",240522,"R",14037,"R",6536896,"R",2828489,"R",697556,"R",155252,"R",2077891,"R",734823,"R",42885,"R",0,"R",1931054,"R",466462,"R",0,"R",2836262,"R",-5233778,"R",0,"R",3569712,"R",3569712,"R",2257640,"R",722808,"R",96768,"R",151980,"R",524774,"R",719329,"R",41981,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47026377,"R",27090018,"R",4892331,"R",1105785,"R",13632793,"R",0,"R",305450,"R",46736810,"R",47026377,"R",-289567,"R",18312935,"R",0,"R",18023368,"R",8270719,"R",112996,"R",1104626,"R",0,"R",48245,"R",892180,"R",10428766,"R",6859054,"R",0,"R",6859054,"R",3569712,1 ,"R",3619534,"R",4075647
167288,"R",17174212,"R",46742168,"R",839275,"R",47581443,"R",64755655,"R",283010,"R",6024754,"R",6307764,"R",2953910,"R",3325269,"R",6279179,"R",12586943,"R",44801836,"R",7437,"R",33457,"R",7325982,"R",52168712,"R",3132485,"R",0,"R",35249375,"R",3719338,"R",28356760,"R",70457958,"R",23715790,"R",0,"R",0,"R",9548185,"R",622427,"R",500745,"R",88240,"R",0,"R",88240,"R",8033896,"R",0,"R",0,"R",0,"R",1636792,"R",20430285,"R",0,"R",16495181,"R",0,"R",3325453,"R",814999,"R",0,"R",0,"R",69876,"R",0,"R",20705509,"R",41135794,"R",20330540,"R",0,"R",0,"R",0,"R",20330540,"R",61466334,"R",14617025,"R",9427551,"R",1901173,"R",680781,"R",751434,"R",1806902,"R",49184,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7309,"R",5972,"Z",0,"R",359,"R",0,"R",952,"R",26,"R",4898285,"R",2465343,"R",584501,"R",183275,"R",1165483,"R",486442,"R",13241,"R",5784370,"R",2899281,"R",634517,"R",212358,"R",1459240,"R",563632,"R",15342,"R",7935580,"R",3846620,"R",964012,"R",289087,"R",2047693,"R",767283,"R",20885,"R",0,"R",1875195,"R",443772,"Z",0,"R",1516600,"R",-3835567,"Z",0,"R",808524,"R",808524,"R",8668699,"R",1109163,"R",209704,"R",79255,"R",7054495,"R",210356,"R",5726,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42719792,"R",21629125,"R",4737679,"R",1445115,"R",14803469,"R",0,"R",104404,"R",61466334,"R",42719792,"R",18746542,"R",33422170,"R",0,"R",52168712,"R",2977490,"R",77346,"R",814549,"R",0,"R",2062,"R",2069579,"R",5941026,"R",5132502,"R",0,"R",5132502,"R",808524,1 ,"R",7531787,"R",8075337
167312,"R",15390880,"R",73004777,"R",2149367,"R",75154144,"R",90545024,"R",647143,"R",8840273,"R",9487416,"R",9438308,"R",3596972,"R",13035280,"R",22522696,"R",60837957,"R",200088,"R",0,"R",6984283,"R",68022328,"R",13842077,"R",0,"R",91970158,"R",9590548,"R",1249285,"R",116652068,"R",43647291,"R",0,"R",0,"R",17255453,"R",2395634,"R",864921,"R",491075,"R",0,"R",491075,"R",3565462,"A",,"R",0,"A",,"R",88130,"R",24660675,"R",0,"R",22678727,"R",0,"R",13700762,"R",1175195,"R",0,"R",236322,"R",18226,"R",0,"R",37809232,"R",62469907,"R",1092239,"R",0,"R",0,"R",0,"R",1092239,"R",63562146,"R",28241102,"R",17823400,"R",3648170,"R",1539185,"R",2389243,"R",2507350,"R",333754,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",282575,"R",201220,"R",43152,"R",0,"R",38203,"R",0,"R",0,"R",9591310,"R",4944810,"R",998328,"R",591994,"R",1963445,"R",964366,"R",128367,"R",10590762,"R",5485775,"R",1520833,"R",651194,"R",1730955,"R",1060802,"R",141203,"R",6623406,"R",4943115,"R",314863,"R",177598,"R",860010,"R",289310,"R",38510,"R",0,"R",1872137,"R",564105,"R",0,"R",2385586,"R",-4821828,"R",0,"R",4776400,"R",4776400,"R",3403173,"R",428596,"R",91144,"R",0,"R",2883433,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",63508731,"R",35699053,"R",7180595,"R",2959971,"R",17027278,"R",0,"R",641834,"R",63562146,"R",63508731,"R",53415,"R",67968911,"R",2,"R",68022328,"R",13366438,"R",324795,"R",1336378,"R",0,"R",10937,"R",383296,"R",15421844,"R",10645444,"R",0,"R",10645444,"R",4776400,2 ,"A",,"A",
167376,"R",15215012,"R",35153318,"R",0,"R",35153318,"R",50368330,"R",152404,"R",7458940,"R",7611344,"R",4433282,"R",1231152,"R",5664434,"R",13275778,"R",30567632,"R",250267,"Z",0,"R",6274653,"R",37092552,"R",266096,"R",882504,"R",37713622,"R",5690963,"R",17659708,"R",62212893,"R",27059575,"Z",0,"Z",0,"R",12739144,"R",1395714,"R",1403994,"R",990710,"R",990710,"Z",0,"Z",0,"A",,"Z",0,"A",,"R",0,"R",16529562,"R",0,"R",20965360,"Z",0,"R",14390348,"R",1604596,"Z",0,"R",117517,"R",728077,"R",1842851,"R",39648749,"R",56178311,"R",11573634,"Z",0,"Z",0,"R",0,"R",11573634,"R",67751945,"R",25615182,"R",17205689,"R",3004581,"R",821018,"R",2267606,"R",2258158,"R",58130,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",82526,"R",41775,"R",10124,"Z",0,"R",30627,"Z",0,"Z",0,"R",6818469,"R",4473443,"R",1113770,"R",147099,"R",669156,"R",404586,"R",10415,"R",10841997,"R",6312358,"R",1617744,"R",277479,"R",1851583,"R",763187,"R",19646,"R",7360150,"R",2976840,"R",850630,"R",82120,"R",3218880,"R",225866,"R",5814,"R",0,"Z",0,"Z",0,"Z",0,"R",3651797,"R",-3651797,"Z",0,"R",5810225,"R",5810225,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56528549,"R",31010105,"R",6596849,"R",1327716,"R",17499874,"R",0,"R",94005,"R",67751945,"R",56528549,"R",11223396,"R",25823823,"R",45333,"R",37092552,"R",13416765,"R",765994,"R",2360726,"Z",0,"R",117514,"R",0,"R",16660999,"R",10850774,"R",0,"R",10850774,"R",5810225,1 ,"R",4261135,"R",4294275
167525,"R",15678923,"R",2714737,"R",1133000,"R",3847737,"R",19526660,"R",0,"R",3411678,"R",3411678,"R",0,"R",5649082,"R",5649082,"R",9060760,"R",2714737,"Z",0,"R",1133000,"R",6618163,"R",10465900,"Z",0,"Z",0,"R",5889539,"R",2913686,"R",0,"R",8803225,"R",6088488,"Z",0,"Z",0,"R",14424273,"R",0,"R",418187,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"A",,"R",0,"R",14842460,"R",0,"R",0,"R",0,"R",7473667,"R",188500,"R",0,"R",35500,"R",17165,"R",80873,"R",7795705,"R",22638165,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22638165,"R",15216838,"R",9067990,"R",2677730,"R",295729,"R",965515,"R",2209874,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1190404,"R",683028,"R",201695,"R",26043,"R",85028,"R",194610,"Z",0,"R",2938811,"R",1758761,"R",519353,"R",56289,"R",183778,"R",420630,"Z",0,"R",3370699,"R",1631686,"R",481829,"R",107108,"R",349695,"R",800381,"Z",0,"R",0,"R",508439,"R",150139,"R",114692,"R",2852225,"R",-3625495,"Z",0,"R",1294158,"R",1294158,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24010910,"R",13649904,"R",4030746,"R",599861,"R",5730399,"R",0,"R",0,"R",22638165,"R",24010910,"R",-1372745,"R",11838645,"R",0,"R",10465900,"R",7238809,"R",234858,"R",188500,"R",0,"R",0,"R",0,"R",7662167,"R",6368009,"R",0,"R",6368009,"R",1294158,2 ,"A",,"A",
167534,"R",19418618,"R",26236380,"R",1380639,"R",27617019,"R",47035637,"R",265735,"R",10743329,"R",11009064,"R",1870627,"R",1395476,"R",3266103,"R",14275167,"R",25431417,"R",291386,"R",0,"R",7037667,"R",32760470,"R",1270349,"R",4390810,"R",40693194,"R",10153866,"R",61050,"R",56569269,"R",29001488,"Z",0,"Z",0,"R",20794921,"R",6703825,"R",3936205,"R",547294,"Z",0,"R",547294,"R",4744192,"A",,"R",0,"A",,"R",857885,"R",37584322,"Z",0,"R",16990666,"Z",0,"R",15511958,"Z",0,"Z",0,"R",137365,"R",19829,"R",201478,"R",32861296,"R",70445618,"R",6250,"Z",0,"Z",0,"R",0,"R",6250,"R",70451868,"R",39680318,"R",19535469,"R",4651952,"R",916926,"R",11813977,"R",2728232,"R",33762,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",180709,"R",85455,"R",20349,"R",4050,"R",51941,"R",18765,"R",149,"R",4822583,"R",2359263,"R",561808,"R",110983,"R",1434038,"R",352404,"R",4087,"R",10025002,"R",4921603,"R",1171974,"R",230836,"R",2991514,"R",700575,"R",8500,"R",9352264,"R",4591355,"R",1093333,"R",214825,"R",2790778,"R",654063,"R",7910,"R",0,"R",2496240,"R",594425,"Z",0,"R",1517299,"R",-4607964,"Z",0,"R",1235323,"R",1235323,"R",4561462,"R",2325619,"R",553797,"R",108607,"R",1415515,"R",153925,"R",3999,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",69857661,"R",36315004,"R",8647638,"R",1586227,"R",23250385,"R",0,"R",58407,"R",70451868,"R",69857661,"R",594207,"R",32166263,"R",0,"R",32760470,"R",15111644,"R",431065,"R",2908136,"R",322424,"R",217096,"R",1582482,"R",20572847,"R",19337524,"R",0,"R",19337524,"R",1235323,1 ,"R",3237181,"R",3418698
167631,"R",4618099,"R",26262398,"R",151490,"R",26413888,"R",31031987,"R",11025,"R",4644544,"R",4655569,"R",1946,"R",1436722,"R",1438668,"R",6094237,"R",26249427,"R",0,"R",0,"R",-1311677,"R",24937750,"R",312000,"R",0,"R",56928084,"R",3664547,"R",0,"R",60904631,"R",34642233,"R",0,"R",0,"R",4139628,"R",1485193,"R",1063599,"R",276681,"R",0,"R",276681,"R",0,"A",,"R",0,"A",,"R",944435,"R",7909536,"R",0,"R",12384852,"Z",0,"R",6761991,"Z",0,"Z",0,"R",0,"R",49709,"R",0,"R",19196552,"R",27106088,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27106088,"R",12505352,"R",7764955,"R",1494567,"R",773470,"R",1370698,"R",1096024,"R",5638,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1730091,"R",1074751,"R",206864,"R",107056,"R",189719,"R",151701,"Z",0,"R",3367450,"R",2091895,"R",402640,"R",208375,"R",369269,"R",295271,"Z",0,"R",5233886,"R",3251345,"R",625806,"R",323868,"R",573939,"R",458928,"Z",0,"R",4183820,"R",2599033,"R",500250,"R",258891,"R",458792,"R",366854,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",2368778,"R",-2368778,"Z",0,"R",2498062,"R",2498062,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29518661,"R",16781979,"R",3230127,"R",1671660,"R",7829257,"R",0,"R",5638,"R",27106088,"R",29518661,"R",-2412573,"R",27350323,"R",0,"R",24937750,"R",6761991,"R",280756,"R",945560,"R",0,"R",0,"R",0,"R",7988307,"R",5490245,"R",0,"R",5490245,"R",2498062,1 ,"R",3258382,"R",3476415
167729,"R",47129605,"R",130017094,"R",3963970,"R",133981064,"R",181110669,"R",765093,"R",22604299,"R",23369392,"R",22842278,"R",4424233,"R",27266511,"R",50635903,"R",111449069,"R",3673519,"R",570758,"R",14781420,"R",130474766,"R",2536173,"R",1638552,"R",98465086,"R",26565318,"R",70972575,"R",200177704,"R",70160610,"R",0,"R",0,"R",53855824,"R",1634235,"R",5065564,"R",216495,"R",0,"R",216495,"R",14932182,"R",0,"R",3029084,"R",0,"R",431407,"R",79164791,"R",0,"R",46914521,"Z",0,"R",11593304,"R",0,"R",0,"R",1112086,"R",1441453,"R",0,"R",61061364,"R",140226155,"R",24659774,"R",0,"R",0,"R",0,"R",24659774,"R",164885929,"R",62294536,"R",43061668,"R",8208522,"R",2837348,"R",1879647,"R",6126327,"R",181024,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",791276,"R",422236,"R",104045,"R",27821,"R",175328,"R",60071,"R",1775,"R",15835704,"R",8982651,"R",1874353,"R",591870,"R",3071119,"R",1277950,"R",37761,"R",15795408,"R",8824825,"R",1919781,"R",581471,"R",3176737,"R",1255496,"R",37098,"R",25351950,"R",12363181,"R",3661410,"R",814614,"R",6701878,"R",1758894,"R",51973,"R",0,"R",3504535,"R",874062,"R",0,"R",6425886,"R",-10804483,"R",0,"R",4906500,"R",4906500,"R",15405490,"R",2289648,"R",488523,"R",150866,"R",12141083,"R",325745,"R",9625,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",140380864,"R",79448744,"R",17130696,"R",5003990,"R",38478178,"R",0,"R",319256,"R",164885929,"R",140380864,"R",24505065,"R",105969601,"R",100,"R",130474766,"R",10901672,"R",691632,"R",4181174,"R",0,"R",1158932,"R",3077592,"R",20011002,"R",14284108,"R",820394,"R",15104502,"R",4906500,1 ,"R",16614249,"R",17036366
167871,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",498231,"R",8481,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",1078448,"R",1585160,"Z",0,"R",1182028,"R",665448,"R",1078448,"Z",0,"Z",0,"Z",0,"R",7864,"R",0,"R",2933788,"R",4518948,"A",,"A",,"A",,"R",117879,"R",117879,"R",4636827,"R",566855,"R",498359,"R",68496,"R",0,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",566855,"R",498359,"R",68496,"R",0,"R",0,"Z",0,"R",0,"R",188952,"R",166120,"R",22832,"R",0,"R",0,"Z",0,"R",0,"R",188952,"R",166120,"R",22832,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",1511614,"R",1328958,"R",182656,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",227325,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",227325,"R",227325,"R",0,"R",227325,"R",0,-2 ,"A",,"A",
