UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C014,F1C014,XF1C015,F1C015,XF1C016,F1C016,XF1C017,F1C017,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C024,F1C024,XF1C025,F1C025,XF1C026,F1C026,XF1C027,F1C027,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C034,F1C034,XF1C035,F1C035,XF1C036,F1C036,XF1C037,F1C037,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C054,F1C054,XF1C055,F1C055,XF1C056,F1C056,XF1C057,F1C057,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C064,F1C064,XF1C065,F1C065,XF1C066,F1C066,XF1C067,F1C067,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C074,F1C074,XF1C075,F1C075,XF1C076,F1C076,XF1C077,F1C077,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C084,F1C084,XF1C085,F1C085,XF1C086,F1C086,XF1C087,F1C087,XF1C101,F1C101,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C114,F1C114,XF1C115,F1C115,XF1C116,F1C116,XF1C117,F1C117,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C124,F1C124,XF1C125,F1C125,XF1C126,F1C126,XF1C127,F1C127,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C134,F1C134,XF1C135,F1C135,XF1C136,F1C136,XF1C137,F1C137,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C144,F1C144,XF1C145,F1C145,XF1C146,F1C146,XF1C147,F1C147,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C194,F1C194,XF1C195,F1C195,XF1C196,F1C196,XF1C197,F1C197,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
180902,"R",30627943,"R",51630551,"R",12171824,"R",63802375,"R",94430318,"R",765000,"R",5223643,"R",5988643,"R",19120000,"R",127970,"R",19247970,"R",25236613,"R",41997772,"R",589552,"R",0,"R",26606381,"R",69193705,"R",1323529,"R",3839193,"R",78865244,"R",14375200,"R",8548571,"R",106951737,"R",45449086,"R",0,"R",0,"R",6966193,"R",0,"R",0,"R",23409,"R",0,"R",23409,"R",3622974,"A",,"R",0,"A",,"R",2552343,"R",13164919,"R",0,"R",7686761,"R",33041814,"R",12316070,"R",652034,"R",28000,"R",47010,"R",82001,"R",0,"R",53853690,"R",67018609,"R",3112274,"R",881551,"Z",0,"R",0,"R",3993825,"R",71012434,"R",26656767,"R",13207156,"R",4756233,"R",2401882,"R",2852263,"R",2945627,"R",493606,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7507547,"R",4606709,"R",2107676,"R",84629,"R",626710,"R",81823,"Z",0,"R",4774246,"R",2216889,"R",1069252,"R",53515,"R",913929,"R",520661,"Z",0,"R",12743511,"R",4449884,"R",2109528,"R",732745,"R",5179195,"R",243482,"R",28677,"R",0,"R",1604219,"R",826974,"Z",0,"R",2797112,"R",-5228305,"Z",0,"R",4332269,"R",4332269,"R",5024922,"R",288998,"R",118623,"R",875701,"R",1897622,"R",1436712,"R",407266,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61039262,"R",26373855,"R",10988286,"R",4148472,"R",18599100,"R",0,"R",929549,"R",71012434,"R",61039262,"R",9973172,"R",59220533,"R",0,"R",69193705,"R",8481686,"R",323492,"R",575688,"R",0,"R",0,"R",728598,"R",10109464,"R",4821531,"R",955664,"R",5777195,"R",4332269,1 ,"R",4937140,"R",4877227
180948,"R",10211201,"R",33165530,"R",4923910,"R",38089440,"R",48300641,"R",200000,"R",2451766,"R",2651766,"R",4695000,"R",1018220,"R",5713220,"R",8364986,"R",28357498,"R",3270872,"Z",0,"R",8307285,"R",39935655,"R",49395,"R",7365556,"R",48787142,"R",2334821,"R",798189,"R",59335103,"R",26169573,"Z",0,"Z",0,"R",7378108,"R",0,"R",252175,"Z",0,"Z",0,"Z",0,"R",5911508,"Z",0,"Z",0,"Z",0,"R",6465,"R",13548256,"Z",0,"R",15495506,"Z",0,"R",5031846,"Z",0,"Z",0,"R",848751,"R",241484,"R",0,"R",21617587,"R",35165843,"R",420037,"Z",0,"Z",0,"R",0,"R",420037,"R",35585880,"R",11026423,"R",6924365,"R",1652177,"R",531198,"R",1246786,"R",659671,"R",12226,"R",99540,"R",19181,"R",713,"R",4866,"R",12851,"R",61817,"R",112,"R",559048,"R",337585,"R",77420,"R",26917,"R",58857,"R",57649,"R",620,"R",4386234,"R",2148818,"R",602322,"R",211232,"R",640106,"R",778894,"R",4862,"R",3337953,"R",1517551,"R",382813,"R",160743,"R",528237,"R",744909,"R",3700,"R",6429442,"R",2157518,"R",807007,"R",309624,"R",1024454,"R",2123712,"R",7127,"R",0,"R",823196,"R",318723,"R",140517,"R",4085603,"R",-5371273,"R",3234,"R",1787414,"R",1787414,"R",2817593,"R",1133156,"R",330446,"R",135651,"R",270597,"R",944621,"R",3122,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2916696,"R",0,"R",0,"R",0,"R",2916696,"R",0,"R",0,"R",33360343,"R",15061370,"R",4171621,"R",1520748,"R",12571601,"R",0,"R",35003,"R",35585880,"R",33360343,"R",2225537,"R",37966409,"R",-256291,"R",39935655,"R",3606499,"R",724061,"R",252175,"Z",0,"Z",0,"R",0,"R",4582735,"R",2435516,"R",359805,"R",2795321,"R",1787414,1 ,"R",14962068,"R",15827934
181215,"R",43137489,"R",113678386,"R",21487792,"R",135166178,"R",178303667,"R",934375,"R",10133600,"R",11067975,"R",23938529,"R",3744409,"R",27682938,"R",38750913,"R",89823071,"R",23934843,"R",65712,"R",25729128,"R",139552754,"R",15820663,"R",12987592,"R",130662614,"R",8757548,"R",913762,"R",169142179,"R",52131027,"Z",0,"Z",0,"R",26137866,"R",1317521,"R",1877357,"R",371341,"R",30209,"R",341132,"R",16566651,"R",0,"R",6520538,"R",0,"R",1616446,"R",54407720,"R",0,"R",35782753,"R",0,"R",7818879,"R",0,"R",0,"R",2963426,"R",1262119,"R",378643,"R",48205820,"R",102613540,"R",397684,"R",568986,"R",0,"R",0,"R",966670,"R",103580210,"R",43648587,"R",25603881,"R",7482690,"R",2747245,"R",3443337,"R",4371434,"R",0,"R",1546135,"R",703271,"R",202524,"R",97314,"R",388180,"R",154846,"R",0,"R",1672347,"R",825304,"R",181413,"R",105258,"R",392885,"R",167487,"R",0,"R",9166713,"R",3828408,"R",1086369,"R",576953,"R",2756931,"R",918052,"R",0,"R",5388778,"R",2540507,"R",798231,"R",339170,"R",1171180,"R",539690,"R",0,"R",7960585,"R",3880911,"R",1283674,"R",501040,"R",1497702,"R",797258,"R",0,"R",0,"R",2307095,"R",881129,"R",0,"R",3900490,"R",-7088714,"R",0,"R",6183018,"R",6183018,"R",19309595,"R",5293265,"R",1696069,"R",1258675,"R",9747167,"R",139947,"R",1174472,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1643592,"R",0,"R",0,"R",0,"R",1643592,"R",0,"R",0,"R",96519350,"R",44982642,"R",13612099,"R",5625655,"R",31124482,"R",0,"R",1174472,"R",103580210,"R",96519350,"R",7060860,"R",132491894,"R",0,"R",139552754,"R",7818879,"R",304975,"R",45875,"R",0,"R",1617669,"R",9566314,"R",19353712,"R",10683338,"R",2487356,"R",13170694,"R",6183018,1 ,"R",65712,"R",65712
181303,"R",69958976,"R",70069144,"R",8287448,"R",78356592,"R",148315568,"R",990000,"R",12776776,"R",13766776,"R",10400000,"R",0,"R",10400000,"R",24166776,"R",66995517,"R",16904076,"R",0,"R",40249199,"R",124148792,"R",5302923,"R",6599392,"R",92858417,"R",17628404,"R",2608450,"R",124997586,"R",47017069,"R",0,"R",0,"R",19922534,"R",0,"R",0,"R",1092361,"R",0,"R",1092361,"R",1564148,"A",,"R",0,"A",,"R",539710,"R",23118753,"R",0,"R",22999552,"R",39125631,"R",31184664,"R",1073190,"R",0,"R",0,"R",77657,"R",0,"R",94460694,"R",117579447,"R",5305018,"Z",0,"R",0,"R",0,"R",5305018,"R",122884465,"R",52624893,"R",32355008,"R",7061313,"R",2572098,"R",4703098,"R",5686866,"R",246510,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12651185,"R",5871584,"R",1768734,"R",619318,"R",2962893,"R",1369301,"R",59355,"R",10069434,"R",5537890,"R",1635861,"R",492155,"R",1268215,"R",1088145,"R",47168,"R",16236928,"R",6930139,"R",2317353,"R",946590,"R",3859232,"R",2092893,"R",90721,"R",0,"R",3736703,"R",1183685,"R",0,"R",5316817,"R",-10237205,"R",0,"R",19181084,"R",19181084,"R",744582,"R",84101,"R",2707,"Z",0,"R",657774,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2030974,"R",37694,"R",0,"R",0,"R",1993279,"R",0,"R",1,"R",113539080,"R",54553119,"R",13969653,"R",4630161,"R",39942392,"R",0,"R",443755,"R",122884465,"R",113539080,"R",9345385,"R",114003407,"R",800000,"R",124148792,"R",27425600,"R",785214,"R",1025713,"R",0,"R",0,"R",2330160,"R",31566687,"R",12385603,"R",0,"R",12385603,"R",19181084,1 ,"R",1790626,"R",1805439
181312,"R",19890544,"R",29487297,"R",195622,"R",29682919,"R",49573463,"R",490000,"R",3171027,"R",3661027,"R",9450000,"R",5000,"R",9455000,"R",13116027,"R",19742919,"R",4309696,"R",0,"R",12404821,"R",36457436,"R",727403,"R",0,"R",23377924,"R",4680865,"R",16466591,"R",45252783,"R",15765486,"R",0,"R",0,"R",4107650,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1313451,"A",,"R",0,"A",,"R",255594,"R",5676695,"R",0,"R",7851601,"R",8597852,"R",7541084,"R",173358,"R",412395,"R",0,"R",64696,"R",0,"R",24640986,"R",30317681,"R",1366695,"R",5713298,"Z",0,"R",905649,"R",7985642,"R",38303323,"R",9175771,"R",5441359,"R",1516782,"R",454064,"R",869092,"R",894474,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2743376,"R",1417200,"R",511098,"R",137909,"R",405498,"R",271671,"R",0,"R",1728544,"R",776715,"R",232873,"R",86881,"R",460926,"R",171149,"R",0,"R",6157458,"R",2036838,"R",705109,"R",306814,"R",2504294,"R",604403,"R",0,"R",0,"R",939745,"R",423060,"R",0,"R",731449,"R",-2094254,"R",0,"R",2486348,"R",2486348,"R",2073940,"R",142094,"R",14263,"R",77443,"R",1335368,"R",152557,"R",352215,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3925439,"R",0,"R",0,"R",0,"R",3925439,"R",0,"R",0,"R",28290876,"R",10753951,"R",3403185,"R",1063111,"R",12718414,"R",0,"R",352215,"R",38303323,"R",28290876,"R",10012447,"R",26444989,"R",0,"R",36457436,"R",3339687,"R",25445,"R",118654,"R",0,"R",78870,"R",96499,"R",3659155,"R",1172807,"R",0,"R",1172807,"R",2486348,1 ,"R",10117352,"R",5918446
181394,"R",77792563,"R",275605167,"R",19065006,"R",294670173,"R",372462736,"R",4115000,"R",21908404,"R",26023404,"R",111845000,"R",2611144,"R",114456144,"R",140479548,"R",160113587,"R",35851785,"R",700400,"R",35317416,"R",231983188,"R",19050234,"R",11813569,"R",308350456,"R",24499533,"R",2292934,"R",366006726,"R",90401559,"Z",0,"Z",0,"R",69860527,"R",8205132,"R",4834832,"R",3311641,"Z",0,"R",3311641,"R",32103729,"Z",0,"R",11615828,"Z",0,"R",739003,"R",130670692,"Z",0,"R",58198154,"Z",0,"R",16015549,"Z",0,"Z",0,"R",6411877,"R",2018444,"R",0,"R",82644024,"R",213314716,"R",189004,"R",9931198,"R",0,"R",0,"R",10120202,"R",223434918,"R",91045457,"R",54388417,"R",14201317,"R",4604921,"R",8633317,"R",9217485,"Z",0,"R",7872017,"R",3831129,"R",805236,"R",398153,"R",2040532,"R",796967,"Z",0,"R",12464963,"R",5661075,"R",1425630,"R",630456,"R",3485843,"R",1261959,"Z",0,"R",16725131,"R",7314307,"R",2108989,"R",845928,"R",4762647,"R",1693260,"Z",0,"R",9271167,"R",4510858,"R",1408494,"R",468920,"R",1944278,"R",938617,"Z",0,"R",16904630,"R",8294738,"R",2470715,"R",855007,"R",3572737,"R",1711433,"Z",0,"R",0,"R",4408929,"R",1656082,"Z",0,"R",12836095,"R",-18901106,"Z",0,"R",14190336,"R",14190336,"R",37716440,"R",7953028,"R",2053592,"R",1639332,"R",17484449,"R",3281385,"R",5304654,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3128395,"R",0,"R",0,"R",0,"R",3128395,"R",0,"R",0,"R",209318536,"R",96362481,"R",26130055,"R",9442717,"R",72078629,"R",0,"R",5304654,"R",223434918,"R",209318536,"R",14116382,"R",217866806,"R",0,"R",231983188,"R",15775417,"R",240132,"Z",0,"Z",0,"R",5120847,"R",15192148,"R",36328544,"R",20706004,"R",1432204,"R",22138208,"R",14190336,1 ,"R",4465460,"R",4203111
181419,"R",2357686,"R",4921554,"R",1049994,"R",5971548,"R",8329234,"R",36100,"R",192326,"R",228426,"R",38906,"R",0,"R",38906,"R",267332,"R",5971548,"R",801248,"R",912059,"R",377047,"R",8061902,"R",171000,"R",272999,"R",4238670,"R",1243942,"R",878994,"R",6805605,"R",833637,"R",0,"R",0,"R",510413,"R",2348306,"R",53816,"R",235062,"R",0,"R",235062,"R",0,"A",,"R",0,"A",,"R",6413,"R",3154010,"R",0,"R",0,"R",0,"R",514317,"R",0,"R",0,"R",340907,"R",-2846,"R",0,"R",852378,"R",4006388,"R",1329292,"R",0,"R",0,"R",24739,"R",1354031,"R",5360419,"R",607425,"R",548517,"R",58908,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37969,"R",33750,"R",4219,"R",0,"R",0,"R",0,"R",0,"R",71575,"R",63622,"R",7953,"R",0,"R",0,"R",0,"R",0,"R",67509,"R",60008,"R",7501,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",492155,"R",492155,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3634054,"R",303438,"R",39186,"R",346457,"R",2943486,"R",0,"R",1487,"R",4910687,"R",1009335,"R",117767,"R",346457,"R",3435641,"R",0,"R",1487,"R",5360419,"R",4910687,"R",449732,"R",6167382,"R",1444788,"R",8061902,"R",514317,"R",6443,"R",0,"R",0,"R",492155,"R",0,"R",1012915,"R",520760,"R",0,"R",520760,"R",492155,1 ,"R",391772,"R",389880
181428,"R",203311034,"R",487857739,"R",313363917,"R",801221656,"R",1004532690,"R",135000,"R",55874427,"R",56009427,"R",4345000,"R",28372401,"R",32717401,"R",88726828,"R",455423718,"R",103125061,"R",1843861,"R",355413222,"R",915805862,"R",12631373,"R",50829592,"R",549923366,"R",95690253,"R",39537859,"R",748612443,"R",260754704,"Z",0,"Z",0,"R",48596931,"R",87461875,"R",18548668,"R",111302222,"Z",0,"R",111302222,"R",33739526,"R",25752029,"Z",0,"Z",0,"R",5127123,"R",330528374,"Z",0,"R",133556173,"Z",0,"R",972540,"Z",0,"Z",0,"R",27572668,"R",2510680,"R",2933005,"R",167545066,"R",498073440,"R",4080055,"R",2904441,"R",0,"R",0,"R",6984496,"R",505057936,"R",178654474,"R",109789637,"R",29437269,"R",8551564,"R",20181175,"R",10694829,"Z",0,"R",114931604,"R",50371001,"R",13505689,"R",6505252,"R",36414009,"R",8135653,"Z",0,"R",6965106,"R",1961454,"R",525913,"R",474947,"R",3408810,"R",593982,"Z",0,"R",37112142,"R",21123680,"R",5663772,"R",1866944,"R",6122893,"R",2334853,"Z",0,"R",4760298,"R",1356078,"R",363597,"R",1237893,"R",254586,"R",1548144,"Z",0,"R",27010771,"R",13310985,"R",3568998,"R",1450103,"R",6867145,"R",1813540,"Z",0,"R",0,"R",3418823,"R",916670,"Z",0,"R",27259276,"R",-31594769,"Z",0,"R",13883095,"R",13883095,"R",32704102,"R",7803722,"R",2092368,"R",1811365,"R",18731302,"R",2265345,"Z",0,"R",63117346,"R",29727259,"R",7970600,"R",3365047,"R",17846017,"R",4208423,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",214040,"R",0,"R",0,"R",0,"R",0,"R",0,"R",214040,"R",479352978,"R",238862639,"R",64044876,"R",25263115,"R",150968308,"R",0,"R",214040,"R",505057936,"R",479352978,"R",25704958,"R",890100904,"R",0,"R",915805862,"R",972540,"R",68989,"R",123848,"Z",0,"R",2516841,"R",13773354,"R",17455572,"R",3572477,"R",0,"R",3572477,"R",13883095,1 ,"R",11016229,"R",10247756
181464,"R",434832792,"R",896860604,"R",305378823,"R",1202239427,"R",1637072219,"R",6970000,"R",144135641,"R",151105641,"R",308770000,"R",29092369,"R",337862369,"R",488968010,"R",520849817,"R",216589629,"R",179482101,"R",231182662,"R",1148104209,"R",102168614,"Z",0,"R",908104144,"R",203130356,"R",71942468,"R",1285345582,"R",388484978,"Z",0,"R",13208921,"R",175971644,"R",143252726,"R",3983942,"R",27135856,"R",2172072,"R",24963784,"R",162018113,"Z",0,"R",60533052,"Z",0,"R",2790187,"R",575685520,"Z",0,"R",242491101,"Z",0,"R",17785215,"Z",0,"Z",0,"R",48624723,"R",15656673,"R",11250,"R",324568962,"R",900254482,"R",3049921,"R",43644856,"R",143592,"R",0,"R",46838369,"R",947092851,"R",205534318,"R",125841824,"R",34717350,"R",11252191,"R",18869068,"R",14853885,"R",0,"R",197234216,"R",82596938,"R",25562222,"R",10785334,"R",63705287,"R",14584435,"R",0,"R",104420275,"R",47111170,"R",15185069,"R",5709844,"R",28688710,"R",7725482,"R",0,"R",69931304,"R",35539068,"R",11356112,"R",3833263,"R",14276258,"R",4926603,"R",0,"R",19661366,"R",11032194,"R",2746872,"R",1080030,"R",3478083,"R",1324187,"R",0,"R",48096048,"R",25288676,"R",10026232,"R",2630315,"R",6601933,"R",3548892,"R",0,"R",0,"R",15995050,"R",6090329,"R",3500005,"R",33795060,"R",-59380444,"R",0,"R",29150116,"R",29150116,"R",177272252,"R",47152290,"R",12802178,"R",10455642,"R",83129822,"R",12416960,"R",11315360,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19184444,"R",0,"R",0,"R",0,"R",19184444,"R",0,"R",0,"R",870484339,"R",390557210,"R",118486364,"R",49246624,"R",300878781,"R",0,"R",11315360,"R",947092851,"R",870484339,"R",76608512,"R",1066271743,"R",5223954,"R",1148104209,"R",17785215,"R",3175393,"R",137128,"Z",0,"R",18244398,"R",51673103,"R",91015237,"R",54699865,"R",7165256,"R",61865121,"R",29150116,1 ,"R",174781925,"R",161111742
181491,"R",38031171,"R",56042624,"R",120357,"R",56162981,"R",94194152,"R",535450,"R",3325986,"R",3861436,"R",10548532,"R",142108,"R",10690640,"R",14552076,"R",44958642,"R",11651596,"R",0,"R",23031838,"R",79642076,"R",7294683,"Z",0,"R",61237058,"R",10383013,"R",539973,"R",79454727,"R",23412103,"Z",0,"Z",0,"R",5784710,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3978130,"A",,"R",610298,"A",,"R",683922,"R",11057060,"R",46297,"R",12180827,"R",15828399,"R",7233397,"R",349138,"R",145296,"R",99000,"R",68685,"R",207956,"R",36158995,"R",47216055,"R",1771309,"R",1150028,"Z",0,"R",0,"R",2921337,"R",50137392,"R",17908554,"R",8972141,"R",3135206,"R",1322173,"R",2627540,"R",1606225,"R",245269,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5047995,"R",2343745,"R",925851,"R",372689,"R",883817,"R",452757,"R",69136,"R",2673145,"R",1224357,"R",442789,"R",197356,"R",532276,"R",239756,"R",36611,"R",10359639,"R",4094206,"R",1694750,"R",764843,"R",2734797,"R",929161,"R",141882,"R",0,"R",1324078,"R",668513,"R",0,"R",1235308,"R",-3227899,"R",0,"R",2925697,"R",2925697,"R",4734652,"R",982769,"R",447470,"R",0,"R",3304413,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",43649682,"R",18941296,"R",7314579,"R",2657061,"R",14243848,"R",0,"R",492898,"R",50137392,"R",43649682,"R",6487710,"R",73154366,"R",0,"R",79642076,"R",5761925,"R",55016,"R",349138,"Z",0,"Z",0,"R",657019,"R",6823098,"R",2922042,"R",975359,"R",3897401,"R",2925697,2 ,"A",,"A",
181534,"R",7888662,"R",41043431,"R",2722554,"R",43765985,"R",51654647,"R",2915334,"R",1636512,"R",4551846,"R",6307855,"R",605770,"R",6913625,"R",11465471,"R",31902020,"R",5546297,"R",0,"R",2740859,"R",40189176,"R",7701,"R",5380214,"R",44533622,"R",1440420,"R",4455158,"R",55817115,"R",14765982,"R",0,"R",0,"R",5550827,"R",99051,"R",0,"R",0,"R",0,"R",0,"R",2536556,"R",0,"R",0,"R",0,"R",171371,"R",8357805,"R",0,"R",8500699,"R",0,"R",3186907,"R",803045,"R",0,"R",516535,"R",151320,"R",7253,"R",13165759,"R",21523564,"R",232451,"R",0,"R",0,"R",0,"R",232451,"R",21756015,"R",8067695,"R",4301152,"R",1073988,"R",516437,"R",635426,"R",1540692,"R",0,"R",100801,"R",51507,"R",12899,"R",0,"R",36395,"R",0,"R",0,"R",18060,"R",16751,"R",1059,"R",0,"R",250,"R",0,"R",0,"R",2831554,"R",1015129,"R",289345,"R",213538,"R",676492,"R",637050,"R",0,"R",3781932,"R",1193035,"R",333708,"R",329591,"R",942325,"R",983273,"R",0,"R",4049251,"R",1672643,"R",543347,"R",100966,"R",1431080,"R",301215,"R",0,"R",0,"R",741108,"R",301639,"Z",0,"R",2419483,"R",-3462230,"Z",0,"R",1931890,"R",1931890,"R",2477461,"R",406856,"R",114799,"R",131816,"R",1556276,"R",0,"R",267714,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4943,"R",0,"R",0,"R",0,"R",4943,"R",0,"R",0,"R",23263587,"R",9398181,"R",2670784,"R",1292348,"R",9634560,"R",0,"R",267714,"R",21756015,"R",23263587,"R",-1507572,"R",41891845,"R",-195097,"R",40189176,"R",2787906,"R",43821,"R",213418,"R",0,"R",278022,"R",1492702,"R",4815869,"R",2269911,"R",614068,"R",2883979,"R",1931890,1 ,"R",7176264,"R",6975322
181640,"R",54245723,"R",38312488,"R",10477882,"R",48790370,"R",103036093,"R",0,"R",3806424,"R",3806424,"R",0,"R",0,"R",0,"R",3806424,"R",47505722,"R",13835948,"R",0,"R",37887999,"R",99229669,"R",4449895,"R",0,"R",61330510,"R",23985123,"R",7519234,"R",97284762,"R",49779040,"R",0,"R",0,"R",18947227,"Z",0,"Z",0,"R",1728,"Z",0,"R",1728,"R",11021966,"A",,"R",1298294,"A",,"R",866513,"R",32135728,"R",0,"R",24526494,"R",23782017,"R",21547961,"R",784396,"R",35175,"R",0,"R",104021,"R",0,"R",70780064,"R",102915792,"R",881,"R",2100,"R",0,"R",44369,"R",47350,"R",102963142,"R",52123290,"R",32581918,"R",7653717,"R",1850998,"R",6493113,"R",3543544,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7506287,"R",4519587,"R",1272085,"R",266563,"R",937745,"R",510307,"Z",0,"R",4073973,"R",2404298,"R",621267,"R",144675,"R",626768,"R",276965,"Z",0,"R",13068109,"R",5638544,"R",1674892,"R",464074,"R",4402178,"R",888421,"Z",0,"R",0,"R",2761777,"R",765516,"R",0,"R",2457729,"R",-5985022,"Z",0,"R",9964106,"R",9964106,"R",11264205,"R",1958694,"R",477195,"R",400014,"R",7662517,"R",765785,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",97999970,"R",49864818,"R",12464672,"R",3126324,"R",32544156,"R",0,"R",0,"R",102963142,"R",97999970,"R",4963172,"R",94266497,"R",0,"R",99229669,"R",17008878,"R",555563,"R",776190,"Z",0,"Z",0,"R",1088984,"R",19429615,"R",8421767,"R",1043742,"R",9465509,"R",9964106,1 ,"R",12906330,"R",14061828
