UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
188100,"R",378,"R",14406824,"R",5,"R",261027,"R",23,"R",831591,"R",56,"R",2067967,"R",82,"R",5002642,"R",26,"R",826119,"R",18,"R",737698,"R",10,"R",370722,"R",1,"R",27777,"R",21,"R",464770,"R",8,"R",203012,"R",76,"R",2267853,"R",52,"R",1345646,"Z",0,"Z",0
188137,"R",266,"R",12639483,"Z",0,"Z",0,"Z",0,"Z",0,"R",39,"R",1664200,"R",70,"R",5292850,"R",22,"R",881425,"R",16,"R",724362,"R",25,"R",1012457,"R",1,"R",49757,"R",37,"R",1030405,"R",4,"R",119373,"R",40,"R",1458049,"R",12,"R",406605,"Z",0,"Z",0
188146,"R",68,"R",3686357,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",146495,"R",27,"R",2088523,"R",1,"R",39361,"R",2,"R",108115,"R",1,"R",56903,"Z",0,"Z",0,"R",9,"R",268232,"R",13,"R",533000,"R",11,"R",445728,"Z",0,"Z",0,"Z",0,"Z",0
188182,"R",58,"R",2241016,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",105890,"R",12,"R",762759,"Z",0,"Z",0,"R",4,"R",160993,"R",23,"R",749450,"Z",0,"Z",0,"R",7,"R",173720,"Z",0,"Z",0,"R",9,"R",288204,"Z",0,"Z",0,"Z",0,"Z",0
188207,"R",12,"R",724406,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",30244,"R",3,"R",346492,"R",4,"R",184731,"Z",0,"Z",0,"R",2,"R",85663,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",77276,"Z",0,"Z",0,"Z",0,"Z",0
188216,"R",74,"R",4049815,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",101384,"R",13,"R",1167977,"R",4,"R",282178,"R",7,"R",375454,"R",19,"R",853297,"Z",0,"Z",0,"R",4,"R",154255,"Z",0,"Z",0,"R",16,"R",709870,"R",9,"R",405400,"Z",0,"Z",0
188225,"R",54,"R",2399937,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",641465,"R",3,"R",275586,"R",9,"R",513199,"R",3,"R",115759,"R",3,"R",146076,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",501885,"R",3,"R",130483,"R",3,"R",75484
188261,"R",44,"R",1533737,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",77575,"R",18,"R",725980,"R",4,"R",156457,"R",1,"R",48500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",38700,"R",13,"R",369000,"R",5,"R",117525,"Z",0,"Z",0
188304,"R",247,"R",8421326,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",953120,"R",43,"R",1897689,"R",13,"R",886953,"R",16,"R",648900,"R",12,"R",467034,"R",2,"R",125632,"R",24,"R",522506,"R",6,"R",142687,"R",56,"R",1723245,"R",40,"R",1053560,"Z",0,"Z",0
188340,"R",96,"R",6270819,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1251657,"R",44,"R",3860647,"R",7,"R",340647,"R",3,"R",158780,"R",1,"R",77250,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",402877,"R",4,"R",178961,"Z",0,"Z",0
188429,"R",765,"R",47692016,"Z",0,"Z",0,"Z",0,"Z",0,"R",76,"R",4501243,"R",167,"R",18052588,"R",40,"R",2052200,"R",44,"R",2683618,"R",86,"R",4552012,"R",12,"R",782712,"R",99,"R",4526592,"R",1,"R",77796,"R",200,"R",7936774,"R",36,"R",2359854,"R",4,"R",166627
188438,"R",119,"R",5507755,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",628278,"R",21,"R",1672264,"R",6,"R",268718,"R",11,"R",557374,"R",6,"R",331945,"Z",0,"Z",0,"R",24,"R",753631,"Z",0,"Z",0,"R",32,"R",1165552,"R",3,"R",129993,"Z",0,"Z",0
188465,"R",52,"R",2036005,"R",2,"R",80000,"R",2,"R",65000,"R",8,"R",247625,"R",9,"R",651380,"R",7,"R",219600,"R",3,"R",119500,"R",5,"R",147500,"R",1,"R",50000,"R",6,"R",139000,"R",6,"R",254000,"R",3,"R",62400,"Z",0,"Z",0,"Z",0,"Z",0
188517,"R",47,"R",2158665,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",117813,"R",7,"R",636031,"R",1,"R",51425,"R",1,"R",50199,"R",20,"R",836737,"Z",0,"Z",0,"R",3,"R",94488,"Z",0,"Z",0,"R",12,"R",371972,"Z",0,"Z",0,"Z",0,"Z",0
188526,"R",153,"R",9661527,"R",15,"R",652546,"R",3,"R",272281,"R",20,"R",936180,"R",42,"R",4343740,"R",9,"R",539942,"R",15,"R",728394,"R",9,"R",517714,"R",1,"R",54478,"R",10,"R",401957,"Z",0,"Z",0,"R",29,"R",1214295,"Z",0,"Z",0,"Z",0,"Z",0
188535,"R",76,"R",4158149,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",635351,"R",15,"R",1528197,"R",7,"R",327172,"R",3,"R",173748,"R",24,"R",1035447,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",413098,"R",1,"R",45136,"Z",0,"Z",0
188580,"R",892,"R",50799050,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",267100,"R",118,"R",13632387,"R",40,"R",1812067,"R",16,"R",849881,"R",14,"R",749760,"R",249,"R",18697352,"R",87,"R",2876851,"Z",0,"Z",0,"R",359,"R",11913652,"Z",0,"Z",0,"Z",0,"Z",0
188641,"R",337,"R",13980705,"Z",0,"Z",0,"Z",0,"Z",0,"R",40,"R",1607237,"R",43,"R",4100011,"R",27,"R",1278722,"R",39,"R",1611988,"R",14,"R",562831,"R",6,"R",227138,"R",45,"R",1065153,"R",16,"R",685647,"R",82,"R",1985749,"R",24,"R",834701,"R",1,"R",21528
188678,"R",32,"R",2058176,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",97023,"R",9,"R",761368,"R",2,"R",185520,"Z",0,"Z",0,"R",10,"R",502481,"Z",0,"Z",0,"R",5,"R",201939,"Z",0,"Z",0,"R",4,"R",309845,"Z",0,"Z",0,"Z",0,"Z",0
188687,"R",13,"R",977402,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",50305,"R",7,"R",655353,"R",1,"R",84272,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",187472,"Z",0,"Z",0,"Z",0,"Z",0
188854,"R",125,"R",8247280,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",835630,"R",9,"R",1572000,"R",9,"R",610430,"R",6,"R",446000,"R",13,"R",854800,"R",1,"R",65000,"R",15,"R",823560,"R",22,"R",1251500,"R",35,"R",1788360,"Z",0,"Z",0,"Z",0,"Z",0
189015,"R",228,"R",16405669,"R",1,"R",124200,"R",1,"R",93844,"R",95,"R",6381018,"R",26,"R",3592699,"R",26,"R",2002855,"R",9,"R",619308,"R",8,"R",475662,"R",1,"R",75310,"R",13,"R",508903,"R",7,"R",286254,"R",39,"R",2103218,"R",2,"R",142398,"Z",0,"Z",0
189088,"R",554,"R",30333812,"R",15,"R",959213,"Z",0,"Z",0,"R",122,"R",5944590,"R",43,"R",5706724,"R",45,"R",2256677,"R",28,"R",1665285,"R",62,"R",3068075,"R",8,"R",489550,"R",64,"R",2842273,"Z",0,"Z",0,"R",62,"R",2678190,"R",93,"R",4177111,"R",12,"R",546124
189097,"R",497,"R",32090142,"R",2,"R",173990,"Z",0,"Z",0,"R",51,"R",2908242,"R",54,"R",7414599,"R",47,"R",3664438,"R",29,"R",2134605,"R",37,"R",2432461,"R",3,"R",203564,"R",137,"R",6243121,"Z",0,"Z",0,"R",113,"R",5305890,"R",24,"R",1609232,"Z",0,"Z",0
189228,"R",184,"R",10455768,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",969255,"R",39,"R",3951232,"R",11,"R",535076,"Z",0,"Z",0,"R",60,"R",3386549,"Z",0,"Z",0,"R",15,"R",672605,"Z",0,"Z",0,"R",27,"R",941051,"Z",0,"Z",0,"Z",0,"Z",0
189264,"R",1,"R",20800,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",20800,"Z",0,"Z",0,"Z",0,"Z",0
189273,"R",4,"R",140554,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",140554,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
189282,"R",8,"R",470753,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",93799,"R",4,"R",292503,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",84451,"Z",0,"Z",0,"Z",0,"Z",0
189413,"R",86,"R",3603352,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",135700,"R",18,"R",1202314,"Z",0,"Z",0,"R",2,"R",77370,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",328585,"Z",0,"Z",0,"R",52,"R",1859383,"Z",0,"Z",0,"Z",0,"Z",0
189422,"R",41,"R",1876160,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",794275,"R",13,"R",485683,"R",2,"R",164227,"R",5,"R",145765,"R",1,"R",51500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",234710,"Z",0,"Z",0,"Z",0,"Z",0
189459,"R",102,"R",5670475,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",1286314,"R",15,"R",1229753,"R",17,"R",866641,"R",5,"R",278995,"R",8,"R",189148,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",1467681,"R",8,"R",351943,"Z",0,"Z",0,"Z",0,"Z",0
189501,"R",158,"R",9851626,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",630996,"R",22,"R",3517783,"R",11,"R",755830,"R",13,"R",919723,"R",12,"R",828842,"Z",0,"Z",0,"R",25,"R",875886,"Z",0,"Z",0,"R",44,"R",2028100,"R",7,"R",294466,"Z",0,"Z",0
189547,"R",233,"R",10772357,"Z",0,"Z",0,"Z",0,"Z",0,"R",56,"R",2758086,"R",29,"R",2688042,"R",11,"R",542710,"R",13,"R",778085,"R",9,"R",493941,"Z",0,"Z",0,"R",39,"R",1040932,"Z",0,"Z",0,"R",69,"R",2221533,"R",1,"R",27387,"R",6,"R",221641
189556,"R",28,"R",1243387,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",52498,"R",4,"R",332474,"R",1,"R",52535,"R",1,"R",45000,"R",14,"R",548686,"Z",0,"Z",0,"R",1,"R",35483,"Z",0,"Z",0,"R",5,"R",176711,"Z",0,"Z",0,"Z",0,"Z",0
189565,"R",32,"R",1560825,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",134244,"R",6,"R",512261,"R",1,"R",53994,"R",2,"R",89828,"R",11,"R",479407,"Z",0,"Z",0,"R",2,"R",58724,"Z",0,"Z",0,"R",7,"R",232367,"Z",0,"Z",0,"Z",0,"Z",0
189574,"R",45,"R",2114706,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",72769,"R",8,"R",681840,"R",1,"R",58115,"R",1,"R",42176,"R",16,"R",673408,"Z",0,"Z",0,"R",5,"R",194911,"Z",0,"Z",0,"R",12,"R",391487,"Z",0,"Z",0,"Z",0,"Z",0
189583,"R",40,"R",1972683,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",134883,"R",8,"R",650544,"R",1,"R",57155,"Z",0,"Z",0,"R",19,"R",800267,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",50412,"R",8,"R",279422,"Z",0,"Z",0,"Z",0,"Z",0
189592,"R",27,"R",1278506,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",30671,"R",5,"R",410793,"R",1,"R",53369,"R",1,"R",61007,"R",15,"R",599749,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",122917,"Z",0,"Z",0,"Z",0,"Z",0
189653,"R",4,"R",140000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",100000,"R",1,"R",40000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
189705,"R",371,"R",17026400,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",418113,"R",112,"R",7064805,"R",7,"R",480098,"R",27,"R",1630958,"R",35,"R",1817998,"R",6,"R",256639,"R",56,"R",1607970,"Z",0,"Z",0,"R",93,"R",2542608,"R",16,"R",668117,"R",11,"R",539094
189811,"R",13,"R",1325000,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",85000,"R",4,"R",820000,"R",2,"R",110000,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",100000,"Z",0,"Z",0,"R",2,"R",90000,"R",3,"R",120000,"Z",0,"Z",0,"Z",0,"Z",0
189839,"R",116,"R",6304552,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",2004638,"R",12,"R",1131002,"R",5,"R",340303,"R",15,"R",843980,"R",4,"R",152301,"R",1,"R",53194,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1106122,"R",17,"R",673012,"Z",0,"Z",0
189848,"R",171,"R",6744242,"R",1,"R",51500,"Z",0,"Z",0,"R",13,"R",493363,"R",26,"R",2114086,"R",8,"R",396799,"R",11,"R",412472,"R",20,"R",723270,"R",1,"R",53000,"R",65,"R",1672243,"Z",0,"Z",0,"R",19,"R",577535,"R",7,"R",249974,"Z",0,"Z",0
189857,"R",11,"R",348383,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",128561,"R",3,"R",108908,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",110914,"Z",0,"Z",0
189981,"R",16,"R",661500,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",205000,"R",1,"R",57000,"R",2,"R",84000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",254500,"Z",0,"Z",0,"R",2,"R",61000,"Z",0,"Z",0,"Z",0,"Z",0
190035,"R",943,"R",78378705,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",1094348,"R",211,"R",27409859,"R",93,"R",7932370,"R",242,"R",18955523,"R",144,"R",10778439,"R",3,"R",338799,"R",27,"R",1306248,"Z",0,"Z",0,"R",206,"R",10415970,"R",1,"R",61666,"R",2,"R",85483
190044,"R",456,"R",23463535,"R",24,"R",1185948,"Z",0,"Z",0,"R",4,"R",201515,"R",64,"R",7678755,"R",35,"R",2008227,"R",34,"R",1605168,"R",84,"R",3662153,"R",5,"R",225864,"R",70,"R",2049529,"Z",0,"Z",0,"R",105,"R",3579337,"R",28,"R",1152930,"R",3,"R",114109
190053,"R",74,"R",3728914,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",1248731,"R",8,"R",706642,"R",11,"R",509730,"R",6,"R",329253,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",238584,"Z",0,"Z",0,"R",13,"R",526923,"R",4,"R",169051,"Z",0,"Z",0
190071,"R",12,"R",726305,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",351618,"R",2,"R",215662,"Z",0,"Z",0,"R",1,"R",70000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",89025,"Z",0,"Z",0,"Z",0,"Z",0
190080,"R",24,"R",1226182,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",140732,"R",6,"R",525451,"R",2,"R",87298,"R",1,"R",65306,"R",1,"R",27300,"Z",0,"Z",0,"R",5,"R",195703,"Z",0,"Z",0,"R",6,"R",184392,"Z",0,"Z",0,"Z",0,"Z",0
190099,"R",579,"R",34385980,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"R",1824670,"R",76,"R",8719404,"R",60,"R",3623922,"R",42,"R",2620201,"R",86,"R",5191041,"R",9,"R",497186,"R",103,"R",4386603,"Z",0,"Z",0,"R",122,"R",4636099,"R",46,"R",2705456,"R",4,"R",181398
190114,"R",81,"R",5504882,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",1841493,"R",15,"R",1801739,"R",9,"R",688000,"R",6,"R",345025,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",710616,"R",3,"R",118009,"Z",0,"Z",0
190150,"R",6815,"R",484733750,"R",810,"R",53162427,"Z",0,"Z",0,"R",409,"R",24292067,"R",1733,"R",175997561,"R",516,"R",38851100,"R",684,"R",49261357,"R",183,"R",14609803,"R",99,"R",6569105,"R",912,"R",41138050,"R",10,"R",418655,"R",1242,"R",66116194,"R",155,"R",10505072,"R",62,"R",3812359
190169,"R",96,"R",4668263,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",534388,"R",34,"R",2191131,"Z",0,"Z",0,"R",7,"R",306068,"R",3,"R",136751,"R",1,"R",32587,"R",12,"R",414877,"Z",0,"Z",0,"R",24,"R",924933,"R",3,"R",127528,"Z",0,"Z",0
190248,"R",72,"R",3570893,"R",2,"R",152133,"Z",0,"Z",0,"R",7,"R",330319,"R",19,"R",1266643,"R",14,"R",516931,"R",5,"R",167185,"R",17,"R",710105,"R",1,"R",55275,"R",1,"R",52300,"Z",0,"Z",0,"R",1,"R",36275,"R",5,"R",283727,"Z",0,"Z",0
190372,"R",139,"R",11037741,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",724017,"R",32,"R",4626950,"R",5,"R",466250,"R",19,"R",1239399,"R",13,"R",658681,"Z",0,"Z",0,"R",10,"R",592341,"Z",0,"Z",0,"R",44,"R",2348974,"R",6,"R",381129,"Z",0,"Z",0
190415,"R",7880,"R",493278972,"R",798,"R",45918145,"R",199,"R",17118766,"R",398,"R",23365772,"R",805,"R",105186008,"R",781,"R",52340460,"R",941,"R",65701174,"R",288,"R",19135261,"R",462,"R",23079390,"R",1142,"R",41457506,"R",31,"R",1469033,"R",1492,"R",70211663,"R",479,"R",25765413,"R",64,"R",2530381
190424,"R",3415,"R",230091146,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",1091002,"R",191,"R",37735197,"R",441,"R",38262205,"R",497,"R",34066228,"R",45,"R",3393729,"R",339,"R",26276908,"R",308,"R",12160288,"R",8,"R",423103,"R",1520,"R",73451115,"R",49,"R",3071501,"R",3,"R",159870
190442,"R",187,"R",9395835,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",98478,"R",60,"R",4256162,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",38,"R",1341149,"Z",0,"Z",0,"R",87,"R",3700046,"Z",0,"Z",0,"Z",0,"Z",0
190451,"R",10,"R",639697,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",281695,"R",2,"R",223213,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",134789,"Z",0,"Z",0,"Z",0,"Z",0
190503,"R",570,"R",34290463,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",2003798,"R",53,"R",7530730,"R",80,"R",5218334,"R",33,"R",2428429,"R",32,"R",1844317,"R",3,"R",201739,"R",145,"R",6060554,"R",11,"R",501254,"R",135,"R",5731612,"R",39,"R",2344139,"R",10,"R",425557
190512,"R",658,"R",40428766,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",2462472,"R",88,"R",10348044,"R",42,"R",3050170,"R",53,"R",3738094,"R",71,"R",4947027,"R",1,"R",116364,"R",165,"R",5907698,"Z",0,"Z",0,"R",170,"R",7386175,"R",25,"R",1823675,"R",8,"R",649047
190521,"R",661,"R",37077108,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",1291879,"R",55,"R",6581999,"R",27,"R",1984772,"R",102,"R",5641357,"R",67,"R",4227893,"R",1,"R",83074,"R",161,"R",5442599,"Z",0,"Z",0,"R",154,"R",6386177,"R",45,"R",3443428,"R",28,"R",1993930
190530,"R",507,"R",29458968,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",1220865,"R",51,"R",5971502,"R",26,"R",1955350,"R",74,"R",4116399,"R",37,"R",2410635,"R",1,"R",88418,"R",115,"R",4012073,"Z",0,"Z",0,"R",129,"R",5537131,"R",32,"R",2275856,"R",25,"R",1870739
190549,"R",701,"R",42342041,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",1751067,"R",75,"R",8994084,"R",36,"R",2223821,"R",101,"R",6551835,"R",55,"R",3976665,"R",3,"R",272076,"R",135,"R",5251010,"Z",0,"Z",0,"R",209,"R",8523442,"R",34,"R",2486529,"R",29,"R",2311512
190558,"R",553,"R",34666725,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",1480376,"R",64,"R",7578845,"R",29,"R",2047660,"R",85,"R",5545148,"R",40,"R",2720523,"R",5,"R",389129,"R",103,"R",3867904,"Z",0,"Z",0,"R",146,"R",6292159,"R",32,"R",2464997,"R",28,"R",2279984
190567,"R",779,"R",47544417,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",2549867,"R",103,"R",12589073,"R",45,"R",3290122,"R",128,"R",8728497,"R",57,"R",4157131,"R",5,"R",440101,"R",158,"R",5266388,"Z",0,"Z",0,"R",187,"R",8728173,"R",31,"R",704731,"R",32,"R",1090334
190576,"R",441,"R",33276067,"Z",0,"Z",0,"Z",0,"Z",0,"R",47,"R",3455127,"R",94,"R",11587508,"R",36,"R",2597099,"R",61,"R",4419581,"R",66,"R",4284300,"Z",0,"Z",0,"R",30,"R",1092382,"Z",0,"Z",0,"R",103,"R",5671127,"Z",0,"Z",0,"R",4,"R",168943
190585,"R",386,"R",22723180,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1454972,"R",51,"R",5762485,"R",20,"R",1384008,"R",50,"R",2810332,"R",43,"R",2856468,"R",2,"R",168714,"R",75,"R",2631303,"Z",0,"Z",0,"R",90,"R",3522212,"R",16,"R",1161218,"R",13,"R",971468
190594,"R",940,"R",57048214,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",2713009,"R",87,"R",10463057,"R",46,"R",3199389,"R",147,"R",9609985,"R",68,"R",4750594,"R",4,"R",334692,"R",224,"R",7927289,"Z",0,"Z",0,"R",241,"R",11305649,"R",52,"R",4088743,"R",34,"R",2655807
190600,"R",518,"R",33307840,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",1048893,"R",91,"R",10235783,"R",35,"R",2242971,"R",66,"R",4099069,"R",65,"R",4165280,"R",2,"R",163687,"R",89,"R",3245858,"Z",0,"Z",0,"R",115,"R",5505570,"R",19,"R",1196982,"R",21,"R",1403747
190619,"R",585,"R",32951116,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1650755,"R",55,"R",5968054,"R",33,"R",2309155,"R",78,"R",4555658,"R",61,"R",3609637,"R",2,"R",177335,"R",128,"R",4398693,"Z",0,"Z",0,"R",142,"R",6106124,"R",25,"R",1684644,"R",35,"R",2491061
190628,"R",579,"R",34271721,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",2062166,"R",69,"R",7704308,"R",36,"R",2738233,"R",117,"R",6769317,"R",67,"R",4574207,"R",3,"R",198000,"R",96,"R",3364334,"Z",0,"Z",0,"R",160,"R",6785278,"Z",0,"Z",0,"R",2,"R",75878
190637,"R",552,"R",34446656,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1941028,"R",64,"R",7827860,"R",22,"R",1651148,"R",80,"R",5225250,"R",45,"R",3216232,"R",2,"R",162551,"R",101,"R",3789516,"Z",0,"Z",0,"R",155,"R",6381273,"R",24,"R",1650498,"R",32,"R",2601300
190646,"R",364,"R",23687854,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",1090457,"R",50,"R",6125713,"R",28,"R",2039817,"R",42,"R",2660564,"R",38,"R",2821990,"R",2,"R",153724,"R",72,"R",2429186,"Z",0,"Z",0,"R",77,"R",3647922,"R",16,"R",1170907,"R",19,"R",1547574
190655,"R",486,"R",27692865,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",1036872,"R",43,"R",5118554,"R",25,"R",1886531,"R",77,"R",4613641,"R",43,"R",2863075,"R",1,"R",74133,"R",97,"R",3465783,"Z",0,"Z",0,"R",159,"R",6607131,"R",15,"R",1105133,"R",12,"R",922012
190664,"R",685,"R",42657049,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",2016539,"R",76,"R",9033362,"R",43,"R",2976583,"R",98,"R",6538636,"R",51,"R",3691792,"R",7,"R",533501,"R",118,"R",4136029,"Z",0,"Z",0,"R",190,"R",7756253,"R",34,"R",2431428,"R",42,"R",3542926
190673,"R",483,"R",28508493,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",897120,"R",55,"R",5978751,"R",32,"R",2249831,"R",78,"R",5127433,"R",47,"R",2943503,"R",2,"R",168714,"R",79,"R",2775893,"Z",0,"Z",0,"R",134,"R",5253011,"R",18,"R",1316214,"R",25,"R",1798023
190682,"R",94,"R",7303308,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",1007067,"R",27,"R",3122502,"R",12,"R",733959,"R",6,"R",519105,"R",8,"R",528256,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",1269719,"R",1,"R",54370,"R",1,"R",68330
190691,"R",368,"R",22287931,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",1653028,"R",36,"R",4583508,"R",20,"R",1364704,"R",53,"R",3238696,"R",34,"R",2341458,"R",3,"R",233661,"R",66,"R",2327385,"Z",0,"Z",0,"R",102,"R",4187579,"R",14,"R",1129919,"R",18,"R",1227993
190716,"R",232,"R",11437950,"Z",0,"Z",0,"Z",0,"Z",0,"R",53,"R",2122044,"R",60,"R",5249001,"R",9,"R",391143,"R",19,"R",733845,"R",8,"R",289830,"R",9,"R",376637,"Z",0,"Z",0,"Z",0,"Z",0,"R",64,"R",1889140,"R",10,"R",386310,"Z",0,"Z",0
