UNITID,ARANK,XSATOTLT,SATOTLT,XSATOTLM,SATOTLM,XSATOTLW,SATOTLW,XSA09MCT,SA09MCT,XSA09MCM,SA09MCM,XSA09MCW,SA09MCW,XSA10MCT,SA10MCT,XSA10MCM,SA10MCM,XSA10MCW,SA10MCW,XSA11MCT,SA11MCT,XSA11MCM,SA11MCM,XSA11MCW,SA11MCW,XSA12MCT,SA12MCT,XSA12MCM,SA12MCM,XSA12MCW,SA12MCW,XSAMNTHT,SAMNTHT,XSAMNTHM,SAMNTHM,XSAMNTHW,SAMNTHW,XSAOUTLT,SAOUTLT,XSAOUTLM,SAOUTLM,XSAOUTLW,SAOUTLW,XSAAVMNT,SAAVMNT,XSAAVMNM,SAAVMNM,XSAAVMNW,SAAVMNW 
155636,7,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",48,"R",12,"R",36,"R",299694,"R",52020,"R",247674,"R",6244,"R",4335,"R",6880
155681,1,"R",102,"R",70,"R",32,"R",81,"R",55,"R",26,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",19,"R",14,"R",5,"R",977,"R",673,"R",304,"R",8375812,"R",5847412,"R",2528400,"R",8573,"R",8689,"R",8317
155681,2,"R",70,"R",43,"R",27,"R",63,"R",40,"R",23,"R",3,"Z",0,"R",3,"R",1,"R",1,"Z",0,"R",3,"R",2,"R",1,"R",644,"R",395,"R",249,"R",4268746,"R",2691927,"R",1576819,"R",6628,"R",6815,"R",6333
155681,3,"R",70,"R",48,"R",22,"R",64,"R",45,"R",19,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",640,"R",437,"R",203,"R",4079882,"R",2842939,"R",1236943,"R",6375,"R",6506,"R",6093
155681,4,"R",63,"R",26,"R",37,"R",62,"R",26,"R",36,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",570,"R",234,"R",336,"R",3056927,"R",1220249,"R",1836678,"R",5363,"R",5215,"R",5466
155681,7,"R",305,"R",187,"R",118,"R",270,"R",166,"R",104,"R",9,"R",3,"R",6,"R",1,"R",1,"Z",0,"R",25,"R",17,"R",8,"R",2831,"R",1739,"R",1092,"R",19781367,"R",12602527,"R",7178840,"R",6987,"R",7247,"R",6574
155715,4,"R",36,"R",15,"R",21,"R",16,"R",7,"R",9,"R",10,"R",5,"R",5,"R",8,"R",1,"R",7,"R",2,"R",2,"Z",0,"R",356,"R",148,"R",208,"R",1564600,"R",648760,"R",915840,"R",4395,"R",4384,"R",4403
155715,7,"R",36,"R",15,"R",21,"R",16,"R",7,"R",9,"R",10,"R",5,"R",5,"R",8,"R",1,"R",7,"R",2,"R",2,"Z",0,"R",356,"R",148,"R",208,"R",1564600,"R",648760,"R",915840,"R",4395,"R",4384,"R",4403
155812,1,"R",8,"R",5,"R",3,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",78,"R",51,"R",27,"R",501589,"R",348856,"R",152733,"R",6431,"R",6840,"R",5657
155812,2,"R",11,"R",5,"R",6,"R",7,"R",4,"R",3,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",109,"R",48,"R",61,"R",617567,"R",277004,"R",340563,"R",5666,"R",5771,"R",5583
155812,3,"R",27,"R",9,"R",18,"R",15,"R",8,"R",7,"R",8,"R",1,"R",7,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",263,"R",82,"R",181,"R",1398049,"R",397849,"R",1000200,"R",5316,"R",4852,"R",5526
155812,4,"R",6,"R",3,"R",3,"R",5,"R",3,"R",2,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",55,"R",27,"R",28,"R",278496,"R",143336,"R",135160,"R",5064,"R",5309,"R",4827
155812,6,"R",5,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"R",58,"R",58,"Z",0,"R",410664,"R",410664,"Z",0,"R",7080,"R",7080,"A",
155812,7,"R",57,"R",27,"R",30,"R",33,"R",18,"R",15,"R",11,"R",2,"R",9,"Z",0,"Z",0,"Z",0,"R",13,"R",7,"R",6,"R",563,"R",266,"R",297,"R",3206365,"R",1577709,"R",1628656,"R",5695,"R",5931,"R",5484
155830,4,"R",26,"R",18,"R",8,"R",24,"R",18,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",240,"R",162,"R",78,"R",1198504,"R",831123,"R",367381,"R",4994,"R",5130,"R",4710
155830,7,"R",26,"R",18,"R",8,"R",24,"R",18,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",240,"R",162,"R",78,"R",1198504,"R",831123,"R",367381,"R",4994,"R",5130,"R",4710
155858,4,"R",66,"R",34,"R",32,"R",50,"R",24,"R",26,"R",4,"R",2,"R",2,"R",10,"R",8,"R",2,"R",2,"Z",0,"R",2,"R",624,"R",324,"R",300,"R",3229552,"R",1772461,"R",1457091,"R",5176,"R",5471,"R",4857
155858,7,"R",66,"R",34,"R",32,"R",50,"R",24,"R",26,"R",4,"R",2,"R",2,"R",10,"R",8,"R",2,"R",2,"Z",0,"R",2,"R",624,"R",324,"R",300,"R",3229552,"R",1772461,"R",1457091,"R",5176,"R",5471,"R",4857
155900,1,"R",12,"R",9,"R",3,"R",8,"R",6,"R",2,"R",2,"R",2,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",115,"R",86,"R",29,"R",723988,"R",550409,"R",173579,"R",6296,"R",6400,"R",5985
155900,2,"R",18,"R",10,"R",8,"R",16,"R",8,"R",8,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",164,"R",92,"R",72,"R",1007358,"R",585315,"R",422043,"R",6142,"R",6362,"R",5862
155900,3,"R",10,"R",5,"R",5,"R",10,"R",5,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",90,"R",45,"R",45,"R",492969,"R",233900,"R",259069,"R",5477,"R",5198,"R",5757
155900,4,"R",4,"R",2,"R",2,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",36,"R",18,"R",18,"R",99000,"R",62000,"R",37000,"R",2750,"R",3444,"R",2056
155900,6,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",12,"Z",0,"R",12,"R",49000,"Z",0,"R",49000,"R",4083,"A",,"R",4083
155900,7,"R",45,"R",26,"R",19,"R",38,"R",21,"R",17,"R",4,"R",4,"Z",0,"R",1,"Z",0,"R",1,"R",2,"R",1,"R",1,"R",417,"R",241,"R",176,"R",2372315,"R",1431624,"R",940691,"R",5689,"R",5940,"R",5345
155937,1,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",24,"R",24,"Z",0,"R",128195,"R",128195,"Z",0,"R",5341,"R",5341,"A",
155937,2,"R",8,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",4,"R",4,"R",96,"R",48,"R",48,"R",392514,"R",198736,"R",193778,"R",4089,"R",4140,"R",4037
155937,3,"R",26,"R",16,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",16,"R",10,"R",312,"R",192,"R",120,"R",1062970,"R",701268,"R",361702,"R",3407,"R",3652,"R",3014
155937,4,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",24,"R",12,"R",12,"R",52000,"R",15000,"R",37000,"R",2167,"R",1250,"R",3083
155937,7,"R",38,"R",23,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",38,"R",23,"R",15,"R",456,"R",276,"R",180,"R",1635679,"R",1043199,"R",592480,"R",3587,"R",3780,"R",3292
155973,1,"R",12,"R",7,"R",5,"R",10,"R",6,"R",4,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",111,"R",64,"R",47,"R",530826,"R",315708,"R",215118,"R",4782,"R",4933,"R",4577
155973,2,"R",5,"R",3,"R",2,"R",5,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",27,"R",18,"R",189465,"R",114940,"R",74525,"R",4210,"R",4257,"R",4140
155973,3,"R",20,"R",9,"R",11,"R",12,"R",6,"R",6,"R",4,"R",3,"R",1,"R",1,"Z",0,"R",1,"R",3,"Z",0,"R",3,"R",195,"R",84,"R",111,"R",770897,"R",314645,"R",456252,"R",3953,"R",3746,"R",4110
155973,7,"R",37,"R",19,"R",18,"R",27,"R",15,"R",12,"R",5,"R",4,"R",1,"R",2,"Z",0,"R",2,"R",3,"Z",0,"R",3,"R",351,"R",175,"R",176,"R",1491188,"R",745293,"R",745895,"R",4248,"R",4259,"R",4238
156082,1,"R",73,"R",50,"R",23,"R",62,"R",41,"R",21,"R",9,"R",8,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",672,"R",461,"R",211,"R",7488083,"R",5179113,"R",2308970,"R",11143,"R",11235,"R",10943
156082,2,"R",71,"R",28,"R",43,"R",59,"R",22,"R",37,"R",7,"R",4,"R",3,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"R",661,"R",262,"R",399,"R",5014114,"R",2089202,"R",2924912,"R",7586,"R",7974,"R",7331
156082,3,"R",63,"R",24,"R",39,"R",59,"R",24,"R",35,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",573,"R",216,"R",357,"R",3721013,"R",1445180,"R",2275833,"R",6494,"R",6691,"R",6375
156082,4,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",12,"R",12,"Z",0,"R",78118,"R",78118,"Z",0,"R",6510,"R",6510,"A",
156082,5,"R",70,"R",25,"R",45,"R",51,"R",19,"R",32,"R",8,"R",2,"R",6,"Z",0,"Z",0,"Z",0,"R",11,"R",4,"R",7,"R",671,"R",239,"R",432,"R",3421718,"R",1250881,"R",2170837,"R",5099,"R",5234,"R",5025
156082,7,"R",278,"R",128,"R",150,"R",231,"R",106,"R",125,"R",27,"R",14,"R",13,"Z",0,"Z",0,"Z",0,"R",20,"R",8,"R",12,"R",2589,"R",1190,"R",1399,"R",19723046,"R",10042494,"R",9680552,"R",7618,"R",8439,"R",6920
156107,1,"R",60,"R",31,"R",29,"R",11,"R",5,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",26,"R",23,"R",687,"R",357,"R",330,"R",2992898,"R",1551765,"R",1441133,"R",4356,"R",4347,"R",4367
156107,7,"R",60,"R",31,"R",29,"R",11,"R",5,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",26,"R",23,"R",687,"R",357,"R",330,"R",2992898,"R",1551765,"R",1441133,"R",4356,"R",4347,"R",4367
156125,1,"R",142,"R",108,"R",34,"R",112,"R",85,"R",27,"R",14,"R",13,"R",1,"Z",0,"Z",0,"Z",0,"R",16,"R",10,"R",6,"R",1340,"R",1015,"R",325,"R",13810588,"R",10844972,"R",2965616,"R",10306,"R",10685,"R",9125
156125,2,"R",130,"R",68,"R",62,"R",100,"R",56,"R",44,"R",14,"R",8,"R",6,"Z",0,"Z",0,"Z",0,"R",16,"R",4,"R",12,"R",1232,"R",632,"R",600,"R",9422355,"R",5202266,"R",4220089,"R",7648,"R",8231,"R",7033
156125,3,"R",127,"R",74,"R",53,"R",117,"R",73,"R",44,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",8,"R",1,"R",7,"R",1169,"R",669,"R",500,"R",7791216,"R",4987284,"R",2803932,"R",6665,"R",7455,"R",5608
156125,4,"R",30,"R",15,"R",15,"R",28,"R",14,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",276,"R",138,"R",138,"R",1287702,"R",589230,"R",698472,"R",4666,"R",4270,"R",5061
156125,6,"R",96,"R",31,"R",65,"R",67,"R",23,"R",44,"R",6,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",23,"R",8,"R",15,"R",939,"R",303,"R",636,"R",5195421,"R",1962208,"R",3233213,"R",5533,"R",6476,"R",5084
156125,7,"R",525,"R",296,"R",229,"R",424,"R",251,"R",173,"R",36,"R",21,"R",15,"Z",0,"Z",0,"Z",0,"R",65,"R",24,"R",41,"R",4956,"R",2757,"R",2199,"R",37507282,"R",23585960,"R",13921322,"R",7568,"R",8555,"R",6331
156134,4,"R",40,"R",23,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",40,"R",23,"R",17,"R",480,"R",276,"R",204,"R",1800664,"R",1085274,"R",715390,"R",3751,"R",3932,"R",3507
156134,7,"R",40,"R",23,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",40,"R",23,"R",17,"R",480,"R",276,"R",204,"R",1800664,"R",1085274,"R",715390,"R",3751,"R",3932,"R",3507
156189,1,"R",10,"R",8,"R",2,"R",10,"R",8,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",90,"R",72,"R",18,"R",473538,"R",379460,"R",94078,"R",5262,"R",5270,"R",5227
156189,2,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",9,"R",9,"R",81360,"R",40680,"R",40680,"R",4520,"R",4520,"R",4520
156189,3,"R",14,"R",5,"R",9,"R",14,"R",5,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",126,"R",45,"R",81,"R",504969,"R",182031,"R",322938,"R",4008,"R",4045,"R",3987
156189,4,"R",2,"Z",0,"R",2,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"R",18,"R",62456,"Z",0,"R",62456,"R",3470,"A",,"R",3470
156189,7,"R",28,"R",14,"R",14,"R",28,"R",14,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",252,"R",126,"R",126,"R",1122323,"R",602171,"R",520152,"R",4454,"R",4779,"R",4128
156213,1,"R",31,"R",26,"R",5,"R",27,"R",23,"R",4,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",285,"R",239,"R",46,"R",1911710,"R",1591590,"R",320120,"R",6708,"R",6659,"R",6959
156213,2,"R",22,"R",17,"R",5,"R",20,"R",16,"R",4,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",200,"R",154,"R",46,"R",1206015,"R",947905,"R",258110,"R",6030,"R",6155,"R",5611
156213,3,"R",39,"R",22,"R",17,"R",36,"R",21,"R",15,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",357,"R",199,"R",158,"R",1892270,"R",1074310,"R",817960,"R",5300,"R",5399,"R",5177
156213,4,"R",2,"Z",0,"R",2,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"R",18,"R",84800,"Z",0,"R",84800,"R",4711,"A",,"R",4711
156213,7,"R",94,"R",65,"R",29,"R",85,"R",60,"R",25,"R",6,"R",4,"R",2,"R",1,"Z",0,"R",1,"R",2,"R",1,"R",1,"R",860,"R",592,"R",268,"R",5094795,"R",3613805,"R",1480990,"R",5924,"R",6104,"R",5526
156222,1,"R",35,"R",29,"R",6,"R",35,"R",29,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",315,"R",261,"R",54,"R",2673612,"R",2231304,"R",442308,"R",8488,"R",8549,"R",8191
156222,2,"R",13,"R",9,"R",4,"R",13,"R",9,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",117,"R",81,"R",36,"R",916236,"R",630216,"R",286020,"R",7831,"R",7780,"R",7945
156222,3,"R",3,"R",3,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",27,"Z",0,"R",184428,"R",184428,"Z",0,"R",6831,"R",6831,"A",
156222,4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",24,"R",24,"Z",0,"R",95400,"R",95400,"Z",0,"R",3975,"R",3975,"A",
156222,5,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",12,"R",12,"Z",0,"R",36000,"R",36000,"Z",0,"R",3000,"R",3000,"A",
156222,7,"R",54,"R",44,"R",10,"R",51,"R",41,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"R",495,"R",405,"R",90,"R",3905676,"R",3177348,"R",728328,"R",7890,"R",7845,"R",8093
156231,1,"R",30,"R",16,"R",14,"Z",0,"Z",0,"Z",0,"R",24,"R",12,"R",12,"R",1,"Z",0,"R",1,"R",5,"R",4,"R",1,"R",311,"R",168,"R",143,"R",1984695,"R",1098859,"R",885836,"R",6382,"R",6541,"R",6195
156231,2,"R",39,"R",24,"R",15,"Z",0,"Z",0,"Z",0,"R",34,"R",21,"R",13,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",2,"R",400,"R",246,"R",154,"R",1995100,"R",1264009,"R",731091,"R",4988,"R",5138,"R",4747
156231,3,"R",7,"R",3,"R",4,"Z",0,"Z",0,"Z",0,"R",6,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",72,"R",32,"R",40,"R",317453,"R",146731,"R",170722,"R",4409,"R",4585,"R",4268
156231,4,"R",22,"R",8,"R",14,"Z",0,"Z",0,"Z",0,"R",22,"R",8,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",220,"R",80,"R",140,"R",907176,"R",330001,"R",577175,"R",4124,"R",4125,"R",4123
156231,7,"R",98,"R",51,"R",47,"Z",0,"Z",0,"Z",0,"R",86,"R",43,"R",43,"R",1,"Z",0,"R",1,"R",11,"R",8,"R",3,"R",1003,"R",526,"R",477,"R",5204424,"R",2839600,"R",2364824,"R",5189,"R",5398,"R",4958
156286,1,"R",38,"R",24,"R",14,"R",34,"R",23,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",354,"R",219,"R",135,"R",3772549,"R",2365682,"R",1406867,"R",10657,"R",10802,"R",10421
156286,2,"R",36,"R",18,"R",18,"R",28,"R",17,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",1,"R",7,"R",348,"R",165,"R",183,"R",2589202,"R",1210688,"R",1378514,"R",7440,"R",7338,"R",7533
156286,3,"R",58,"R",19,"R",39,"R",48,"R",15,"R",33,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",4,"R",6,"R",552,"R",183,"R",369,"R",3620747,"R",1187366,"R",2433381,"R",6559,"R",6488,"R",6595
156286,4,"R",23,"R",8,"R",15,"R",15,"R",5,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",3,"R",5,"R",231,"R",81,"R",150,"R",1274534,"R",434000,"R",840534,"R",5517,"R",5358,"R",5604
156286,7,"R",155,"R",69,"R",86,"R",125,"R",60,"R",65,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",9,"R",21,"R",1485,"R",648,"R",837,"R",11257032,"R",5197736,"R",6059296,"R",7580,"R",8021,"R",7239
156295,1,"R",35,"R",19,"R",16,"R",34,"R",18,"R",16,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",317,"R",173,"R",144,"R",2933240,"R",1600130,"R",1333110,"R",9253,"R",9249,"R",9258
156295,2,"R",49,"R",31,"R",18,"R",47,"R",29,"R",18,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",445,"R",283,"R",162,"R",3367914,"R",2160894,"R",1207020,"R",7568,"R",7636,"R",7451
156295,3,"R",46,"R",22,"R",24,"R",43,"R",21,"R",22,"R",1,"R",1,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",419,"R",199,"R",220,"R",2563390,"R",1223550,"R",1339840,"R",6118,"R",6148,"R",6090
156295,4,"R",10,"R",3,"R",7,"R",10,"R",3,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",90,"R",27,"R",63,"R",486580,"R",148180,"R",338400,"R",5406,"R",5488,"R",5371
156295,7,"R",140,"R",75,"R",65,"R",134,"R",71,"R",63,"R",1,"R",1,"Z",0,"R",5,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"R",1271,"R",682,"R",589,"R",9351124,"R",5132754,"R",4218370,"R",7357,"R",7526,"R",7162
156338,1,"R",7,"R",3,"R",4,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",74,"R",30,"R",44,"R",411697,"R",164646,"R",247051,"R",5563,"R",5488,"R",5615
156338,2,"R",23,"R",14,"R",9,"Z",0,"Z",0,"Z",0,"R",15,"R",12,"R",3,"Z",0,"Z",0,"Z",0,"R",8,"R",2,"R",6,"R",246,"R",144,"R",102,"R",1187133,"R",705504,"R",481629,"R",4826,"R",4899,"R",4722
156338,3,"R",26,"R",15,"R",11,"Z",0,"Z",0,"Z",0,"R",17,"R",11,"R",6,"Z",0,"Z",0,"Z",0,"R",9,"R",4,"R",5,"R",278,"R",158,"R",120,"R",1167342,"R",671547,"R",495795,"R",4199,"R",4250,"R",4132
156338,4,"R",32,"R",9,"R",23,"Z",0,"Z",0,"Z",0,"R",27,"R",9,"R",18,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5,"R",330,"R",90,"R",240,"R",1214981,"R",328488,"R",886493,"R",3682,"R",3650,"R",3694
156338,7,"R",88,"R",41,"R",47,"Z",0,"Z",0,"Z",0,"R",64,"R",35,"R",29,"Z",0,"Z",0,"Z",0,"R",24,"R",6,"R",18,"R",928,"R",422,"R",506,"R",3981153,"R",1870185,"R",2110968,"R",4290,"R",4432,"R",4172
156356,1,"R",8,"R",3,"R",5,"R",8,"R",3,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",72,"R",27,"R",45,"R",466989,"R",176609,"R",290380,"R",6486,"R",6541,"R",6453
156356,2,"R",13,"R",5,"R",8,"R",13,"R",5,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",117,"R",45,"R",72,"R",656195,"R",268636,"R",387559,"R",5609,"R",5970,"R",5383
156356,3,"R",18,"R",10,"R",8,"R",18,"R",10,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",162,"R",90,"R",72,"R",739676,"R",412783,"R",326893,"R",4566,"R",4586,"R",4540
156356,4,"R",4,"R",2,"R",2,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",36,"R",18,"R",18,"R",157512,"R",74870,"R",82642,"R",4375,"R",4159,"R",4591
156356,7,"R",43,"R",20,"R",23,"R",43,"R",20,"R",23,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",387,"R",180,"R",207,"R",2020372,"R",932898,"R",1087474,"R",5221,"R",5183,"R",5253
156365,1,"R",32,"R",24,"R",8,"R",23,"R",17,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",7,"R",2,"R",315,"R",237,"R",78,"R",2354120,"R",1841625,"R",512495,"R",7473,"R",7771,"R",6570
156365,2,"R",31,"R",15,"R",16,"R",29,"R",14,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",285,"R",138,"R",147,"R",1658189,"R",812960,"R",845229,"R",5818,"R",5891,"R",5750
156365,3,"R",60,"R",25,"R",35,"R",57,"R",23,"R",34,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",549,"R",231,"R",318,"R",2807144,"R",1206381,"R",1600763,"R",5113,"R",5222,"R",5034
156365,4,"R",29,"R",12,"R",17,"R",28,"R",11,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",264,"R",111,"R",153,"R",1223170,"R",441145,"R",782025,"R",4633,"R",3974,"R",5111
156365,7,"R",152,"R",76,"R",76,"R",137,"R",65,"R",72,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",11,"R",4,"R",1413,"R",717,"R",696,"R",8042623,"R",4302111,"R",3740512,"R",5692,"R",6000,"R",5374
156392,1,"R",61,"R",24,"R",37,"Z",0,"Z",0,"Z",0,"R",57,"R",22,"R",35,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",618,"R",244,"R",374,"R",3685418,"R",1446229,"R",2239189,"R",5963,"R",5927,"R",5987
156392,2,"R",108,"R",52,"R",56,"Z",0,"Z",0,"Z",0,"R",104,"R",50,"R",54,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"R",1086,"R",523,"R",563,"R",5558237,"R",2711151,"R",2847086,"R",5118,"R",5184,"R",5057
156392,3,"R",29,"R",8,"R",21,"Z",0,"Z",0,"Z",0,"R",25,"R",5,"R",20,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"R",298,"R",86,"R",212,"R",1295991,"R",400392,"R",895599,"R",4349,"R",4656,"R",4225
