UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
193247,"R",16,"R",403474,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",179857,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",48000,"Z",0,"Z",0,"R",3,"R",60000,"R",9,"R",115617,"Z",0,"Z",0
193283,"R",301,"R",14382237,"Z",0,"Z",0,"Z",0,"Z",0,"R",54,"R",2283057,"R",56,"R",4568167,"R",13,"R",672436,"R",10,"R",535607,"R",34,"R",1500461,"R",3,"R",122766,"R",55,"R",1978331,"Z",0,"Z",0,"R",67,"R",2345146,"R",3,"R",146601,"R",6,"R",229665
193292,"R",337,"R",20315045,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",1110139,"R",82,"R",8738821,"R",17,"R",1134150,"R",19,"R",1110720,"R",23,"R",1787044,"R",8,"R",461520,"R",55,"R",1598778,"Z",0,"Z",0,"R",101,"R",3766409,"R",12,"R",555277,"R",1,"R",52187
193308,"R",350,"R",22821064,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",90000,"R",75,"R",8357597,"R",23,"R",1600982,"R",9,"R",623402,"R",106,"R",5833846,"Z",0,"Z",0,"R",77,"R",3367203,"Z",0,"Z",0,"R",58,"R",2948034,"Z",0,"Z",0,"Z",0,"Z",0
193326,"R",609,"R",35373797,"Z",0,"Z",0,"Z",0,"Z",0,"R",55,"R",3222180,"R",109,"R",9736816,"R",67,"R",3984739,"R",47,"R",2931212,"R",33,"R",2358500,"R",3,"R",162069,"R",97,"R",3954724,"Z",0,"Z",0,"R",153,"R",6754982,"R",35,"R",1846421,"R",10,"R",422154
193353,"R",242,"R",11503822,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1173855,"R",41,"R",3690473,"R",2,"R",115864,"R",21,"R",1046674,"R",35,"R",1429615,"R",9,"R",505099,"R",57,"R",1809325,"Z",0,"Z",0,"R",48,"R",1634413,"R",2,"R",98504,"Z",0,"Z",0
193399,"R",133,"R",9423064,"R",1,"R",58672,"Z",0,"Z",0,"R",24,"R",1486521,"R",12,"R",2001568,"R",27,"R",2850357,"R",10,"R",658361,"R",8,"R",583731,"R",1,"R",65921,"R",19,"R",608766,"Z",0,"Z",0,"R",31,"R",1109167,"Z",0,"Z",0,"Z",0,"Z",0
193478,"R",615,"R",43887480,"Z",0,"Z",0,"Z",0,"Z",0,"R",96,"R",8705257,"R",50,"R",5940937,"R",38,"R",2724806,"R",107,"R",8339734,"R",1,"R",105548,"R",2,"R",108959,"R",75,"R",3976546,"Z",0,"Z",0,"R",209,"R",11447378,"R",31,"R",2111006,"R",6,"R",427309
193584,"R",244,"R",12676557,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",431203,"R",56,"R",4971312,"R",20,"R",1118937,"R",25,"R",1363142,"R",35,"R",1641530,"R",5,"R",206967,"R",15,"R",534481,"R",8,"R",317586,"R",71,"R",2076559,"Z",0,"Z",0,"R",1,"R",14840
193645,"R",240,"R",15477175,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",904097,"R",95,"R",8681821,"R",1,"R",65000,"R",9,"R",525075,"R",9,"R",555873,"Z",0,"Z",0,"R",40,"R",1480169,"Z",0,"Z",0,"R",72,"R",3223917,"R",1,"R",41223,"Z",0,"Z",0
193654,"R",917,"R",63626498,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",805366,"R",339,"R",33111951,"R",99,"R",5808637,"R",55,"R",3929155,"R",70,"R",3728858,"R",4,"R",402231,"R",120,"R",4926943,"Z",0,"Z",0,"R",143,"R",6639778,"R",73,"R",4165821,"R",2,"R",107758
193751,"R",143,"R",7527054,"R",1,"R",70618,"Z",0,"Z",0,"R",16,"R",718526,"R",34,"R",3447470,"R",7,"R",316459,"R",13,"R",652714,"R",1,"R",32000,"Z",0,"Z",0,"R",15,"R",401253,"Z",0,"Z",0,"R",50,"R",1616636,"R",6,"R",271378,"Z",0,"Z",0
193821,"R",124,"R",9105395,"Z",0,"Z",0,"Z",0,"Z",0,"R",53,"R",3301586,"R",27,"R",3136103,"R",8,"R",802360,"R",2,"R",120000,"R",8,"R",484000,"Z",0,"Z",0,"R",4,"R",186940,"Z",0,"Z",0,"R",22,"R",1074406,"Z",0,"Z",0,"Z",0,"Z",0
193830,"R",150,"R",11721500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",88,"R",8611064,"R",2,"R",193416,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"R",2917020,"Z",0,"Z",0,"Z",0,"Z",0
193894,"R",22,"R",1195707,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",65920,"Z",0,"Z",0,"R",5,"R",307383,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",822404,"Z",0,"Z",0,"Z",0,"Z",0
193900,"R",6318,"R",481219751,"Z",0,"Z",0,"Z",0,"Z",0,"R",990,"R",63042460,"R",744,"R",121454208,"R",651,"R",46767813,"R",1310,"R",93418572,"R",682,"R",45199539,"R",137,"R",10359151,"R",370,"R",19255683,"R",23,"R",1265016,"R",1180,"R",63110390,"R",211,"R",15907593,"R",20,"R",1439326
193946,"R",201,"R",10619353,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",3230301,"R",30,"R",2276194,"R",7,"R",365253,"R",5,"R",302379,"R",1,"R",37453,"Z",0,"Z",0,"R",35,"R",1420749,"Z",0,"Z",0,"R",74,"R",2987024,"Z",0,"Z",0,"Z",0,"Z",0
193973,"R",332,"R",15615296,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",348763,"R",121,"R",8436947,"R",27,"R",1144775,"R",17,"R",680557,"R",42,"R",1938485,"R",6,"R",280538,"R",19,"R",435326,"Z",0,"Z",0,"R",71,"R",1590358,"R",19,"R",673745,"R",2,"R",85802
194028,"R",52,"R",2163040,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",634321,"R",3,"R",322764,"R",13,"R",527443,"R",4,"R",220674,"R",2,"R",71324,"Z",0,"Z",0,"R",16,"R",386514,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
194073,"R",63,"R",3170598,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",154133,"R",21,"R",1380032,"R",6,"R",264500,"R",6,"R",298837,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",819344,"R",7,"R",253752,"Z",0,"Z",0
194091,"R",567,"R",39651182,"Z",0,"Z",0,"Z",0,"Z",0,"R",36,"R",2141223,"R",209,"R",19821098,"R",54,"R",2826662,"R",49,"R",3654173,"R",23,"R",1756301,"R",4,"R",160247,"R",84,"R",3850781,"R",1,"R",37000,"R",80,"R",3235838,"R",25,"R",2036902,"R",2,"R",130957
194116,"R",50,"R",3514533,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",259755,"R",18,"R",1949082,"R",3,"R",173279,"R",5,"R",244410,"R",3,"R",164363,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",569317,"R",4,"R",154327,"Z",0,"Z",0
194161,"R",161,"R",7984379,"Z",0,"Z",0,"Z",0,"Z",0,"R",38,"R",1379391,"R",30,"R",2712248,"R",2,"R",106200,"R",7,"R",402235,"R",36,"R",1633754,"R",2,"R",79350,"R",5,"R",168164,"Z",0,"Z",0,"R",41,"R",1503037,"Z",0,"Z",0,"Z",0,"Z",0
194189,"R",10,"R",425594,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",186783,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",34930,"R",6,"R",203881,"Z",0,"Z",0
194222,"R",426,"R",21622113,"Z",0,"Z",0,"Z",0,"Z",0,"R",74,"R",3644438,"R",53,"R",4658294,"R",37,"R",1911050,"R",23,"R",1402101,"R",57,"R",2903793,"Z",0,"Z",0,"R",60,"R",2218860,"Z",0,"Z",0,"R",103,"R",3962883,"R",19,"R",920694,"Z",0,"Z",0
194240,"R",284,"R",15399911,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",1333402,"R",24,"R",2436539,"R",9,"R",533469,"R",25,"R",1595744,"R",45,"R",2375071,"R",1,"R",60000,"R",44,"R",1849831,"Z",0,"Z",0,"R",99,"R",4432577,"R",14,"R",725183,"R",1,"R",58095
194310,"R",1109,"R",72902803,"Z",0,"Z",0,"Z",0,"Z",0,"R",44,"R",2887707,"R",341,"R",34506639,"R",184,"R",10851501,"R",103,"R",6355186,"R",107,"R",5295700,"R",7,"R",338137,"R",18,"R",619348,"Z",0,"Z",0,"R",267,"R",10533535,"R",14,"R",614949,"R",24,"R",900101
194392,"R",91,"R",4370023,"R",4,"R",135000,"R",2,"R",68328,"R",26,"R",956852,"R",20,"R",1761624,"R",5,"R",238515,"R",4,"R",182954,"R",3,"R",128284,"R",1,"R",40272,"R",10,"R",308971,"R",1,"R",31387,"R",15,"R",517836,"Z",0,"Z",0,"Z",0,"Z",0
194499,"R",43,"R",3817418,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",118236,"R",5,"R",1414964,"Z",0,"Z",0,"R",3,"R",299723,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"R",1945789,"R",1,"R",38706,"Z",0,"Z",0
194569,"R",26,"R",994600,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",37000,"R",11,"R",566900,"R",1,"R",47000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",96200,"R",1,"R",37500,"R",6,"R",153000,"R",2,"R",57000,"Z",0,"Z",0
194578,"R",549,"R",35508466,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",897676,"R",164,"R",16026520,"R",39,"R",2334388,"R",35,"R",1897296,"R",68,"R",3577166,"R",7,"R",497467,"R",115,"R",5486255,"R",1,"R",46110,"R",104,"R",4745588,"Z",0,"Z",0,"Z",0,"Z",0
194611,"R",6,"R",483510,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",256490,"R",2,"R",145600,"R",1,"R",31200,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",50220,"Z",0,"Z",0,"Z",0,"Z",0
194657,"R",1,"R",17815,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",17815,"Z",0,"Z",0,"Z",0,"Z",0
194666,"R",6,"R",210099,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",148208,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",61891,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
194675,"R",4,"R",132225,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",112225,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",20000,"Z",0,"Z",0,"Z",0,"Z",0
194693,"R",6,"R",226211,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",174420,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",22612,"R",1,"R",29179,"Z",0,"Z",0
194736,"R",11,"R",442062,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",49440,"R",1,"R",74490,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",78609,"R",7,"R",239523,"Z",0,"Z",0
194763,"R",31,"R",766149,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",77980,"R",3,"R",81311,"R",6,"R",251357,"Z",0,"Z",0,"R",2,"R",18070,"Z",0,"Z",0,"R",10,"R",262919,"Z",0,"Z",0,"R",2,"R",32414,"R",1,"R",42098,"Z",0,"Z",0
194824,"R",1296,"R",74766333,"R",150,"R",7861222,"Z",0,"Z",0,"R",119,"R",4911069,"R",183,"R",21998652,"R",171,"R",10207945,"R",121,"R",7650189,"R",84,"R",4218124,"R",20,"R",1233238,"R",164,"R",5079349,"R",3,"R",126314,"R",176,"R",6806368,"R",85,"R",4010717,"R",20,"R",663146
194958,"R",169,"R",7042732,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",540190,"R",49,"R",3101537,"R",23,"R",768557,"R",11,"R",405272,"R",13,"R",508434,"R",1,"R",39535,"R",32,"R",862779,"R",6,"R",196220,"R",19,"R",542898,"R",2,"R",77310,"Z",0,"Z",0
194967,"R",30,"R",1687181,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",44463,"R",12,"R",905176,"Z",0,"Z",0,"R",1,"R",50190,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",687352,"Z",0,"Z",0,"Z",0,"Z",0
195003,"R",2173,"R",124707813,"R",18,"R",1854461,"Z",0,"Z",0,"R",82,"R",4290991,"R",343,"R",35257913,"R",263,"R",16783850,"R",273,"R",17857472,"R",349,"R",17631832,"R",22,"R",1499779,"R",272,"R",8189882,"R",8,"R",252678,"R",458,"R",17440538,"R",65,"R",2894105,"R",20,"R",754312
195030,"R",4906,"R",277844346,"R",148,"R",17391384,"Z",0,"Z",0,"R",53,"R",3487607,"R",1332,"R",106203909,"R",274,"R",14826748,"R",725,"R",43545004,"R",223,"R",11318221,"R",216,"R",13427745,"R",367,"R",12783236,"Z",0,"Z",0,"R",1164,"R",35442975,"R",119,"R",3569550,"R",285,"R",15847967
195049,"R",1326,"R",90920515,"R",418,"R",25552515,"Z",0,"Z",0,"R",41,"R",1938800,"R",158,"R",22644700,"R",53,"R",4220900,"R",268,"R",16367200,"R",26,"R",1618800,"R",22,"R",2078400,"R",167,"R",6964500,"Z",0,"Z",0,"R",112,"R",5585300,"R",61,"R",3949400,"Z",0,"Z",0
195058,"R",287,"R",17430872,"Z",0,"Z",0,"Z",0,"Z",0,"R",42,"R",2384953,"R",50,"R",4836921,"R",14,"R",750463,"R",17,"R",1195081,"R",17,"R",1345819,"Z",0,"Z",0,"R",48,"R",2189027,"Z",0,"Z",0,"R",86,"R",3919737,"R",12,"R",773826,"R",1,"R",35045
195128,"R",274,"R",11091046,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",1328995,"R",61,"R",4290776,"R",16,"R",747901,"R",18,"R",765366,"R",16,"R",562580,"R",4,"R",117000,"R",34,"R",999386,"Z",0,"Z",0,"R",73,"R",1750260,"R",14,"R",498782,"R",1,"R",30000
195155,"R",5,"R",246022,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",207066,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",38956,"Z",0,"Z",0,"Z",0,"Z",0
195164,"R",277,"R",11716150,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",652676,"R",63,"R",4190514,"R",21,"R",936538,"R",12,"R",565367,"R",44,"R",2552617,"R",7,"R",224874,"R",50,"R",1088726,"Z",0,"Z",0,"R",50,"R",1206121,"R",11,"R",298717,"Z",0,"Z",0
195173,"R",144,"R",10180243,"R",1,"R",58461,"Z",0,"Z",0,"R",19,"R",835876,"R",62,"R",6298409,"R",6,"R",324354,"R",18,"R",939961,"R",14,"R",685194,"Z",0,"Z",0,"R",4,"R",161965,"Z",0,"Z",0,"R",20,"R",876023,"Z",0,"Z",0,"Z",0,"Z",0
195191,"R",18,"R",1177417,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",93828,"R",8,"R",739808,"R",1,"R",60507,"R",2,"R",73194,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",210080,"Z",0,"Z",0,"Z",0,"Z",0
195216,"R",535,"R",26488847,"Z",0,"Z",0,"Z",0,"Z",0,"R",116,"R",5759024,"R",48,"R",5315825,"R",30,"R",1849175,"R",28,"R",1672973,"R",30,"R",1725822,"R",6,"R",270075,"R",145,"R",4665151,"R",8,"R",305370,"R",90,"R",3491795,"R",19,"R",819811,"R",15,"R",613826
195234,"R",403,"R",18493820,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",1966832,"R",46,"R",4487859,"R",38,"R",1813855,"R",17,"R",879718,"R",53,"R",2356895,"R",14,"R",655523,"R",107,"R",3062915,"Z",0,"Z",0,"R",65,"R",2128906,"R",23,"R",1050899,"R",3,"R",90418
195243,"R",100,"R",6652163,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",186049,"R",49,"R",4325000,"R",5,"R",236742,"R",3,"R",255337,"R",7,"R",323538,"R",1,"R",58884,"R",5,"R",149614,"Z",0,"Z",0,"R",22,"R",922831,"R",4,"R",194168,"Z",0,"Z",0
195289,"R",5,"R",264882,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",51285,"R",2,"R",147727,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",65870,"Z",0,"Z",0,"Z",0,"Z",0
195304,"R",230,"R",15202196,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",1003877,"R",103,"R",9124445,"R",7,"R",430303,"R",12,"R",900238,"R",9,"R",470860,"R",2,"R",196000,"R",36,"R",1154650,"Z",0,"Z",0,"R",44,"R",1921823,"Z",0,"Z",0,"Z",0,"Z",0
195322,"R",158,"R",8340784,"R",2,"R",106575,"Z",0,"Z",0,"R",13,"R",656892,"R",44,"R",3167907,"R",7,"R",331010,"R",12,"R",633704,"R",20,"R",919519,"Z",0,"Z",0,"R",18,"R",878199,"Z",0,"Z",0,"R",42,"R",1646978,"Z",0,"Z",0,"Z",0,"Z",0
195438,"R",31,"R",1265898,"Z",0,"Z",0,"R",3,"R",98250,"R",6,"R",271500,"R",5,"R",412500,"R",2,"R",65000,"R",1,"R",29500,"Z",0,"Z",0,"R",3,"R",128650,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",142653,"R",4,"R",117845,"Z",0,"Z",0
195474,"R",407,"R",20224471,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",2529448,"R",51,"R",4887840,"R",25,"R",1297807,"R",25,"R",1417390,"R",64,"R",3448949,"R",1,"R",37820,"R",95,"R",3313301,"R",2,"R",82790,"R",60,"R",1826238,"R",28,"R",1173848,"R",7,"R",209040
195526,"R",596,"R",31561501,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",2985635,"R",64,"R",7358810,"R",40,"R",2867974,"R",35,"R",2026581,"R",75,"R",4131694,"R",10,"R",509080,"R",158,"R",5459151,"R",1,"R",22496,"R",123,"R",4440718,"R",36,"R",1586365,"R",5,"R",172997
195544,"R",319,"R",18647837,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",405114,"R",7,"R",1617904,"R",133,"R",9298360,"R",25,"R",1506867,"R",28,"R",1396558,"R",1,"R",46077,"R",32,"R",1217860,"Z",0,"Z",0,"R",86,"R",3159097,"Z",0,"Z",0,"Z",0,"Z",0
195580,"R",23,"R",1439647,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",254417,"R",4,"R",358771,"R",4,"R",341159,"R",1,"R",52800,"R",1,"R",55600,"Z",0,"Z",0,"R",1,"R",42600,"Z",0,"Z",0,"R",6,"R",228400,"R",2,"R",105900,"Z",0,"Z",0
195702,"R",12,"R",688900,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",61700,"R",3,"R",321200,"R",2,"R",106000,"Z",0,"Z",0,"R",1,"R",49500,"Z",0,"Z",0,"R",2,"R",45300,"Z",0,"Z",0,"R",3,"R",105200,"Z",0,"Z",0,"Z",0,"Z",0
195720,"R",330,"R",17739503,"Z",0,"Z",0,"Z",0,"Z",0,"R",43,"R",2442158,"R",38,"R",4677542,"R",13,"R",814507,"R",25,"R",1446511,"R",48,"R",2358231,"R",5,"R",222810,"R",72,"R",2219803,"Z",0,"Z",0,"R",69,"R",2788882,"R",13,"R",643469,"R",4,"R",125590
195784,"R",18,"R",1266468,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",380894,"R",6,"R",692000,"R",1,"R",58080,"R",1,"R",53023,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",82471,"Z",0,"Z",0,"Z",0,"Z",0
195809,"R",1193,"R",82910961,"Z",0,"Z",0,"Z",0,"Z",0,"R",173,"R",12450810,"R",48,"R",10742081,"R",263,"R",22893406,"R",83,"R",5627533,"R",201,"R",14059528,"R",18,"R",979192,"R",97,"R",3909304,"Z",0,"Z",0,"R",309,"R",12182607,"Z",0,"Z",0,"R",1,"R",66500
195827,"R",462,"R",38185817,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",771166,"R",117,"R",14448399,"R",96,"R",7198170,"R",99,"R",7471455,"R",22,"R",2117186,"R",2,"R",68330,"R",9,"R",504262,"Z",0,"Z",0,"R",87,"R",4739952,"R",14,"R",621043,"R",6,"R",245854
195845,"R",18,"R",1109976,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",557476,"R",3,"R",326378,"R",2,"R",125918,"R",1,"R",33488,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",45916,"R",1,"R",20800,"Z",0,"Z",0
195988,"R",86,"R",4375145,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",718858,"R",18,"R",1340898,"R",3,"R",133344,"R",7,"R",327190,"R",7,"R",341489,"Z",0,"Z",0,"R",10,"R",470987,"Z",0,"Z",0,"R",24,"R",1042379,"Z",0,"Z",0,"Z",0,"Z",0
196006,"R",352,"R",16303744,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",622114,"R",36,"R",3203759,"R",25,"R",1198533,"R",21,"R",1020065,"R",29,"R",1222056,"R",24,"R",986374,"R",105,"R",3776901,"Z",0,"Z",0,"R",66,"R",2775194,"R",34,"R",1498748,"Z",0,"Z",0
196015,"R",262,"R",13346654,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",362050,"R",35,"R",2879958,"R",38,"R",1993276,"R",10,"R",649638,"R",18,"R",888948,"R",31,"R",1483861,"R",57,"R",2274013,"Z",0,"Z",0,"R",44,"R",1786902,"R",19,"R",918878,"R",3,"R",109130
196024,"R",245,"R",12815949,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",850955,"R",22,"R",2050039,"R",13,"R",843755,"R",12,"R",755829,"R",21,"R",1090719,"R",25,"R",1135540,"R",55,"R",2371229,"R",4,"R",198631,"R",47,"R",2109677,"R",29,"R",1335777,"R",2,"R",73798
196033,"R",283,"R",14476110,"R",1,"R",40000,"Z",0,"Z",0,"R",8,"R",425627,"R",39,"R",3215204,"R",13,"R",704834,"R",14,"R",947511,"R",16,"R",731404,"R",41,"R",1995693,"R",65,"R",2590309,"Z",0,"Z",0,"R",47,"R",2105663,"R",37,"R",1644568,"R",2,"R",75297
196042,"R",426,"R",25454405,"Z",0,"Z",0,"R",9,"R",721865,"R",14,"R",944294,"R",69,"R",6841762,"R",43,"R",2956071,"R",9,"R",668341,"R",22,"R",1256256,"R",48,"R",3142611,"R",90,"R",3691005,"Z",0,"Z",0,"R",82,"R",3442769,"R",38,"R",1681418,"R",2,"R",108013
196051,"R",305,"R",14856857,"Z",0,"Z",0,"R",5,"R",235291,"R",14,"R",657579,"R",34,"R",3012198,"R",16,"R",755091,"R",9,"R",484893,"R",27,"R",1233888,"R",35,"R",1574535,"R",69,"R",2791895,"Z",0,"Z",0,"R",56,"R",2383918,"R",37,"R",1607130,"R",3,"R",120439
196060,"R",1620,"R",95265663,"R",2,"R",281089,"R",5,"R",222609,"R",75,"R",4710283,"R",163,"R",18881706,"R",276,"R",16730705,"R",169,"R",12351772,"R",105,"R",6876251,"R",71,"R",4080623,"R",313,"R",12195964,"Z",0,"Z",0,"R",249,"R",10512603,"R",170,"R",7603101,"R",22,"R",818957
196079,"R",1412,"R",80502806,"R",7,"R",636096,"Z",0,"Z",0,"R",138,"R",7556172,"R",128,"R",16295354,"R",66,"R",3966327,"R",125,"R",7877262,"R",135,"R",8023770,"R",24,"R",1485980,"R",273,"R",10787367,"R",2,"R",98217,"R",340,"R",16310211,"R",170,"R",7298845,"R",4,"R",167205
196088,"R",2737,"R",167612107,"R",18,"R",1779168,"R",25,"R",1693901,"R",147,"R",9072111,"R",350,"R",37377006,"R",330,"R",20785692,"R",266,"R",21717347,"R",178,"R",11966674,"R",235,"R",14846127,"R",466,"R",17902600,"Z",0,"Z",0,"R",490,"R",20622930,"R",187,"R",8241797,"R",45,"R",1606754
196097,"R",2155,"R",147738663,"R",71,"R",8755593,"R",5,"R",583857,"R",169,"R",10080161,"R",290,"R",35834718,"R",168,"R",11824533,"R",256,"R",20631692,"R",148,"R",10406663,"R",44,"R",3283527,"R",366,"R",14834322,"Z",0,"Z",0,"R",421,"R",21735290,"R",167,"R",7902565,"R",50,"R",1865742
196103,"R",240,"R",15337409,"R",9,"R",848290,"Z",0,"Z",0,"R",7,"R",434923,"R",37,"R",3832024,"R",18,"R",1184781,"R",18,"R",1310531,"R",7,"R",479798,"R",30,"R",1897187,"R",37,"R",1724364,"Z",0,"Z",0,"R",50,"R",2339716,"R",27,"R",1285795,"Z",0,"Z",0
196112,"R",211,"R",13814024,"R",2,"R",136380,"Z",0,"Z",0,"R",8,"R",433545,"R",34,"R",4691056,"R",27,"R",1815517,"R",11,"R",708275,"R",24,"R",1233621,"R",11,"R",811209,"R",38,"R",1677221,"Z",0,"Z",0,"R",33,"R",1333352,"R",22,"R",932912,"R",1,"R",40936
196121,"R",641,"R",34815216,"Z",0,"Z",0,"R",17,"R",879941,"R",37,"R",2187830,"R",71,"R",6939247,"R",36,"R",2337803,"R",34,"R",2344621,"R",61,"R",3055098,"R",48,"R",2791457,"R",117,"R",4455085,"Z",0,"Z",0,"R",157,"R",6954398,"R",57,"R",2612279,"R",6,"R",257457
