UNITID,ARANK,XSATOTLT,SATOTLT,XSATOTLM,SATOTLM,XSATOTLW,SATOTLW,XSA09MCT,SA09MCT,XSA09MCM,SA09MCM,XSA09MCW,SA09MCW,XSA10MCT,SA10MCT,XSA10MCM,SA10MCM,XSA10MCW,SA10MCW,XSA11MCT,SA11MCT,XSA11MCM,SA11MCM,XSA11MCW,SA11MCW,XSA12MCT,SA12MCT,XSA12MCM,SA12MCM,XSA12MCW,SA12MCW,XSAMNTHT,SAMNTHT,XSAMNTHM,SAMNTHM,XSAMNTHW,SAMNTHW,XSAOUTLT,SAOUTLT,XSAOUTLM,SAOUTLM,XSAOUTLW,SAOUTLW,XSAAVMNT,SAAVMNT,XSAAVMNM,SAAVMNM,XSAAVMNW,SAAVMNW 
161572,3,"R",11,"R",6,"R",5,"R",11,"R",6,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",99,"R",54,"R",45,"R",531280,"R",281843,"R",249437,"R",5366,"R",5219,"R",5543
161572,4,"R",2,"Z",0,"R",2,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"R",18,"R",46146,"Z",0,"R",46146,"R",2564,"A",,"R",2564
161572,6,"R",2,"Z",0,"R",2,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"R",18,"R",68420,"Z",0,"R",68420,"R",3801,"A",,"R",3801
161572,7,"R",40,"R",17,"R",23,"R",40,"R",17,"R",23,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",360,"R",153,"R",207,"R",2173578,"R",1020726,"R",1152852,"R",6038,"R",6671,"R",5569
161581,4,"R",24,"R",15,"R",9,"R",22,"R",13,"R",9,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",218,"R",137,"R",81,"R",1281705,"R",825761,"R",455944,"R",5879,"R",6027,"R",5629
161581,7,"R",24,"R",15,"R",9,"R",22,"R",13,"R",9,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",218,"R",137,"R",81,"R",1281705,"R",825761,"R",455944,"R",5879,"R",6027,"R",5629
161688,1,"R",32,"R",14,"R",18,"R",20,"R",9,"R",11,"R",7,"R",4,"R",3,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"R",4,"R",310,"R",133,"R",177,"R",2130346,"R",949237,"R",1181109,"R",6872,"R",7137,"R",6673
161688,2,"R",34,"R",10,"R",24,"R",24,"R",8,"R",16,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"R",5,"R",330,"R",96,"R",234,"R",1845274,"R",529310,"R",1315964,"R",5592,"R",5514,"R",5624
161688,3,"R",24,"R",10,"R",14,"R",21,"R",9,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",225,"R",93,"R",132,"R",1142223,"R",475901,"R",666322,"R",5077,"R",5117,"R",5048
161688,4,"R",15,"R",9,"R",6,"R",8,"R",4,"R",4,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"R",150,"R",92,"R",58,"R",744419,"R",480496,"R",263923,"R",4963,"R",5223,"R",4550
161688,7,"R",105,"R",43,"R",62,"R",73,"R",30,"R",43,"R",13,"R",6,"R",7,"Z",0,"Z",0,"Z",0,"R",19,"R",7,"R",12,"R",1015,"R",414,"R",601,"R",5862262,"R",2434944,"R",3427318,"R",5776,"R",5882,"R",5703
161767,1,"R",81,"R",29,"R",52,"Z",0,"Z",0,"Z",0,"R",75,"R",27,"R",48,"Z",0,"Z",0,"Z",0,"R",6,"R",2,"R",4,"R",822,"R",294,"R",528,"R",7094759,"R",2616822,"R",4477937,"R",8631,"R",8901,"R",8481
161767,2,"R",83,"R",33,"R",50,"Z",0,"Z",0,"Z",0,"R",80,"R",33,"R",47,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",836,"R",330,"R",506,"R",6066904,"R",2427103,"R",3639801,"R",7257,"R",7355,"R",7193
161767,3,"R",82,"R",33,"R",49,"Z",0,"Z",0,"Z",0,"R",81,"R",33,"R",48,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",822,"R",330,"R",492,"R",5234276,"R",2098822,"R",3135454,"R",6368,"R",6360,"R",6373
161767,4,"R",15,"R",6,"R",9,"Z",0,"Z",0,"Z",0,"R",14,"R",6,"R",8,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",152,"R",60,"R",92,"R",854783,"R",316682,"R",538101,"R",5624,"R",5278,"R",5849
161767,6,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",12,"Z",0,"R",12,"R",75982,"Z",0,"R",75982,"R",6332,"A",,"R",6332
161767,7,"R",262,"R",101,"R",161,"Z",0,"Z",0,"Z",0,"R",250,"R",99,"R",151,"Z",0,"Z",0,"Z",0,"R",12,"R",2,"R",10,"R",2644,"R",1014,"R",1630,"R",19326704,"R",7459429,"R",11867275,"R",7310,"R",7356,"R",7281
161776,6,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",48,"R",24,"R",24,"R",203624,"R",107420,"R",96204,"R",4242,"R",4476,"R",4009
161776,7,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",48,"R",24,"R",24,"R",203624,"R",107420,"R",96204,"R",4242,"R",4476,"R",4009
161864,1,"R",17,"R",10,"R",7,"Z",0,"Z",0,"Z",0,"R",17,"R",10,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",170,"R",100,"R",70,"R",1372251,"R",791515,"R",580736,"R",8072,"R",7915,"R",8296
161864,2,"R",25,"R",13,"R",12,"Z",0,"Z",0,"Z",0,"R",25,"R",13,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",250,"R",130,"R",120,"R",1763895,"R",913880,"R",850015,"R",7056,"R",7030,"R",7083
161864,3,"R",64,"R",23,"R",41,"Z",0,"Z",0,"Z",0,"R",64,"R",23,"R",41,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",640,"R",230,"R",410,"R",3846817,"R",1358422,"R",2488395,"R",6011,"R",5906,"R",6069
161864,4,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",10,"R",49263,"Z",0,"R",49263,"R",4926,"A",,"R",4926
161864,7,"R",107,"R",46,"R",61,"Z",0,"Z",0,"Z",0,"R",107,"R",46,"R",61,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1070,"R",460,"R",610,"R",7032226,"R",3063817,"R",3968409,"R",6572,"R",6660,"R",6506
161873,1,"R",55,"R",39,"R",16,"Z",0,"Z",0,"Z",0,"R",55,"R",39,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",550,"R",390,"R",160,"R",8390749,"R",5975638,"R",2415111,"R",15256,"R",15322,"R",15094
161873,2,"R",59,"R",33,"R",26,"Z",0,"Z",0,"Z",0,"R",57,"R",32,"R",25,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",594,"R",332,"R",262,"R",6162781,"R",3505291,"R",2657490,"R",10375,"R",10558,"R",10143
161873,3,"R",54,"R",23,"R",31,"Z",0,"Z",0,"Z",0,"R",53,"R",22,"R",31,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",542,"R",232,"R",310,"R",4657441,"R",1978775,"R",2678666,"R",8593,"R",8529,"R",8641
161873,5,"R",33,"R",17,"R",16,"Z",0,"Z",0,"Z",0,"R",26,"R",17,"R",9,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",7,"R",344,"R",170,"R",174,"R",2256134,"R",1181658,"R",1074476,"R",6559,"R",6951,"R",6175
161873,7,"R",201,"R",112,"R",89,"Z",0,"Z",0,"Z",0,"R",191,"R",110,"R",81,"Z",0,"Z",0,"Z",0,"R",10,"R",2,"R",8,"R",2030,"R",1124,"R",906,"R",21467105,"R",12641362,"R",8825743,"R",10575,"R",11247,"R",9741
162007,1,"R",37,"R",26,"R",11,"R",37,"R",26,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",333,"R",234,"R",99,"R",3621655,"R",2550063,"R",1071592,"R",10876,"R",10898,"R",10824
162007,2,"R",53,"R",26,"R",27,"R",53,"R",26,"R",27,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",477,"R",234,"R",243,"R",4251646,"R",2096671,"R",2154975,"R",8913,"R",8960,"R",8868
162007,3,"R",85,"R",40,"R",45,"R",85,"R",40,"R",45,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",765,"R",360,"R",405,"R",5927107,"R",2828793,"R",3098314,"R",7748,"R",7858,"R",7650
162007,4,"R",7,"Z",0,"R",7,"R",6,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",66,"Z",0,"R",66,"R",495112,"Z",0,"R",495112,"R",7502,"A",,"R",7502
162007,5,"R",38,"R",16,"R",22,"R",38,"R",16,"R",22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",342,"R",144,"R",198,"R",2239730,"R",1005839,"R",1233891,"R",6549,"R",6985,"R",6232
162007,7,"R",220,"R",108,"R",112,"R",219,"R",108,"R",111,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1983,"R",972,"R",1011,"R",16535250,"R",8481366,"R",8053884,"R",8339,"R",8726,"R",7966
162061,1,"R",8,"R",6,"R",2,"Z",0,"Z",0,"Z",0,"R",5,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",86,"R",62,"R",24,"R",675954,"R",480960,"R",194994,"R",7860,"R",7757,"R",8125
162061,2,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",30,"Z",0,"R",191208,"R",191208,"Z",0,"R",6374,"R",6374,"A",
162061,3,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",36,"R",24,"R",12,"R",223728,"R",166056,"R",57672,"R",6215,"R",6919,"R",4806
162061,7,"R",14,"R",11,"R",3,"Z",0,"Z",0,"Z",0,"R",8,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"R",3,"R",152,"R",116,"R",36,"R",1090890,"R",838224,"R",252666,"R",7177,"R",7226,"R",7019
162104,1,"R",22,"R",6,"R",16,"Z",0,"Z",0,"Z",0,"R",20,"R",5,"R",15,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",224,"R",62,"R",162,"R",1639089,"R",468239,"R",1170850,"R",7317,"R",7552,"R",7227
162104,2,"R",8,"R",1,"R",7,"Z",0,"Z",0,"Z",0,"R",8,"R",1,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",80,"R",10,"R",70,"R",537241,"R",72705,"R",464536,"R",6716,"R",7271,"R",6636
162104,3,"R",18,"R",11,"R",7,"Z",0,"Z",0,"Z",0,"R",15,"R",10,"R",5,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",186,"R",112,"R",74,"R",909819,"R",544108,"R",365711,"R",4892,"R",4858,"R",4942
162104,4,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",10,"R",56081,"Z",0,"R",56081,"R",5608,"A",,"R",5608
162104,7,"R",49,"R",18,"R",31,"Z",0,"Z",0,"Z",0,"R",44,"R",16,"R",28,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"R",500,"R",184,"R",316,"R",3142230,"R",1085052,"R",2057178,"R",6284,"R",5897,"R",6510
162122,1,"R",83,"R",38,"R",45,"Z",0,"Z",0,"Z",0,"R",69,"R",30,"R",39,"Z",0,"Z",0,"Z",0,"R",14,"R",8,"R",6,"R",858,"R",396,"R",462,"R",7371813,"R",3568073,"R",3803740,"R",8592,"R",9010,"R",8233
162122,2,"R",22,"R",8,"R",14,"Z",0,"Z",0,"Z",0,"R",17,"R",6,"R",11,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"R",230,"R",84,"R",146,"R",1526142,"R",553014,"R",973128,"R",6635,"R",6584,"R",6665
162122,3,"R",17,"R",6,"R",11,"Z",0,"Z",0,"Z",0,"R",16,"R",5,"R",11,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",172,"R",62,"R",110,"R",1028891,"R",380758,"R",648133,"R",5982,"R",6141,"R",5892
162122,4,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"Z",0,"R",30,"R",133411,"Z",0,"R",133411,"R",4447,"A",,"R",4447
162122,7,"R",125,"R",52,"R",73,"Z",0,"Z",0,"Z",0,"R",105,"R",41,"R",64,"Z",0,"Z",0,"Z",0,"R",20,"R",11,"R",9,"R",1290,"R",542,"R",748,"R",10060257,"R",4501845,"R",5558412,"R",7799,"R",8306,"R",7431
162168,1,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"R",30,"R",30,"R",463471,"R",246809,"R",216662,"R",7725,"R",8227,"R",7222
162168,2,"R",16,"R",6,"R",10,"Z",0,"Z",0,"Z",0,"R",14,"R",5,"R",9,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",164,"R",62,"R",102,"R",1058323,"R",407587,"R",650736,"R",6453,"R",6574,"R",6380
162168,3,"R",15,"R",3,"R",12,"Z",0,"Z",0,"Z",0,"R",13,"R",2,"R",11,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",154,"R",32,"R",122,"R",954460,"R",185937,"R",768523,"R",6198,"R",5811,"R",6299
162168,4,"R",15,"R",5,"R",10,"Z",0,"Z",0,"Z",0,"R",15,"R",5,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",150,"R",50,"R",100,"R",861537,"R",277816,"R",583721,"R",5744,"R",5556,"R",5837
162168,5,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",12,"Z",0,"R",12,"R",48927,"Z",0,"R",48927,"R",4077,"A",,"R",4077
162168,7,"R",53,"R",17,"R",36,"Z",0,"Z",0,"Z",0,"R",48,"R",15,"R",33,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"R",540,"R",174,"R",366,"R",3386718,"R",1118149,"R",2268569,"R",6272,"R",6426,"R",6198
162210,1,"R",17,"R",12,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",12,"R",5,"R",204,"R",144,"R",60,"R",1233975,"R",869035,"R",364940,"R",6049,"R",6035,"R",6082
162210,2,"R",15,"R",5,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",5,"R",10,"R",180,"R",60,"R",120,"R",997782,"R",325304,"R",672478,"R",5543,"R",5422,"R",5604
162210,3,"R",10,"R",5,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",5,"R",5,"R",120,"R",60,"R",60,"R",548778,"R",269854,"R",278924,"R",4573,"R",4498,"R",4649
162210,4,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",24,"R",12,"R",12,"R",103256,"R",55000,"R",48256,"R",4302,"R",4583,"R",4021
162210,7,"R",44,"R",23,"R",21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",44,"R",23,"R",21,"R",528,"R",276,"R",252,"R",2883791,"R",1519193,"R",1364598,"R",5462,"R",5504,"R",5415
162283,1,"R",22,"R",12,"R",10,"Z",0,"Z",0,"Z",0,"R",20,"R",12,"R",8,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",224,"R",120,"R",104,"R",1968857,"R",1089058,"R",879799,"R",8790,"R",9075,"R",8460
162283,2,"R",39,"R",22,"R",17,"Z",0,"Z",0,"Z",0,"R",36,"R",22,"R",14,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",396,"R",220,"R",176,"R",2905583,"R",1712467,"R",1193116,"R",7337,"R",7784,"R",6779
162283,3,"R",56,"R",20,"R",36,"Z",0,"Z",0,"Z",0,"R",53,"R",20,"R",33,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",566,"R",200,"R",366,"R",4147745,"R",1490659,"R",2657086,"R",7328,"R",7453,"R",7260
162283,4,"R",11,"R",8,"R",3,"Z",0,"Z",0,"Z",0,"R",11,"R",8,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",110,"R",80,"R",30,"R",561822,"R",402042,"R",159780,"R",5107,"R",5026,"R",5326
162283,7,"R",128,"R",62,"R",66,"Z",0,"Z",0,"Z",0,"R",120,"R",62,"R",58,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",8,"R",1296,"R",620,"R",676,"R",9584007,"R",4694226,"R",4889781,"R",7395,"R",7571,"R",7233
162557,1,"R",16,"R",11,"R",5,"Z",0,"Z",0,"Z",0,"R",15,"R",10,"R",5,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",162,"R",112,"R",50,"R",1470964,"R",1035783,"R",435181,"R",9080,"R",9248,"R",8704
162557,2,"R",28,"R",13,"R",15,"Z",0,"Z",0,"Z",0,"R",27,"R",12,"R",15,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",282,"R",132,"R",150,"R",1986033,"R",945653,"R",1040380,"R",7043,"R",7164,"R",6936
162557,3,"R",58,"R",20,"R",38,"Z",0,"Z",0,"Z",0,"R",56,"R",19,"R",37,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",584,"R",202,"R",382,"R",3520292,"R",1189596,"R",2330696,"R",6028,"R",5889,"R",6101
162557,7,"R",102,"R",44,"R",58,"Z",0,"Z",0,"Z",0,"R",98,"R",41,"R",57,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"R",1028,"R",446,"R",582,"R",6977289,"R",3171032,"R",3806257,"R",6787,"R",7110,"R",6540
162584,1,"R",78,"R",54,"R",24,"Z",0,"Z",0,"Z",0,"R",78,"R",54,"R",24,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",780,"R",540,"R",240,"R",7041766,"R",4956894,"R",2084872,"R",9028,"R",9179,"R",8687
162584,2,"R",59,"R",36,"R",23,"Z",0,"Z",0,"Z",0,"R",59,"R",36,"R",23,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",590,"R",360,"R",230,"R",4422865,"R",2601748,"R",1821117,"R",7496,"R",7227,"R",7918
162584,3,"R",74,"R",38,"R",36,"Z",0,"Z",0,"Z",0,"R",74,"R",38,"R",36,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",740,"R",380,"R",360,"R",4789759,"R",2429594,"R",2360165,"R",6473,"R",6394,"R",6556
162584,4,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",40,"R",30,"R",10,"R",248046,"R",197046,"R",51000,"R",6201,"R",6568,"R",5100
162584,5,"R",31,"R",14,"R",17,"Z",0,"Z",0,"Z",0,"R",5,"R",4,"R",1,"Z",0,"Z",0,"Z",0,"R",26,"R",10,"R",16,"R",362,"R",160,"R",202,"R",1330459,"R",621075,"R",709384,"R",3675,"R",3882,"R",3512
162584,7,"R",246,"R",145,"R",101,"Z",0,"Z",0,"Z",0,"R",220,"R",135,"R",85,"Z",0,"Z",0,"Z",0,"R",26,"R",10,"R",16,"R",2512,"R",1470,"R",1042,"R",17832895,"R",10806357,"R",7026538,"R",7099,"R",7351,"R",6743
162609,1,"R",9,"R",6,"R",3,"Z",0,"Z",0,"Z",0,"R",7,"R",4,"R",3,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",93,"R",63,"R",30,"R",644284,"R",438154,"R",206130,"R",6928,"R",6955,"R",6871
162609,2,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",1,"R",1,"Z",0,"R",2,"R",1,"R",1,"R",65,"R",33,"R",32,"R",378514,"R",191827,"R",186687,"R",5823,"R",5813,"R",5834
162609,3,"R",8,"R",5,"R",3,"Z",0,"Z",0,"Z",0,"R",8,"R",5,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",80,"R",50,"R",30,"R",439761,"R",281912,"R",157849,"R",5497,"R",5638,"R",5262
162609,7,"R",23,"R",14,"R",9,"Z",0,"Z",0,"Z",0,"R",18,"R",10,"R",8,"R",2,"R",2,"Z",0,"R",3,"R",2,"R",1,"R",238,"R",146,"R",92,"R",1462559,"R",911893,"R",550666,"R",6145,"R",6246,"R",5986
162654,1,"R",24,"R",10,"R",14,"R",24,"R",10,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",216,"R",90,"R",126,"R",2258749,"R",1008592,"R",1250157,"R",10457,"R",11207,"R",9922
162654,2,"R",50,"R",17,"R",33,"R",50,"R",17,"R",33,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",450,"R",153,"R",297,"R",3690478,"R",1224006,"R",2466472,"R",8201,"R",8000,"R",8305
162654,3,"R",47,"R",23,"R",24,"R",47,"R",23,"R",24,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",423,"R",207,"R",216,"R",2931623,"R",1536737,"R",1394886,"R",6931,"R",7424,"R",6458
162654,4,"R",10,"R",3,"R",7,"R",10,"R",3,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",90,"R",27,"R",63,"R",503007,"R",160390,"R",342617,"R",5589,"R",5940,"R",5438
162654,5,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",9,"Z",0,"R",60960,"R",60960,"Z",0,"R",6773,"R",6773,"A",
162654,6,"R",7,"R",2,"R",5,"R",7,"R",2,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",63,"R",18,"R",45,"R",326423,"R",85793,"R",240630,"R",5181,"R",4766,"R",5347
162654,7,"R",139,"R",56,"R",83,"R",139,"R",56,"R",83,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1251,"R",504,"R",747,"R",9771240,"R",4076478,"R",5694762,"R",7811,"R",8088,"R",7624
162681,4,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",36,"Z",0,"R",36,"R",121000,"Z",0,"R",121000,"R",3361,"A",,"R",3361
162681,7,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",36,"Z",0,"R",36,"R",121000,"Z",0,"R",121000,"R",3361,"A",,"R",3361
162690,1,"R",12,"R",5,"R",7,"Z",0,"Z",0,"Z",0,"R",11,"R",5,"R",6,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",121,"R",50,"R",71,"R",963139,"R",382755,"R",580384,"R",7960,"R",7655,"R",8174
162690,2,"R",11,"R",3,"R",8,"Z",0,"Z",0,"Z",0,"R",10,"R",3,"R",7,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",111,"R",30,"R",81,"R",702000,"R",196574,"R",505426,"R",6324,"R",6552,"R",6240
162690,3,"R",33,"R",10,"R",23,"Z",0,"Z",0,"Z",0,"R",29,"R",9,"R",20,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",334,"R",101,"R",233,"R",1877022,"R",567989,"R",1309033,"R",5620,"R",5624,"R",5618
162690,4,"R",23,"R",7,"R",16,"Z",0,"Z",0,"Z",0,"R",14,"R",6,"R",8,"R",9,"R",1,"R",8,"Z",0,"Z",0,"Z",0,"R",239,"R",71,"R",168,"R",1212471,"R",357685,"R",854786,"R",5073,"R",5038,"R",5088
162690,7,"R",79,"R",25,"R",54,"Z",0,"Z",0,"Z",0,"R",64,"R",23,"R",41,"R",15,"R",2,"R",13,"Z",0,"Z",0,"Z",0,"R",805,"R",252,"R",553,"R",4754632,"R",1505003,"R",3249629,"R",5906,"R",5972,"R",5876
162706,1,"R",16,"R",6,"R",10,"Z",0,"Z",0,"Z",0,"R",16,"R",6,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",160,"R",60,"R",100,"R",1327534,"R",522687,"R",804847,"R",8297,"R",8711,"R",8048
162706,2,"R",20,"R",9,"R",11,"Z",0,"Z",0,"Z",0,"R",20,"R",9,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",200,"R",90,"R",110,"R",1306588,"R",593978,"R",712610,"R",6533,"R",6600,"R",6478
162706,3,"R",27,"R",10,"R",17,"Z",0,"Z",0,"Z",0,"R",27,"R",10,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",270,"R",100,"R",170,"R",1453397,"R",535551,"R",917846,"R",5383,"R",5356,"R",5399
162706,6,"R",38,"R",17,"R",21,"R",38,"R",17,"R",21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",342,"R",153,"R",189,"R",1826439,"R",815895,"R",1010544,"R",5340,"R",5333,"R",5347
