UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
228875,30, 30,"R",1,"R",1
228875,31, 31,"R",21,"R",20
228875,32, 32,"R",5,"R",5
228875,33, 33,"R",2,"R",2
228875,34, 34,"R",10,"R",10
228875,35, 35,"R",6,"R",5
228875,36, 36,"R",10,"R",10
228875,37, 37,"R",13,"R",12
228875,38, 38,"R",1,"R",1
228875,39, 39,"R",5,"R",5
228875,40, 40,"R",31,"R",30
228875,41, 41,"R",18,"R",17
228875,42, 42,"R",18,"R",16
228875,44, 44,"R",2,"R",1
228875,45, 45,"R",4,"R",4
228875,47, 47,"R",28,"R",28
228875,48, 48,"R",840,"R",818
228875,49, 49,"R",3,"R",3
228875,50, 50,"R",1,"R",1
228875,51, 51,"R",10,"R",8
228875,53, 53,"R",22,"R",20
228875,55, 55,"R",9,"R",8
228875,57, 57,"R",8,"R",6
228875,58,999,"R",1810,"R",1746
228875,90, 90,"R",81,"R",64
228875,99, 99,"R",1891,"R",1810
228884, 6,  6,"R",3,"R",3
228884,13, 13,"R",2,"R",2
228884,22, 22,"R",18,"R",18
228884,24, 24,"R",1,"R",1
228884,26, 26,"R",1,"R",1
228884,29, 29,"R",3,"R",3
228884,48, 48,"R",144,"R",144
228884,58,999,"R",172,"R",172
228884,72, 72,"R",4,"R",4
228884,89,999,"R",4,"R",4
228884,99, 99,"R",176,"R",176
228981, 8,  8,"R",1,"R",1
228981,17, 17,"R",1,"R",1
228981,35, 35,"R",1,"R",1
228981,47, 47,"R",1,"R",1
228981,48, 48,"R",305,"R",305
228981,58,999,"R",309,"R",309
228981,99, 99,"R",309,"R",309
229018, 4,  4,"R",2,"R",2
229018, 6,  6,"R",1,"R",1
229018, 8,  8,"R",1,"R",1
229018,12, 12,"R",1,"R",1
229018,16, 16,"R",1,"R",1
229018,32, 32,"R",1,"R",1
229018,35, 35,"R",5,"R",5
229018,40, 40,"R",1,"R",1
229018,48, 48,"R",409,"R",387
229018,58,999,"R",422,"R",400
229018,90, 90,"R",5,"R",4
229018,99, 99,"R",427,"R",404
229027, 4,  4,"R",3,"R",2
229027, 6,  6,"R",13,"R",13
229027, 8,  8,"R",3,"R",3
229027, 9,  9,"R",1,"R",1
229027,10, 10,"R",1,"R",1
229027,12, 12,"R",5,"R",5
229027,13, 13,"R",5,"R",5
229027,15, 15,"R",3,"R",3
229027,16, 16,"R",1,"R",1
229027,17, 17,"R",4,"R",4
229027,18, 18,"R",2,"R",2
229027,19, 19,"R",1,"R",1
229027,21, 21,"R",1,"R",1
229027,22, 22,"R",1,"R",0
229027,23, 23,"R",2,"R",2
229027,24, 24,"R",1,"R",1
229027,25, 25,"R",1,"R",1
229027,26, 26,"R",2,"R",2
229027,27, 27,"R",2,"R",2
229027,29, 29,"R",1,"R",1
229027,33, 33,"R",1,"R",1
229027,34, 34,"R",3,"R",3
229027,35, 35,"R",1,"R",0
229027,36, 36,"R",1,"R",1
229027,37, 37,"R",1,"R",1
229027,38, 38,"R",1,"R",1
229027,39, 39,"R",1,"R",1
229027,40, 40,"R",1,"R",1
229027,42, 42,"R",4,"R",4
229027,45, 45,"R",2,"R",2
229027,47, 47,"R",2,"R",2
229027,48, 48,"R",4812,"R",4732
229027,51, 51,"R",6,"R",6
229027,53, 53,"R",5,"R",4
229027,55, 55,"R",2,"R",2
229027,58,999,"R",4896,"R",4812
229027,66, 66,"R",1,"R",1
229027,72, 72,"R",3,"R",3
229027,89,999,"R",4,"R",4
229027,90, 90,"R",83,"R",56
229027,99, 99,"R",4983,"R",4872
229036,48, 48,"R",66,"R",8
229036,58,999,"R",66,"R",8
229036,99, 99,"R",66,"R",8
229063, 1,  1,"R",1,"Z",0
229063, 2,  2,"R",1,"R",1
229063, 4,  4,"R",2,"R",2
229063, 5,  5,"R",4,"R",3
229063, 6,  6,"R",40,"R",27
229063, 8,  8,"R",1,"R",1
229063,12, 12,"R",5,"R",2
229063,13, 13,"R",8,"R",6
229063,17, 17,"R",11,"R",9
229063,18, 18,"R",7,"R",4
229063,19, 19,"R",1,"Z",0
229063,20, 20,"R",2,"R",2
229063,22, 22,"R",37,"R",23
229063,24, 24,"R",3,"Z",0
229063,26, 26,"R",13,"R",1
229063,28, 28,"R",5,"R",4
229063,29, 29,"R",11,"R",6
229063,32, 32,"R",6,"R",3
229063,34, 34,"R",1,"Z",0
229063,36, 36,"R",1,"R",1
229063,37, 37,"R",3,"R",3
229063,39, 39,"R",6,"R",5
229063,40, 40,"R",5,"R",1
229063,41, 41,"R",2,"R",2
229063,47, 47,"R",8,"R",5
229063,48, 48,"R",1302,"R",948
229063,53, 53,"R",6,"R",3
229063,55, 55,"R",8,"R",7
229063,58,999,"R",1500,"R",1069
229063,78, 78,"R",1,"R",1
229063,89,999,"R",1,"R",1
229063,90, 90,"R",31,"R",9
229063,99, 99,"R",1532,"R",1079
229115, 1,  1,"R",2,"R",2
229115, 4,  4,"R",8,"R",8
229115, 5,  5,"R",2,"R",2
229115, 6,  6,"R",40,"R",40
229115, 8,  8,"R",23,"R",23
229115, 9,  9,"R",5,"R",5
229115,10, 10,"R",1,"R",1
229115,12, 12,"R",11,"R",11
229115,13, 13,"R",7,"R",7
229115,15, 15,"R",2,"R",2
229115,16, 16,"R",1,"R",1
229115,17, 17,"R",10,"R",10
229115,18, 18,"R",1,"R",1
229115,19, 19,"R",2,"R",2
229115,20, 20,"R",1,"R",1
229115,24, 24,"R",4,"R",4
229115,25, 25,"R",3,"R",3
229115,26, 26,"R",1,"R",1
229115,29, 29,"R",4,"R",4
229115,31, 31,"R",1,"R",1
229115,32, 32,"R",1,"R",1
229115,33, 33,"R",1,"R",1
229115,34, 34,"R",8,"R",8
229115,35, 35,"R",113,"R",113
229115,36, 36,"R",5,"R",5
229115,37, 37,"R",5,"R",5
229115,38, 38,"R",2,"R",2
229115,39, 39,"R",5,"R",5
229115,40, 40,"R",12,"R",12
229115,41, 41,"R",2,"R",2
229115,42, 42,"R",6,"R",6
229115,44, 44,"R",1,"R",1
229115,45, 45,"R",4,"R",4
229115,46, 46,"R",1,"R",1
229115,47, 47,"R",2,"R",2
229115,48, 48,"R",5225,"R",5225
229115,51, 51,"R",7,"R",7
229115,53, 53,"R",3,"R",3
229115,55, 55,"R",1,"R",1
229115,57, 57,"R",9,"R",9
229115,58,999,"R",5542,"R",5542
229115,78, 78,"R",1,"R",1
229115,89,999,"R",1,"R",1
229115,90, 90,"R",76,"R",76
229115,99, 99,"R",5619,"R",5619
229151,48, 48,"R",12,"R",2
229151,58,999,"R",12,"R",2
229151,99, 99,"R",12,"R",2
229160, 4,  4,"R",1,"R",1
229160, 6,  6,"R",2,"R",2
229160,10, 10,"R",1,"R",1
229160,12, 12,"R",2,"R",1
229160,17, 17,"R",1,"R",1
229160,22, 22,"R",1,"R",1
229160,34, 34,"R",1,"R",1
229160,37, 37,"R",1,"R",1
229160,39, 39,"R",1,"R",1
229160,48, 48,"R",189,"R",177
229160,58,999,"R",200,"R",187
229160,90, 90,"R",113,"R",108
229160,99, 99,"R",313,"R",295
229179, 5,  5,"R",1,"R",1
229179,13, 13,"R",2,"R",2
229179,17, 17,"R",1,"R",1
229179,18, 18,"R",2,"R",2
229179,22, 22,"R",1,"R",1
229179,24, 24,"R",1,"R",1
229179,29, 29,"R",3,"R",3
229179,36, 36,"R",3,"R",3
229179,37, 37,"R",1,"R",1
229179,40, 40,"R",3,"R",3
229179,45, 45,"R",1,"R",1
229179,48, 48,"R",1160,"R",1160
229179,51, 51,"R",1,"R",0
229179,58,999,"R",1180,"R",1179
229179,90, 90,"R",3,"R",3
229179,99, 99,"R",1183,"R",1182
229267, 1,  1,"R",2,"R",2
229267, 2,  2,"R",2,"R",1
229267, 4,  4,"R",10,"R",10
229267, 5,  5,"R",1,"R",1
229267, 6,  6,"R",25,"R",22
229267, 8,  8,"R",15,"R",15
229267, 9,  9,"R",1,"R",1
229267,12, 12,"R",3,"R",3
229267,13, 13,"R",3,"R",3
229267,15, 15,"R",4,"R",4
229267,16, 16,"R",1,"R",1
229267,17, 17,"R",10,"R",10
229267,18, 18,"R",2,"R",2
229267,20, 20,"R",4,"R",4
229267,21, 21,"R",1,"R",1
229267,22, 22,"R",6,"R",6
229267,24, 24,"R",1,"R",1
229267,25, 25,"R",2,"R",2
229267,26, 26,"R",2,"R",2
229267,27, 27,"R",3,"R",3
229267,28, 28,"R",1,"R",1
229267,29, 29,"R",5,"R",5
229267,30, 30,"R",2,"R",2
229267,32, 32,"R",1,"R",1
229267,34, 34,"R",1,"R",1
229267,35, 35,"R",6,"R",6
229267,36, 36,"R",4,"R",4
229267,37, 37,"R",3,"R",3
229267,39, 39,"R",3,"R",3
229267,40, 40,"R",7,"R",7
229267,41, 41,"R",7,"R",7
229267,42, 42,"R",3,"R",3
229267,45, 45,"R",1,"R",1
229267,47, 47,"R",1,"R",1
229267,48, 48,"R",438,"R",429
229267,49, 49,"R",1,"R",1
229267,51, 51,"R",2,"R",2
229267,53, 53,"R",10,"R",10
229267,55, 55,"R",2,"R",2
229267,56, 56,"R",1,"R",1
229267,58,999,"R",597,"R",584
229267,90, 90,"R",58,"R",47
229267,99, 99,"R",655,"R",631
229319, 4,  4,"R",1,"Z",0
229319, 6,  6,"R",1,"R",1
229319, 8,  8,"R",1,"Z",0
229319,12, 12,"R",2,"Z",0
229319,13, 13,"R",1,"R",1
229319,17, 17,"R",1,"Z",0
229319,24, 24,"R",1,"Z",0
229319,35, 35,"R",1,"Z",0
229319,41, 41,"R",1,"Z",0
229319,48, 48,"R",691,"R",474
229319,55, 55,"R",1,"Z",0
229319,58,999,"R",702,"R",476
229319,99, 99,"R",702,"R",476
229328,48, 48,"R",146,"R",146
229328,58,999,"R",146,"R",146
229328,99, 99,"R",146,"R",146
229355, 1,  1,"R",1,"R",1
229355, 5,  5,"R",7,"R",5
229355, 6,  6,"R",8,"R",4
229355,12, 12,"R",2,"R",0
229355,13, 13,"R",3,"R",2
229355,15, 15,"R",3,"R",1
229355,17, 17,"R",2,"R",1
229355,19, 19,"R",3,"R",2
229355,20, 20,"R",1,"R",1
229355,22, 22,"R",29,"R",20
229355,24, 24,"R",1,"R",1
229355,28, 28,"R",1,"R",1
229355,29, 29,"R",2,"R",1
229355,31, 31,"R",1,"R",0
229355,33, 33,"R",1,"R",1
229355,35, 35,"R",1,"R",1
229355,36, 36,"R",1,"R",1
229355,39, 39,"R",1,"R",1
229355,40, 40,"R",1,"R",1
229355,42, 42,"R",1,"R",1
229355,48, 48,"R",2745,"R",2150
229355,53, 53,"R",2,"R",0
229355,55, 55,"R",2,"R",1
229355,58,999,"R",2819,"R",2197
229355,90, 90,"R",26,"R",5
229355,99, 99,"R",2845,"R",2202
229416, 1,  1,"R",9,"R",6
229416, 5,  5,"R",6,"R",2
229416, 6,  6,"R",5,"R",2
229416,12, 12,"R",2,"R",1
229416,13, 13,"R",3,"R",2
229416,15, 15,"R",2,"R",1
229416,18, 18,"R",2,"R",0
229416,20, 20,"R",1,"R",1
229416,22, 22,"R",49,"R",7
229416,24, 24,"R",1,"R",0
229416,25, 25,"R",1,"R",0
229416,26, 26,"R",1,"R",0
229416,27, 27,"R",1,"R",1
229416,28, 28,"R",6,"R",3
229416,29, 29,"R",6,"R",3
229416,32, 32,"R",1,"R",0
229416,35, 35,"R",2,"R",1
229416,36, 36,"R",5,"R",1
229416,37, 37,"R",7,"R",5
229416,39, 39,"R",2,"R",0
229416,42, 42,"R",2,"R",1
229416,47, 47,"R",2,"R",0
229416,48, 48,"R",340,"R",89
229416,50, 50,"R",1,"R",0
229416,53, 53,"R",5,"R",2
229416,55, 55,"R",3,"R",0
229416,58,999,"R",465,"R",128
229416,72, 72,"R",1,"R",1
229416,78, 78,"R",6,"R",1
229416,89,999,"R",7,"R",2
229416,99, 99,"R",472,"R",130
229425,48, 48,"R",26,"R",8
229425,58,999,"R",26,"R",8
229425,98, 98,"R",1,"A",
229425,99, 99,"R",27,"R",8
229504, 1,  1,"R",1,"R",1
229504, 4,  4,"R",2,"R",1
229504, 5,  5,"R",1,"R",1
229504, 6,  6,"R",2,"R",2
229504, 8,  8,"R",1,"R",1
229504,12, 12,"R",3,"R",3
229504,16, 16,"R",1,"R",1
229504,17, 17,"R",1,"R",1
229504,22, 22,"R",1,"R",1
229504,29, 29,"R",2,"R",2
229504,36, 36,"R",1,"Z",0
229504,37, 37,"R",2,"R",2
229504,40, 40,"R",3,"Z",0
229504,42, 42,"R",1,"R",1
229504,48, 48,"R",490,"R",258
229504,58,999,"R",512,"R",275
229504,90, 90,"R",6,"R",3
229504,99, 99,"R",518,"R",278
229522,48, 48,"R",73,"R",18
229522,58,999,"R",73,"R",18
229522,98, 98,"R",16,"A",
229522,99, 99,"R",89,"R",18
229540,17, 17,"R",1,"R",1
229540,18, 18,"R",1,"R",1
229540,35, 35,"R",1,"R",1
229540,48, 48,"R",691,"R",514
229540,58,999,"R",694,"R",517
229540,90, 90,"R",2,"Z",0
229540,99, 99,"R",696,"R",517
229656, 8,  8,"R",2,"R",0
229656,12, 12,"R",1,"R",0
229656,22, 22,"R",3,"R",0
229656,35, 35,"R",3,"R",0
229656,48, 48,"R",75,"R",10
229656,58,999,"R",84,"R",10
229656,72, 72,"R",1,"R",0
229656,89,999,"R",1,"R",0
229656,99, 99,"R",85,"R",10
229780, 2,  2,"R",5,"R",0
229780, 4,  4,"R",1,"R",0
229780, 5,  5,"R",1,"R",1
229780, 6,  6,"R",3,"R",3
229780, 8,  8,"R",1,"R",1
229780,12, 12,"R",2,"R",2
229780,15, 15,"R",1,"R",1
229780,35, 35,"R",12,"R",9
229780,36, 36,"R",1,"R",0
229780,40, 40,"R",1,"R",1
229780,48, 48,"R",274,"R",233
229780,53, 53,"R",2,"R",2
229780,57, 57,"R",10,"R",0
229780,58,999,"R",314,"R",253
229780,90, 90,"R",1,"R",0
229780,99, 99,"R",315,"R",253
229799, 4,  4,"R",2,"R",1
229799, 6,  6,"R",2,"R",2
229799, 8,  8,"R",1,"R",0
229799,13, 13,"R",1,"R",0
229799,15, 15,"R",1,"R",1
229799,17, 17,"R",1,"R",1
229799,18, 18,"R",2,"R",0
229799,27, 27,"R",1,"R",0
229799,28, 28,"R",1,"R",1
229799,30, 30,"R",1,"R",0
229799,31, 31,"R",1,"R",1
229799,35, 35,"R",1,"R",1
229799,37, 37,"R",1,"R",1
229799,40, 40,"R",2,"R",1
229799,41, 41,"R",1,"R",1
229799,42, 42,"R",1,"R",0
229799,47, 47,"R",1,"R",1
229799,48, 48,"R",1001,"R",746
229799,53, 53,"R",4,"R",3
229799,58,999,"R",1026,"R",761
229799,90, 90,"R",5,"R",3
229799,99, 99,"R",1031,"R",764
229814, 1,  1,"R",1,"Z",0
229814, 2,  2,"R",2,"R",2
229814, 4,  4,"R",3,"R",3
229814, 5,  5,"R",1,"R",1
229814, 6,  6,"R",9,"R",7
229814, 8,  8,"R",20,"R",20
229814, 9,  9,"R",2,"R",1
229814,11, 11,"R",1,"R",1
229814,12, 12,"R",1,"R",1
229814,13, 13,"R",1,"R",0
229814,17, 17,"R",3,"R",3
229814,18, 18,"R",1,"R",1
229814,20, 20,"R",8,"R",8
229814,22, 22,"R",1,"R",1
229814,24, 24,"R",2,"R",2
229814,25, 25,"R",1,"R",1
229814,26, 26,"R",3,"R",3
229814,27, 27,"R",1,"R",1
229814,29, 29,"R",2,"R",2
229814,30, 30,"R",1,"R",1
229814,32, 32,"R",2,"R",1
229814,33, 33,"R",1,"Z",0
229814,34, 34,"R",1,"R",1
229814,35, 35,"R",35,"R",33
229814,36, 36,"R",3,"R",2
229814,37, 37,"R",1,"Z",0
229814,39, 39,"R",1,"Z",0
229814,40, 40,"R",15,"R",15
229814,41, 41,"R",1,"R",1
229814,42, 42,"R",2,"R",2
229814,45, 45,"R",1,"R",1
229814,48, 48,"R",1179,"R",1152
229814,51, 51,"R",3,"R",3
229814,53, 53,"R",2,"R",1
229814,58,999,"R",1311,"R",1271
229814,72, 72,"R",1,"R",1
229814,89,999,"R",1,"R",1
229814,90, 90,"R",30,"R",8
229814,99, 99,"R",1342,"R",1280
229832, 5,  5,"R",1,"R",0
229832, 6,  6,"R",2,"R",1
229832, 8,  8,"R",2,"R",2
229832,12, 12,"R",7,"R",3
229832,15, 15,"R",2,"R",2
229832,16, 16,"R",1,"R",1
229832,22, 22,"R",7,"R",6
229832,23, 23,"R",1,"R",1
229832,24, 24,"R",1,"R",0
229832,26, 26,"R",1,"R",0
229832,28, 28,"R",3,"R",1
229832,35, 35,"R",4,"R",4
229832,36, 36,"R",1,"R",1
229832,39, 39,"R",4,"R",2
229832,40, 40,"R",1,"R",1
229832,42, 42,"R",1,"R",0
229832,45, 45,"R",1,"R",1
229832,46, 46,"R",2,"R",2
229832,47, 47,"R",1,"R",1
229832,48, 48,"R",477,"R",239
229832,49, 49,"R",3,"R",3
229832,51, 51,"R",1,"R",0
229832,53, 53,"R",1,"R",1
229832,55, 55,"R",1,"R",1
229832,58,999,"R",526,"R",273
229832,72, 72,"R",4,"R",4
229832,89,999,"R",4,"R",4
229832,90, 90,"R",16,"R",11
229832,99, 99,"R",546,"R",288
229841,17, 17,"R",1,"R",1
229841,39, 39,"R",1,"R",1
229841,48, 48,"R",1576,"R",1439
229841,58,999,"R",1578,"R",1441
229841,90, 90,"R",1,"R",1
229841,99, 99,"R",1579,"R",1442
229887, 5,  5,"R",5,"R",4
229887, 6,  6,"R",22,"R",20
229887, 8,  8,"R",2,"R",2
229887,11, 11,"R",1,"R",1
229887,13, 13,"R",1,"Z",0
229887,17, 17,"R",4,"R",4
229887,20, 20,"R",5,"R",1
229887,22, 22,"R",22,"R",20
229887,24, 24,"R",1,"R",1
229887,26, 26,"R",2,"R",2
229887,28, 28,"R",1,"R",1
229887,31, 31,"R",1,"R",1
229887,32, 32,"R",1,"R",1
229887,34, 34,"R",1,"R",1
229887,36, 36,"R",2,"R",1
229887,42, 42,"R",1,"R",1
229887,47, 47,"R",6,"R",5
229887,48, 48,"R",137,"R",113
229887,51, 51,"R",1,"Z",0
229887,53, 53,"R",1,"R",1
229887,55, 55,"R",1,"R",1
229887,58,999,"R",218,"R",181
229887,90, 90,"R",16,"R",6
229887,99, 99,"R",234,"R",187
229957,48, 48,"R",1,"Z",0
229957,49, 49,"R",55,"R",23
229957,58,999,"R",56,"R",23
229957,98, 98,"R",10,"A",
229957,99, 99,"R",66,"R",23
230010, 6,  6,"R",1,"R",1
230010,16, 16,"R",9,"R",4
230010,49, 49,"R",116,"R",23
230010,56, 56,"R",3,"R",1
230010,58,999,"R",129,"R",29
230010,99, 99,"R",129,"R",29
230038, 1,  1,"R",10,"R",9
230038, 2,  2,"R",11,"R",11
230038, 4,  4,"R",230,"R",218
230038, 5,  5,"R",8,"R",7
230038, 6,  6,"R",455,"R",444
230038, 8,  8,"R",132,"R",130
230038, 9,  9,"R",15,"R",15
230038,10, 10,"R",1,"R",1
230038,11, 11,"R",1,"R",1
230038,12, 12,"R",30,"R",28
230038,13, 13,"R",39,"R",37
230038,15, 15,"R",36,"R",35
230038,16, 16,"R",213,"R",200
230038,17, 17,"R",32,"R",31
230038,18, 18,"R",21,"R",18
230038,19, 19,"R",13,"R",13
230038,20, 20,"R",12,"R",11
230038,21, 21,"R",16,"R",16
230038,22, 22,"R",3,"R",3
230038,23, 23,"R",8,"R",8
230038,24, 24,"R",40,"R",39
230038,25, 25,"R",23,"R",23
230038,26, 26,"R",45,"R",43
230038,27, 27,"R",50,"R",48
230038,28, 28,"R",4,"R",3
230038,29, 29,"R",27,"R",26
230038,30, 30,"R",17,"R",14
230038,31, 31,"R",16,"R",16
230038,32, 32,"R",103,"R",102
230038,33, 33,"R",4,"R",4
230038,34, 34,"R",21,"R",21
230038,35, 35,"R",25,"R",25
230038,36, 36,"R",24,"R",24
230038,37, 37,"R",46,"R",43
230038,38, 38,"R",5,"R",5
230038,39, 39,"R",53,"R",51
230038,40, 40,"R",14,"R",14
230038,41, 41,"R",73,"R",69
230038,42, 42,"R",29,"R",29
230038,44, 44,"R",3,"R",3
230038,45, 45,"R",17,"R",15
230038,47, 47,"R",24,"R",22
230038,48, 48,"R",242,"R",231
230038,49, 49,"R",1064,"R",982
230038,50, 50,"R",1,"R",0
230038,51, 51,"R",84,"R",83
230038,53, 53,"R",193,"R",181
230038,54, 54,"R",7,"R",6
230038,55, 55,"R",18,"R",17
230038,56, 56,"R",20,"R",18
230038,57, 57,"R",259,"R",247
230038,58,999,"R",3837,"R",3640
230038,90, 90,"R",111,"R",81
230038,98, 98,"R",112,"A",
230038,99, 99,"R",4060,"R",3721
230047, 2,  2,"R",5,"R",4
230047, 4,  4,"R",35,"R",35
230047, 5,  5,"R",3,"R",3
230047, 6,  6,"R",67,"R",64
230047, 8,  8,"R",19,"R",19
230047,12, 12,"R",4,"R",4
230047,13, 13,"R",4,"R",4
230047,15, 15,"R",58,"R",53
230047,16, 16,"R",22,"R",22
230047,17, 17,"R",1,"R",1
230047,19, 19,"R",3,"R",3
230047,20, 20,"R",4,"R",4
230047,21, 21,"R",1,"R",1
230047,22, 22,"R",1,"R",1
230047,24, 24,"R",4,"R",4
230047,25, 25,"R",1,"R",1
230047,26, 26,"R",3,"R",3
230047,28, 28,"R",2,"R",2
230047,29, 29,"R",2,"R",2
230047,30, 30,"R",3,"R",3
230047,31, 31,"R",1,"R",1
230047,32, 32,"R",10,"R",10
230047,35, 35,"R",3,"R",3
230047,36, 36,"R",4,"R",4
230047,37, 37,"R",2,"R",2
230047,39, 39,"R",4,"R",4
230047,40, 40,"R",1,"R",1
230047,41, 41,"R",12,"R",12
230047,42, 42,"R",3,"R",3
230047,45, 45,"R",2,"R",2
230047,47, 47,"R",2,"R",2
230047,48, 48,"R",23,"R",20
230047,49, 49,"R",96,"R",91
230047,51, 51,"R",8,"R",7
230047,53, 53,"R",28,"R",27
230047,54, 54,"R",1,"R",1
230047,55, 55,"R",1,"R",1
230047,56, 56,"R",3,"R",2
230047,57, 57,"R",1,"R",1
230047,58,999,"R",447,"R",427
230047,60, 60,"R",3,"R",3
230047,89,999,"R",3,"R",3
230047,90, 90,"R",70,"R",38
230047,99, 99,"R",520,"R",468
230056, 2,  2,"R",1,"R",1
230056, 4,  4,"R",1,"R",1
230056,16, 16,"R",4,"R",1
230056,32, 32,"R",1,"R",0
230056,42, 42,"R",1,"R",0
230056,49, 49,"R",19,"R",4
230056,58,999,"R",27,"R",7
230056,99, 99,"R",27,"R",7
230065,49, 49,"R",257,"R",108
230065,58,999,"R",257,"R",108
230065,99, 99,"R",257,"R",108
230135,49, 49,"R",30,"R",15
230135,58,999,"R",30,"R",15
230135,99, 99,"R",30,"R",15
230144,49, 49,"R",32,"R",15
230144,58,999,"R",32,"R",15
230144,99, 99,"R",32,"R",15
230162,49, 49,"R",577,"R",345
230162,58,999,"R",577,"R",345
230162,99, 99,"R",577,"R",345
230171, 2,  2,"R",5,"R",4
230171, 4,  4,"R",37,"R",31
230171, 6,  6,"R",109,"R",105
230171, 8,  8,"R",9,"R",9
230171, 9,  9,"R",2,"R",1
230171,12, 12,"R",1,"R",1
230171,13, 13,"R",1,"Z",0
230171,15, 15,"R",29,"R",28
230171,16, 16,"R",51,"R",49
230171,17, 17,"R",1,"R",1
230171,20, 20,"R",1,"R",1
230171,24, 24,"R",1,"R",1
230171,26, 26,"R",1,"R",1
230171,27, 27,"R",1,"R",1
230171,29, 29,"R",3,"R",3
230171,31, 31,"R",1,"R",1
230171,32, 32,"R",204,"R",191
230171,35, 35,"R",5,"R",5
230171,41, 41,"R",4,"R",4
230171,45, 45,"R",1,"Z",0
230171,48, 48,"R",6,"R",6
230171,49, 49,"R",1346,"R",1054
230171,53, 53,"R",9,"R",8
230171,56, 56,"R",14,"R",14
230171,58,999,"R",1842,"R",1519
230171,60, 60,"R",6,"R",6
230171,69, 69,"R",1,"Z",0
230171,89,999,"R",7,"R",6
230171,90, 90,"R",80,"R",25
230171,99, 99,"R",1929,"R",1550
230199,32, 32,"R",2,"R",1
230199,49, 49,"R",17,"R",10
230199,58,999,"R",19,"R",11
230199,98, 98,"R",3,"A",
230199,99, 99,"R",22,"R",11
230205, 6,  6,"R",1,"R",0
230205,32, 32,"R",3,"R",0
230205,49, 49,"R",13,"R",8
230205,58,999,"R",17,"R",8
230205,98, 98,"R",2,"A",
230205,99, 99,"R",19,"R",8
230214,32, 32,"R",1,"R",1
230214,49, 49,"R",44,"R",15
230214,56, 56,"R",1,"R",1
230214,58,999,"R",46,"R",17
230214,99, 99,"R",46,"R",17
230366,49, 49,"R",91,"R",9
230366,58,999,"R",91,"R",9
230366,99, 99,"R",91,"R",9
230384,49, 49,"R",58,"R",6
230384,58,999,"R",58,"R",6
230384,99, 99,"R",58,"R",6
230418, 1,  1,"R",1,"R",1
230418, 4,  4,"R",7,"R",4
230418, 6,  6,"R",53,"R",24
230418, 8,  8,"R",3,"R",2
230418, 9,  9,"R",1,"Z",0
230418,12, 12,"R",6,"R",2
230418,13, 13,"R",3,"R",2
230418,15, 15,"R",1,"Z",0
230418,16, 16,"R",16,"R",7
230418,17, 17,"R",3,"R",1
230418,20, 20,"R",2,"R",2
230418,22, 22,"R",2,"R",2
230418,24, 24,"R",3,"R",2
230418,25, 25,"R",3,"Z",0
230418,27, 27,"R",2,"R",1
230418,29, 29,"R",2,"R",1
230418,30, 30,"R",1,"Z",0
230418,32, 32,"R",9,"R",2
230418,33, 33,"R",1,"R",1
230418,34, 34,"R",3,"R",3
230418,35, 35,"R",1,"Z",0
230418,37, 37,"R",5,"R",3
230418,39, 39,"R",1,"Z",0
230418,40, 40,"R",1,"R",1
230418,41, 41,"R",6,"R",3
230418,42, 42,"R",4,"R",3
230418,44, 44,"R",2,"R",1
230418,45, 45,"R",2,"R",1
230418,48, 48,"R",15,"R",7
230418,49, 49,"R",198,"R",63
230418,51, 51,"R",5,"R",4
230418,53, 53,"R",11,"R",7
230418,55, 55,"R",2,"R",2
230418,58,999,"R",375,"R",152
230418,72, 72,"R",1,"R",1
230418,89,999,"R",1,"R",1
230418,98, 98,"R",38,"A",
230418,99, 99,"R",414,"R",153
230490,49, 49,"R",217,"R",55
230490,58,999,"R",217,"R",55
230490,99, 99,"R",217,"R",55
230597, 2,  2,"R",2,"R",1
230597, 4,  4,"R",4,"R",2
230597, 6,  6,"R",8,"R",5
230597, 8,  8,"R",11,"R",4
230597, 9,  9,"R",1,"R",1
230597,12, 12,"R",3,"R",0
230597,13, 13,"R",3,"R",0
230597,15, 15,"R",4,"R",1
230597,16, 16,"R",15,"R",10
230597,17, 17,"R",4,"R",2
230597,21, 21,"R",1,"R",1
230597,24, 24,"R",1,"R",1
230597,29, 29,"R",1,"R",1
230597,32, 32,"R",22,"R",20
230597,35, 35,"R",1,"R",0
230597,39, 39,"R",2,"R",1
230597,41, 41,"R",4,"R",3
230597,42, 42,"R",1,"R",0
230597,48, 48,"R",4,"R",3
230597,49, 49,"R",1409,"R",1050
230597,53, 53,"R",8,"R",4
230597,55, 55,"R",1,"R",1
230597,56, 56,"R",3,"R",2
230597,57, 57,"R",6,"R",4
230597,58,999,"R",1519,"R",1117
230597,60, 60,"R",2,"R",2
230597,89,999,"R",2,"R",2
230597,90, 90,"R",66,"R",13
230597,98, 98,"R",1,"A",
230597,99, 99,"R",1588,"R",1132
230603, 2,  2,"R",6,"R",5
230603, 4,  4,"R",25,"R",22
230603, 6,  6,"R",71,"R",69
230603, 8,  8,"R",5,"R",5
230603, 9,  9,"R",3,"R",1
230603,12, 12,"R",1,"Z",0
230603,15, 15,"R",16,"R",16
230603,16, 16,"R",14,"R",12
230603,17, 17,"R",1,"R",1
230603,18, 18,"R",2,"R",2
