UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C014,F1C014,XF1C015,F1C015,XF1C016,F1C016,XF1C017,F1C017,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C024,F1C024,XF1C025,F1C025,XF1C026,F1C026,XF1C027,F1C027,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C034,F1C034,XF1C035,F1C035,XF1C036,F1C036,XF1C037,F1C037,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C054,F1C054,XF1C055,F1C055,XF1C056,F1C056,XF1C057,F1C057,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C064,F1C064,XF1C065,F1C065,XF1C066,F1C066,XF1C067,F1C067,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C074,F1C074,XF1C075,F1C075,XF1C076,F1C076,XF1C077,F1C077,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C084,F1C084,XF1C085,F1C085,XF1C086,F1C086,XF1C087,F1C087,XF1C101,F1C101,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C114,F1C114,XF1C115,F1C115,XF1C116,F1C116,XF1C117,F1C117,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C124,F1C124,XF1C125,F1C125,XF1C126,F1C126,XF1C127,F1C127,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C134,F1C134,XF1C135,F1C135,XF1C136,F1C136,XF1C137,F1C137,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C144,F1C144,XF1C145,F1C145,XF1C146,F1C146,XF1C147,F1C147,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C194,F1C194,XF1C195,F1C195,XF1C196,F1C196,XF1C197,F1C197,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
178828,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",284044,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",52500,"R",336544,"R",0,"R",0,"R",0,"R",309611,"R",28021,"R",14014,"R",0,"R",0,"R",0,"R",351646,"R",688190,"A",,"A",,"A",,"R",0,"R",0,"R",688190,"R",1103664,"R",817448,"R",259857,"Z",0,"R",0,"R",26359,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",87452,"R",63420,"R",17630,"Z",0,"R",0,"R",6402,"Z",0,"R",188581,"R",142115,"R",41571,"Z",0,"R",0,"R",4895,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",37656,"R",-37656,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1379697,"R",1022983,"R",319058,"R",0,"R",37656,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",242695,"R",66916,"R",28021,"R",14014,"R",0,"R",0,"R",351646,"R",351646,"R",0,"R",351646,"R",0,-2 ,"A",,"A",
179052,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",687844,"R",0,"R",295498,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",983342,"R",0,"R",0,"R",0,"R",527233,"R",0,"R",0,"R",0,"R",0,"R",0,"R",527233,"R",1510575,"A",,"A",,"A",,"R",14271,"R",14271,"R",1524846,"R",1000510,"R",677748,"R",189275,"R",0,"R",72299,"R",61188,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",442473,"R",321433,"R",85920,"R",0,"R",8060,"R",27060,"R",0,"R",200558,"R",136312,"R",34074,"R",0,"R",17906,"R",12266,"R",0,"R",39671,"R",26978,"R",10267,"R",0,"R",0,"R",2426,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",102940,"R",-102940,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",92269,"R",67032,"R",25237,"R",0,"R",0,"R",0,"R",0,"R",1775481,"R",1229503,"R",344773,"R",0,"R",201205,"R",0,"R",0,1 ,"R",148376,"R",19510535,"R",9732476,"R",840978,"A",,"A",,"A",,"A",,"A",,"A",,"R",462934,"R",64299,"R",309768,"R",0,"R",0,"R",0,"R",837001,"R",837001,"R",0,"R",837001,"R",0,-2 ,"A",,"A",
179238,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",395009,"R",9340,"R",82971,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",487320,"R",0,"R",0,"R",0,"R",160633,"R",10232,"R",0,"R",0,"R",0,"R",0,"R",170865,"R",658185,"A",,"A",,"A",,"R",0,"R",0,"R",658185,"R",362626,"R",281188,"R",81438,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",68642,"R",59331,"R",9311,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",81815,"Z",0,"Z",0,"R",5154,"R",0,"R",74943,"R",1718,"R",0,"Z",0,"Z",0,"Z",0,"R",74943,"R",-74943,"Z",0,"R",10232,"R",10232,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",122497,"R",0,"R",0,"R",0,"R",122497,"R",0,"R",0,"R",645812,"R",340519,"R",90749,"R",5154,"R",207672,"R",0,"R",1718,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",160633,"R",0,"R",10232,"R",0,"R",0,"R",0,"R",170865,"R",160633,"R",0,"R",160633,"R",10232,-2 ,"A",,"A",
179308,"R",76114597,"R",124705174,"R",43481035,"R",168186209,"R",244300806,"R",2395000,"R",21343975,"R",23738975,"R",20125000,"R",88613574,"R",108738574,"R",132477549,"R",101676850,"R",5043209,"R",1556256,"R",3546942,"R",111823257,"R",34357498,"R",0,"R",178681915,"R",52067097,"R",2037694,"R",267144204,"R",142439029,"R",0,"R",0,"R",26337134,"R",0,"R",0,"R",3559538,"Z",0,"R",3559538,"R",9733804,"A",,"R",0,"A",,"R",7572886,"R",47203362,"R",0,"R",44417895,"R",60248779,"R",48803263,"R",537855,"R",0,"R",728494,"R",439713,"R",785996,"R",155961995,"R",203165357,"R",0,"R",0,"R",0,"R",0,"R",0,"R",203165357,"R",87461789,"R",52762725,"R",12972166,"R",3226057,"R",7317353,"R",10669437,"R",514051,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18164350,"R",8920003,"R",1761175,"R",777534,"R",4381768,"R",2199975,"R",123895,"R",21152108,"R",13363216,"R",2773264,"R",896450,"R",1413171,"R",2563164,"R",142843,"R",34248867,"R",14286767,"R",2804283,"R",1373201,"R",11404036,"R",4161769,"R",218811,"R",0,"R",7562713,"R",771743,"Z",0,"R",12676522,"R",-21010978,"Z",0,"R",15713631,"R",15713631,"R",11727980,"R",1603143,"R",392559,"R",527753,"R",7703798,"R",1416633,"R",84094,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",188468725,"R",98498567,"R",21475190,"R",6800995,"R",60610279,"R",0,"R",1083694,1 ,"R",-6326614,"R",52163102,"R",32107542,"R",11557377,"R",203165357,"R",188468725,"R",14696632,"R",97126995,"R",-370,"R",111823257,"R",33604685,"R",1319278,"R",801870,"Z",0,"R",767205,"R",167756,"R",36660794,"R",20947163,"R",0,"R",20947163,"R",15713631,2 ,"A",,"A",
179344,"R",6591841,"R",16495471,"R",766920,"R",17262391,"R",23854232,"R",42071,"R",462575,"R",504646,"R",1236153,"R",6803540,"R",8039693,"R",8544339,"R",15217247,"R",22806,"Z",0,"R",69840,"R",15309893,"R",3494960,"R",486899,"R",18013499,"R",3207104,"Z",0,"R",25202462,"R",8706991,"Z",0,"Z",0,"R",1472321,"R",1299295,"R",41440,"Z",0,"Z",0,"Z",0,"R",450789,"A",,"Z",0,"A",,"R",470068,"R",3733913,"Z",0,"R",6107276,"Z",0,"R",4620256,"Z",0,"Z",0,"R",0,"R",44059,"R",0,"R",10771591,"R",14505504,"Z",0,"R",52303,"Z",0,"R",0,"R",52303,"R",14557807,"R",4576883,"R",2955110,"R",778059,"R",271846,"R",184443,"R",378979,"R",8446,"R",728,"Z",0,"R",728,"Z",0,"R",0,"Z",0,"Z",0,"R",546125,"R",298078,"R",59458,"R",29389,"R",117316,"R",40971,"R",913,"R",1935848,"R",1105198,"R",303722,"R",110208,"R",259656,"R",153640,"R",3424,"R",2118452,"R",994193,"R",266058,"R",117555,"R",573111,"R",163883,"R",3652,"R",3458368,"R",1530719,"R",422385,"R",205720,"R",1006359,"R",286794,"R",6391,"R",0,"R",333607,"R",91674,"Z",0,"R",598986,"R",-1024267,"Z",0,"R",1590477,"R",1590477,"R",593149,"R",236470,"R",55432,"Z",0,"R",255768,"Z",0,"R",45479,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",149281,"R",0,"R",0,"R",0,"R",149281,"R",0,"R",0,"R",14969311,"R",7453375,"R",1977516,"R",734718,"R",4735397,"R",0,"R",68305,1 ,"R",-251205,"R",5267630,"R",1535910,"R",766920,"R",14557807,"R",14969311,"R",-411504,"R",22009223,"R",-6287826,"R",15309893,"R",4620256,"R",77178,"R",0,"Z",0,"R",0,"R",567045,"R",5264479,"R",3507669,"R",166333,"R",3674002,"R",1590477,2 ,"A",,"A",
179539,"R",16558741,"R",20635204,"R",10300290,"R",30935494,"R",47494235,"R",415403,"R",6859637,"R",7275040,"R",4952099,"R",10078138,"R",15030237,"R",22305277,"R",25567992,"R",0,"R",0,"R",-379034,"R",25188958,"R",1794745,"R",0,"R",35767450,"R",16266223,"R",0,"R",53828418,"R",22828418,"R",0,"R",0,"R",6822761,"R",2297962,"R",3976370,"R",0,"R",0,"R",0,"R",3309844,"A",,"R",41701,"A",,"R",1079920,"R",17528558,"R",0,"R",5480502,"R",3425945,"R",10962357,"R",0,"R",0,"R",879686,"R",67631,"R",0,"R",20816121,"R",38344679,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38344679,"R",12739188,"R",8413908,"R",1371189,"R",327643,"R",282802,"R",2343646,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",461095,"R",237261,"R",50643,"R",0,"R",117390,"R",55801,"R",0,"R",4304768,"R",2535990,"R",435136,"R",8100,"R",488526,"R",837016,"R",0,"R",2842811,"R",1555939,"R",347894,"R",0,"R",380967,"R",558011,"R",0,"R",6563329,"R",1370382,"R",361767,"R",74466,"R",3529090,"R",1227624,"R",0,"R",0,"R",593585,"R",149135,"R",1353778,"R",3300299,"R",-5580109,"R",183312,"R",5825924,"R",5825924,"R",2866964,"R",201712,"R",59525,"R",0,"R",2047716,"R",558011,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4919025,"R",118255,"R",0,"R",0,"R",4800770,"R",0,"R",0,"R",40523104,"R",15027032,"R",2775289,"R",1763987,"R",20773484,"R",0,"R",183312,1 ,"R",1193008,"R",9679138,"R",4740480,"R",2991088,"R",38344679,"R",40523104,"R",-2178425,"R",27367383,"R",0,"R",25188958,"R",10962357,"R",111411,"R",1902644,"R",0,"R",315535,"R",1026409,"R",14318356,"R",8492432,"R",0,"R",8492432,"R",5825924,1 ,"R",12511171,"R",12696369
179557,"R",42112798,"R",424158642,"R",85664000,"R",509822642,"R",551935440,"R",6174236,"R",39823073,"R",45997309,"R",178766340,"R",61726444,"R",240492784,"R",286490093,"R",254367037,"R",2171076,"R",5588652,"R",3318582,"R",265445347,"R",4217138,"R",37785039,"R",468874789,"R",70640212,"R",4070753,"R",585587931,"R",147798566,"Z",0,"Z",0,"R",75914590,"R",3481088,"R",7061613,"R",999820,"R",78731,"R",921089,"R",27669607,"Z",0,"R",2972487,"Z",0,"R",4985568,"R",123084773,"Z",0,"R",45527581,"Z",0,"R",15036865,"Z",0,"Z",0,"R",5142470,"R",2524794,"R",0,"R",68231710,"R",191316483,"R",2000000,"R",88175,"Z",0,"R",0,"R",2088175,"R",193404658,"R",70308472,"R",35774432,"R",9380441,"R",4875402,"R",10645044,"R",7687735,"R",1945418,"R",1186280,"R",367937,"R",96477,"R",82260,"R",509895,"R",129711,"Z",0,"R",9584311,"R",3805095,"R",997737,"R",664605,"R",3067627,"R",1047977,"R",1270,"R",11709490,"R",5041023,"R",1321811,"R",811971,"R",3184641,"R",1280350,"R",69694,"R",21006755,"R",8209687,"R",2152668,"R",1456672,"R",6453289,"R",2296940,"R",437499,"R",16977546,"R",6991516,"R",1833251,"R",1177274,"R",4411170,"R",1856375,"R",707960,"R",0,"R",4605609,"R",1207640,"R",1147340,"R",6866371,"R",-14299088,"R",472128,"R",23757666,"R",23757666,"R",33891103,"R",6235045,"R",1634895,"R",2647457,"R",18241452,"Z",0,"R",5132254,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",188421623,"R",71030344,"R",18624920,"R",12862981,"R",77137155,"R",0,"R",8766223,1 ,"R",-2732125,"R",56354915,"R",16431701,"R",8249416,"R",193404658,"R",188421623,"R",4983035,"R",327731637,"R",-67269325,"R",265445347,"R",15036865,"R",194382,"R",4245554,"Z",0,"R",3450114,"R",12489266,"R",35416181,"R",5192293,"R",6466222,"R",11658515,"R",23757666,1 ,"R",76765491,"R",66771715
179566,"R",87049680,"R",424120872,"R",161074457,"R",585195329,"R",672245009,"R",9449007,"R",43464917,"R",52913924,"R",151108067,"R",150428181,"R",301536248,"R",354450172,"R",310300884,"R",13109332,"R",199762,"R",-5815141,"R",317794837,"R",30646133,"R",75267729,"R",521606595,"R",109090632,"R",42667127,"R",779278216,"R",312490217,"R",0,"R",0,"R",114406215,"R",9905966,"R",8828190,"R",7754461,"R",7754461,"Z",0,"R",35916156,"R",0,"R",0,"R",0,"R",16340626,"R",193151614,"R",0,"R",77839925,"Z",0,"R",25926371,"Z",0,"Z",0,"R",8379421,"R",1138648,"R",0,"R",113284365,"R",306435979,"R",2250000,"R",4498489,"R",0,"R",0,"R",6748489,"R",313184468,"R",121059124,"R",68974547,"R",21177316,"R",7892032,"R",12009507,"R",10506145,"R",499577,"R",13902498,"R",5069829,"R",1505744,"R",1040514,"R",4835376,"R",1385169,"R",65866,"R",9495608,"R",3587078,"R",1030388,"R",458736,"R",3779682,"R",610685,"R",29039,"R",28446927,"R",15060063,"R",4573462,"R",1654917,"R",4850654,"R",2203082,"R",104749,"R",16635965,"R",6131067,"R",1900219,"R",1788071,"R",4323078,"R",2380342,"R",113188,"R",22005144,"R",14597473,"R",4065869,"R",458736,"R",2243342,"R",610685,"R",29039,"R",0,"R",5862951,"R",1785561,"Z",0,"R",10047596,"R",-17696108,"Z",0,"R",21643744,"R",21643744,"R",62214212,"R",16339772,"R",4444578,"R",9977106,"R",26520838,"Z",0,"R",4931918,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",387095,"R",0,"R",0,"R",0,"R",387085,"R",0,"R",10,"R",295790317,"R",135622780,"R",40483137,"R",23270112,"R",90640902,"R",0,"R",5773386,1 ,"R",-5233635,"R",109746102,"R",31999252,"R",15978061,"R",313184468,"R",295790317,"R",17394151,"R",431401616,"R",-131000930,"R",317794837,"R",25926371,"R",6305375,"R",7575597,"Z",0,"R",6171518,"R",18445935,"R",64424796,"R",29921346,"R",12859706,"R",42781052,"R",21643744,2 ,"A",,"A",
179645,"R",18394576,"R",30927435,"R",7746259,"R",38673694,"R",57068270,"R",700000,"R",11658775,"R",12358775,"R",17355409,"R",9467851,"R",26823260,"R",39182035,"R",19962809,"R",163267,"R",550300,"R",-2790141,"R",17886235,"R",6545910,"R",0,"R",33465954,"R",11180819,"R",7553356,"R",58746039,"R",22489318,"R",0,"R",0,"R",1038547,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3124592,"A",,"R",0,"A",,"R",284036,"R",4447175,"R",0,"R",5668845,"R",2063051,"R",14963600,"R",0,"R",0,"R",58126,"R",54228,"R",0,"R",22807850,"R",27255025,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27255025,"R",10357743,"R",5463120,"R",1257118,"R",783541,"R",1330616,"R",1219390,"R",303958,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2410389,"R",845875,"R",278739,"R",106086,"R",973438,"R",165097,"R",41154,"R",3737552,"R",999672,"R",343043,"R",95369,"R",2114054,"R",148418,"R",36996,"R",3885753,"R",1848047,"R",559195,"R",166308,"R",988870,"R",258818,"R",64515,"R",0,"R",383348,"R",68191,"R",0,"R",1920809,"R",-2372348,"R",0,"R",671228,"R",671228,"R",3448506,"R",339315,"R",107588,"R",373088,"R",1903159,"R",580625,"R",144731,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",143596,"R",0,"R",0,"R",0,"R",143596,"R",0,"R",0,"R",24654767,"R",9879377,"R",2613874,"R",1524392,"R",10045770,"R",0,"R",591354,2 ,"A",,"A",,"A",,"A",,"R",27255025,"R",24654767,"R",2600258,"R",15285977,"R",0,"R",17886235,"R",10678666,"R",81400,"R",0,"R",0,"R",52913,"R",536915,"R",11349894,"R",10678666,"R",0,"R",10678666,"R",671228,2 ,"A",,"A",
179715,"R",15866136,"R",17600958,"R",4521298,"R",22122256,"R",37988392,"R",648922,"R",3873572,"R",4522494,"R",3011819,"R",5054190,"R",8066009,"R",12588503,"R",18550348,"R",1955036,"R",2614097,"R",2280408,"R",25399889,"R",2249844,"R",0,"R",19965025,"R",6663665,"R",0,"R",28878534,"R",11423424,"R",0,"R",0,"R",1852991,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2189618,"A",,"Z",0,"A",,"R",350302,"R",4392911,"Z",0,"R",2494112,"R",336518,"R",8073522,"R",1901837,"Z",0,"R",1034693,"R",62155,"R",3010025,"R",16912862,"R",21305773,"Z",0,"Z",0,"R",10317,"R",0,"R",10317,"R",21316090,"R",4736687,"R",3168377,"R",818723,"R",290060,"R",238363,"R",221164,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2863093,"R",1124286,"R",239735,"R",175327,"R",1190062,"R",133683,"Z",0,"R",804396,"R",274237,"R",103148,"R",49259,"R",340193,"R",37559,"Z",0,"R",2527561,"R",629724,"R",195853,"R",154780,"R",1429189,"R",118015,"Z",0,"R",2022479,"R",954069,"R",306508,"R",123850,"R",543619,"R",94433,"Z",0,"R",0,"R",247094,"R",86596,"Z",0,"R",375628,"R",-709318,"Z",0,"R",4306225,"R",4306225,"R",2237306,"R",419581,"R",118097,"R",137006,"R",1361129,"R",104464,"R",97029,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1639600,"R",0,"R",0,"R",0,"R",1639600,"R",0,"R",0,"R",21137347,"R",6817368,"R",1868660,"R",930282,"R",11424008,"R",0,"R",97029,1 ,"R",203440,"R",2630854,"R",2239358,"R",934454,"R",21316090,"R",21137347,"R",178743,"R",25221146,"R",0,"R",25399889,"R",3049958,"R",94514,"R",1303289,"R",0,"R",72650,"R",35285,"R",4555696,"R",249471,"Z",0,"R",249471,"R",4306225,1 ,"R",768802,"R",779119
180151,"R",3334656,"R",9449728,"R",2425683,"R",11875411,"R",15210067,"R",313616,"R",476229,"R",789845,"R",2987754,"R",3597838,"R",6585592,"R",7375437,"R",6285876,"R",3751265,"R",0,"R",-2202511,"R",7834630,"R",137518,"R",1264413,"R",12648215,"R",1820413,"R",0,"R",15870559,"R",6283313,"R",0,"R",9587246,"R",805746,"R",376197,"R",104389,"R",0,"R",0,"R",0,"R",651792,"A",,"R",0,"A",,"R",354118,"R",2292242,"R",0,"R",2173715,"R",2305082,"R",419376,"R",0,"R",0,"R",0,"R",-44649,"R",0,"R",4853524,"R",7145766,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7145766,"R",2569869,"R",1399272,"R",490104,"R",146841,"R",212721,"R",264103,"R",56828,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",376951,"R",225965,"R",69209,"R",21539,"R",13163,"R",38739,"R",8336,"R",961250,"R",354419,"R",125265,"R",54925,"R",306598,"R",98787,"R",21256,"R",1229269,"R",376148,"R",142119,"R",70240,"R",487248,"R",126331,"R",27183,"R",0,"R",152300,"R",57470,"R",52919,"R",324788,"R",-607957,"R",20480,"R",1014374,"R",1014374,"R",778416,"R",127529,"R",55567,"R",44479,"R",453631,"R",79997,"R",17213,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",125190,"R",0,"R",0,"R",0,"R",125190,"R",0,"R",0,"R",7055319,"R",2635633,"R",939734,"R",390943,"R",2937713,"R",0,"R",151296,1 ,"R",-89214,"R",2465319,"R",465860,"R",317068,"R",7145766,"R",7055319,"R",90447,"R",7150972,"R",593211,"R",7834630,"R",418176,"R",83554,"R",37246,"R",0,"R",87984,"R",783118,"R",1410078,"R",395704,"R",0,"R",395704,"R",1014374,1 ,"R",1342405,"R",1419994
180160,"R",5929042,"R",2147756,"R",3781286,"R",5929042,"R",11858084,"R",4166028,"R",0,"R",4166028,"R",0,"R",0,"R",0,"R",4166028,"R",2147756,"Z",0,"Z",0,"R",5544300,"R",7692056,"R",395599,"Z",0,"R",2355276,"R",928889,"Z",0,"R",3679764,"R",1532409,"Z",0,"Z",0,"R",272841,"R",5999351,"R",198326,"R",156738,"R",156738,"Z",0,"R",99170,"A",,"Z",0,"A",,"R",92499,"R",6818925,"R",65515,"R",14974,"Z",0,"R",527502,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",607991,"R",7426916,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7426916,"R",1916640,"R",1047190,"R",335101,"R",248621,"R",285728,"Z",0,"Z",0,"R",159326,"R",22898,"R",7459,"R",120617,"R",8352,"Z",0,"Z",0,"R",74656,"Z",0,"Z",0,"R",13692,"R",60964,"Z",0,"Z",0,"R",19642,"Z",0,"Z",0,"R",3416,"R",16226,"Z",0,"Z",0,"R",1752309,"R",639698,"R",204703,"R",398617,"R",509291,"Z",0,"Z",0,"R",1131885,"R",577155,"R",133850,"R",263680,"R",157200,"Z",0,"Z",0,"R",0,"R",112271,"R",50840,"R",49750,"R",113803,"R",-326664,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",650517,"R",38296,"R",12255,"R",168265,"R",105037,"R",326664,"R",0,"R",5704975,"R",2437508,"R",744208,"R",1266658,"R",1256601,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"R",7426916,"R",5704975,"R",1721941,"R",9159239,"R",-3189124,"R",7692056,"R",492391,"R",15604,"R",14974,"Z",0,"Z",0,"R",0,"R",522969,"R",109902,"R",413067,"R",522969,"R",0,1 ,"R",963000,"R",963577
