UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
165015,"R",1114,"R",79267574,"R",176,"R",11368655,"Z",0,"Z",0,"R",219,"R",14348315,"R",64,"R",11461765,"R",124,"R",10456097,"R",162,"R",11667052,"R",77,"R",4716754,"R",2,"R",163312,"R",99,"R",4455589,"Z",0,"Z",0,"R",152,"R",7906234,"R",33,"R",2378636,"R",6,"R",345165
165024,"R",750,"R",44792692,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1493106,"R",32,"R",4530880,"R",216,"R",14791581,"R",54,"R",3813028,"R",28,"R",1914812,"R",9,"R",625046,"R",171,"R",6913078,"Z",0,"Z",0,"R",163,"R",8170246,"R",43,"R",2305676,"R",5,"R",235239
165033,"R",279,"R",17678349,"Z",0,"Z",0,"Z",0,"Z",0,"R",65,"R",3796781,"R",74,"R",6663461,"R",19,"R",1142294,"R",25,"R",1573641,"R",6,"R",283348,"Z",0,"Z",0,"R",23,"R",975398,"Z",0,"Z",0,"R",59,"R",2827093,"R",8,"R",416333,"Z",0,"Z",0
165112,"R",310,"R",20254240,"Z",0,"Z",0,"Z",0,"Z",0,"R",34,"R",2050900,"R",70,"R",6326625,"R",3,"R",285033,"R",33,"R",2373275,"R",34,"R",1987025,"Z",0,"Z",0,"R",22,"R",1072693,"R",3,"R",183219,"R",98,"R",5328612,"R",9,"R",499581,"R",4,"R",147277
165167,"R",112,"R",7413490,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",171659,"R",32,"R",3298470,"R",8,"R",452260,"R",15,"R",795412,"R",25,"R",1202096,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1383925,"R",2,"R",109668,"Z",0,"Z",0
165194,"R",136,"R",8773952,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",1401459,"R",27,"R",2695226,"R",4,"R",296233,"R",13,"R",800286,"R",17,"R",956715,"Z",0,"Z",0,"R",16,"R",688985,"Z",0,"Z",0,"R",34,"R",1818891,"R",2,"R",116157,"Z",0,"Z",0
165264,"R",46,"R",3520852,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",800261,"R",15,"R",1768994,"R",7,"R",454273,"R",2,"R",137013,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",175837,"Z",0,"Z",0,"R",4,"R",184474,"Z",0,"Z",0,"Z",0,"Z",0
165334,"R",412,"R",23939179,"R",13,"R",821570,"Z",0,"Z",0,"R",27,"R",1354780,"R",69,"R",7552616,"R",83,"R",4034707,"R",36,"R",2413819,"R",26,"R",1409732,"Z",0,"Z",0,"R",63,"R",2427940,"Z",0,"Z",0,"R",70,"R",2422415,"R",18,"R",1059240,"R",7,"R",442360
165495,"R",4,"R",302980,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",302980,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
165529,"R",255,"R",16911165,"Z",0,"Z",0,"Z",0,"Z",0,"R",68,"R",4476330,"R",23,"R",3370020,"R",19,"R",1299991,"R",18,"R",1174366,"R",30,"R",1736143,"R",6,"R",380750,"R",31,"R",1316572,"Z",0,"Z",0,"R",48,"R",2440853,"R",12,"R",716140,"Z",0,"Z",0
165574,"R",145,"R",9190740,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",166554,"R",36,"R",4048578,"R",51,"R",2480717,"R",9,"R",530756,"R",7,"R",321436,"R",3,"R",137233,"R",14,"R",541368,"Z",0,"Z",0,"R",13,"R",542128,"R",8,"R",421970,"Z",0,"Z",0
165644,"R",115,"R",5356931,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",1232871,"R",20,"R",1629128,"R",7,"R",384435,"R",9,"R",491075,"R",15,"R",657714,"R",1,"R",45900,"R",14,"R",445390,"Z",0,"Z",0,"R",13,"R",432229,"Z",0,"Z",0,"R",1,"R",38189
165662,"R",464,"R",32505834,"Z",0,"Z",0,"Z",0,"Z",0,"R",55,"R",3230827,"R",109,"R",10246551,"R",52,"R",5607855,"R",43,"R",2106713,"R",70,"R",4372981,"R",16,"R",1238449,"R",47,"R",2320527,"Z",0,"Z",0,"R",57,"R",2699125,"R",11,"R",464698,"R",4,"R",218108
165671,"R",175,"R",11952695,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",295103,"R",42,"R",4727418,"R",78,"R",4508699,"R",11,"R",690789,"R",4,"R",253053,"Z",0,"Z",0,"R",15,"R",573608,"Z",0,"Z",0,"R",15,"R",653510,"R",5,"R",250515,"Z",0,"Z",0
165699,"R",355,"R",24777461,"Z",0,"Z",0,"Z",0,"Z",0,"R",56,"R",3374404,"R",74,"R",9034056,"R",27,"R",1889925,"R",15,"R",1045430,"R",39,"R",2665482,"R",5,"R",269635,"R",72,"R",2815069,"Z",0,"Z",0,"R",47,"R",2291265,"R",20,"R",1392195,"Z",0,"Z",0
165705,"R",22,"R",1801090,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",1122744,"R",2,"R",150753,"R",4,"R",279356,"R",1,"R",78000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",170237,"Z",0,"Z",0,"Z",0,"Z",0
165802,"R",103,"R",6143076,"R",2,"R",136441,"R",10,"R",445975,"R",48,"R",2185460,"R",24,"R",2294324,"R",6,"R",336899,"R",3,"R",170821,"R",5,"R",308257,"R",1,"R",72100,"R",2,"R",86960,"Z",0,"Z",0,"R",1,"R",35490,"R",1,"R",70349,"Z",0,"Z",0
165820,"R",347,"R",20710872,"Z",0,"Z",0,"Z",0,"Z",0,"R",48,"R",2665478,"R",58,"R",5797838,"R",11,"R",777984,"R",20,"R",1306092,"R",13,"R",679899,"R",4,"R",250496,"R",73,"R",3160891,"Z",0,"Z",0,"R",90,"R",4566935,"R",19,"R",903747,"R",11,"R",601512
165866,"R",332,"R",20293750,"Z",0,"Z",0,"Z",0,"Z",0,"R",57,"R",3094257,"R",74,"R",7056882,"R",9,"R",660749,"R",20,"R",1407895,"R",7,"R",441057,"R",8,"R",454086,"R",63,"R",2637340,"Z",0,"Z",0,"R",63,"R",3073573,"R",18,"R",810627,"R",13,"R",657284
165884,"R",40,"R",2558836,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",992092,"R",10,"R",1061929,"R",3,"R",173117,"Z",0,"Z",0,"R",2,"R",83420,"Z",0,"Z",0,"R",4,"R",187831,"Z",0,"Z",0,"R",1,"R",60447,"Z",0,"Z",0,"Z",0,"Z",0
165936,"R",303,"R",14913877,"Z",0,"Z",0,"Z",0,"Z",0,"R",63,"R",2895059,"R",38,"R",3628693,"R",26,"R",1319614,"R",16,"R",853578,"R",31,"R",1590795,"R",6,"R",332638,"R",73,"R",2354885,"R",1,"R",37896,"R",40,"R",1490377,"R",8,"R",358001,"R",1,"R",52341
165945,"R",133,"R",6830345,"R",1,"R",72420,"Z",0,"Z",0,"R",11,"R",398775,"R",33,"R",2872154,"R",8,"R",369137,"R",15,"R",708002,"R",2,"R",83000,"Z",0,"Z",0,"R",9,"R",292137,"Z",0,"Z",0,"R",50,"R",1868983,"R",4,"R",165737,"Z",0,"Z",0
165981,"R",138,"R",8390372,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1516866,"R",24,"R",2322117,"R",8,"R",483780,"R",14,"R",968515,"R",6,"R",344115,"Z",0,"Z",0,"R",3,"R",131869,"Z",0,"Z",0,"R",34,"R",1549344,"R",18,"R",858013,"R",4,"R",215753
166018,"R",267,"R",14215820,"Z",0,"Z",0,"Z",0,"Z",0,"R",62,"R",2958966,"R",36,"R",3798808,"R",18,"R",1132168,"R",20,"R",1166789,"R",28,"R",1250253,"Z",0,"Z",0,"R",30,"R",1056217,"Z",0,"Z",0,"R",56,"R",1999226,"R",17,"R",853393,"Z",0,"Z",0
166027,"R",11676,"R",949982569,"R",1363,"R",79683163,"Z",0,"Z",0,"R",1281,"R",107962495,"R",1806,"R",247557957,"R",1089,"R",88405787,"R",1853,"R",158931864,"R",514,"R",43171260,"R",119,"R",11138071,"R",730,"R",39816457,"Z",0,"Z",0,"R",2557,"R",148346625,"R",317,"R",22528746,"R",47,"R",2440144
166045,"R",46,"R",3669400,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",276700,"R",24,"R",2389100,"R",4,"R",347000,"R",3,"R",204500,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",145900,"Z",0,"Z",0,"R",6,"R",306200,"Z",0,"Z",0,"Z",0,"Z",0
166054,"R",49,"R",3131972,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",104197,"R",20,"R",1688659,"R",3,"R",183100,"R",2,"R",136000,"R",10,"R",523614,"Z",0,"Z",0,"R",8,"R",293531,"R",1,"R",30000,"R",3,"R",172871,"Z",0,"Z",0,"Z",0,"Z",0
166124,"R",742,"R",41363548,"Z",0,"Z",0,"Z",0,"Z",0,"R",51,"R",2901961,"R",74,"R",9783124,"R",60,"R",3802715,"R",50,"R",3776515,"R",102,"R",6150598,"R",12,"R",573600,"R",217,"R",7287122,"R",2,"R",76557,"R",142,"R",5075755,"R",26,"R",1675227,"R",6,"R",260374
166133,"R",272,"R",16557428,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",1902642,"R",64,"R",5530898,"R",3,"R",203909,"R",21,"R",1243954,"R",11,"R",541453,"R",1,"R",66072,"R",33,"R",1526719,"Z",0,"Z",0,"R",95,"R",4907267,"R",5,"R",293719,"R",6,"R",340795
166391,"R",209,"R",13379846,"Z",0,"Z",0,"Z",0,"Z",0,"R",34,"R",1534875,"R",46,"R",5023578,"R",21,"R",1403853,"R",12,"R",767253,"R",15,"R",764282,"R",4,"R",186801,"R",35,"R",1442208,"Z",0,"Z",0,"R",25,"R",1304946,"R",15,"R",889650,"R",2,"R",62400
166407,"R",13,"R",916750,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",459220,"R",2,"R",280000,"Z",0,"Z",0,"R",1,"R",75000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",102530,"Z",0,"Z",0,"Z",0,"Z",0
166452,"R",339,"R",24285878,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",1772264,"R",100,"R",10823396,"R",50,"R",3269843,"R",35,"R",2296936,"R",21,"R",1367904,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",103,"R",4755535,"Z",0,"Z",0,"Z",0,"Z",0
166489,"R",30,"R",1929722,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",442499,"R",11,"R",879554,"R",6,"R",412814,"R",1,"R",62500,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",56658,"Z",0,"Z",0,"R",2,"R",75697,"Z",0,"Z",0,"Z",0,"Z",0
166513,"R",1051,"R",77464052,"R",30,"R",1752183,"Z",0,"Z",0,"R",19,"R",1699166,"R",356,"R",33416876,"R",78,"R",5984429,"R",141,"R",10533993,"R",92,"R",6340075,"R",7,"R",481789,"R",140,"R",6224633,"Z",0,"Z",0,"R",159,"R",9446472,"R",27,"R",1444848,"R",2,"R",139588
166629,"R",3889,"R",232555665,"R",207,"R",11290962,"R",24,"R",2107216,"R",365,"R",23698871,"R",187,"R",26607075,"R",369,"R",24414227,"R",493,"R",33074428,"R",256,"R",17619501,"R",84,"R",7381791,"R",798,"R",33097591,"R",8,"R",423401,"R",716,"R",32782579,"R",272,"R",13812493,"R",110,"R",6245530
166638,"R",1174,"R",83872138,"Z",0,"Z",0,"Z",0,"Z",0,"R",430,"R",28107436,"R",193,"R",22361171,"R",36,"R",2757815,"R",123,"R",8228499,"R",66,"R",4247959,"R",27,"R",1693072,"R",31,"R",1773578,"Z",0,"Z",0,"R",237,"R",12899530,"R",6,"R",409918,"R",25,"R",1393160
166647,"R",162,"R",10733881,"Z",0,"Z",0,"Z",0,"Z",0,"R",44,"R",2433329,"R",47,"R",4400891,"R",3,"R",148881,"R",14,"R",917747,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",244282,"Z",0,"Z",0,"R",39,"R",2075318,"R",10,"R",513433,"Z",0,"Z",0
166656,"R",330,"R",26867795,"Z",0,"Z",0,"Z",0,"Z",0,"R",104,"R",6771336,"R",97,"R",12240858,"R",23,"R",1294543,"R",24,"R",2208946,"R",19,"R",1352283,"R",3,"R",101328,"R",25,"R",1334247,"Z",0,"Z",0,"R",35,"R",1564254,"Z",0,"Z",0,"Z",0,"Z",0
166665,"R",381,"R",39495092,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",320500,"R",105,"R",15141699,"R",63,"R",4625652,"R",152,"R",15077403,"R",24,"R",2269689,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",2060149,"Z",0,"Z",0,"Z",0,"Z",0
166674,"R",240,"R",15272630,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",684710,"R",66,"R",6222315,"R",8,"R",446641,"R",14,"R",954211,"Z",0,"Z",0,"Z",0,"Z",0,"R",51,"R",2078221,"Z",0,"Z",0,"R",67,"R",3986243,"Z",0,"Z",0,"R",16,"R",900289
166683,"R",10727,"R",928949092,"R",4520,"R",416362426,"Z",0,"Z",0,"R",71,"R",6000934,"R",910,"R",127247121,"R",774,"R",67643450,"R",1008,"R",91541163,"R",478,"R",39314062,"R",215,"R",16220281,"R",547,"R",28319355,"R",23,"R",1983024,"R",1767,"R",103392086,"R",386,"R",29362756,"R",28,"R",1562434
166692,"R",174,"R",11587171,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",919633,"R",58,"R",4752533,"R",17,"R",1188665,"R",6,"R",343406,"R",3,"R",195890,"R",3,"R",181402,"R",14,"R",765093,"Z",0,"Z",0,"R",23,"R",1223734,"R",25,"R",1345632,"R",9,"R",671183
166708,"R",7,"R",586117,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",270523,"R",3,"R",194503,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",121091,"Z",0,"Z",0,"Z",0,"Z",0
166717,"R",59,"R",5692012,"R",4,"R",369460,"Z",0,"Z",0,"R",2,"R",117484,"R",20,"R",2443512,"R",6,"R",555826,"R",5,"R",373714,"R",10,"R",1066936,"Z",0,"Z",0,"R",2,"R",133287,"R",3,"R",238456,"R",7,"R",393337,"Z",0,"Z",0,"Z",0,"Z",0
166823,"R",297,"R",18167111,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",648128,"R",72,"R",6322942,"R",18,"R",1114819,"R",23,"R",1370521,"R",34,"R",2001229,"Z",0,"Z",0,"R",51,"R",2233824,"Z",0,"Z",0,"R",74,"R",3827010,"R",12,"R",608993,"R",1,"R",39645
166850,"R",345,"R",22141538,"Z",0,"Z",0,"Z",0,"Z",0,"R",94,"R",5164872,"R",36,"R",5915616,"R",39,"R",2865667,"R",14,"R",991806,"R",39,"R",2091440,"R",5,"R",364965,"R",60,"R",2231885,"Z",0,"Z",0,"R",58,"R",2515287,"Z",0,"Z",0,"Z",0,"Z",0
166869,"R",93,"R",7597977,"R",6,"R",320989,"Z",0,"Z",0,"R",16,"R",999414,"R",18,"R",3070264,"R",11,"R",949910,"R",10,"R",657813,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",1599587,"Z",0,"Z",0,"Z",0,"Z",0
166887,"R",331,"R",21093327,"Z",0,"Z",0,"Z",0,"Z",0,"R",86,"R",5554031,"R",56,"R",5705086,"R",57,"R",2097488,"R",25,"R",2036268,"R",6,"R",472545,"R",1,"R",75585,"R",30,"R",1481374,"Z",0,"Z",0,"R",70,"R",3670950,"Z",0,"Z",0,"Z",0,"Z",0
166911,"R",36,"R",2150000,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",680000,"R",6,"R",677000,"R",5,"R",280000,"R",3,"R",180000,"R",1,"R",40000,"Z",0,"Z",0,"R",5,"R",207000,"Z",0,"Z",0,"R",2,"R",86000,"Z",0,"Z",0,"Z",0,"Z",0
166939,"R",622,"R",34143925,"Z",0,"Z",0,"Z",0,"Z",0,"R",76,"R",4121954,"R",84,"R",9178220,"R",51,"R",3217290,"R",60,"R",3690625,"R",24,"R",1331083,"R",2,"R",100429,"R",190,"R",6370097,"R",1,"R",16592,"R",82,"R",3267615,"R",46,"R",2595448,"R",6,"R",254572
166948,"R",129,"R",7899163,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1268133,"R",29,"R",3162484,"R",9,"R",534998,"R",7,"R",428475,"R",28,"R",1348597,"R",7,"R",298810,"R",4,"R",136453,"Z",0,"Z",0,"R",18,"R",721213,"Z",0,"Z",0,"Z",0,"Z",0
166957,"R",247,"R",15427443,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",443533,"R",77,"R",6493986,"R",14,"R",724583,"R",14,"R",794106,"R",35,"R",1980110,"R",1,"R",58799,"R",27,"R",1208228,"Z",0,"Z",0,"R",63,"R",3187289,"R",8,"R",472785,"R",1,"R",64024
166984,"R",71,"R",4549428,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",507516,"R",21,"R",2011341,"R",6,"R",469567,"R",4,"R",240960,"R",14,"R",603548,"Z",0,"Z",0,"R",3,"R",120702,"R",2,"R",91909,"R",7,"R",303290,"R",3,"R",200595,"Z",0,"Z",0
167057,"R",164,"R",10177370,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",1296655,"R",40,"R",4638400,"R",10,"R",537560,"Z",0,"Z",0,"R",6,"R",292830,"R",5,"R",289635,"R",8,"R",259920,"Z",0,"Z",0,"R",65,"R",2862370,"Z",0,"Z",0,"Z",0,"Z",0
167093,"R",86,"R",6322634,"R",1,"R",50470,"Z",0,"Z",0,"R",14,"R",1101424,"R",17,"R",2239633,"R",5,"R",463433,"R",4,"R",280957,"Z",0,"Z",0,"R",19,"R",947875,"R",6,"R",293596,"Z",0,"Z",0,"R",19,"R",906750,"Z",0,"Z",0,"R",1,"R",38496
167181,"R",15,"R",842658,"R",1,"R",38688,"Z",0,"Z",0,"R",1,"R",58385,"R",6,"R",515140,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",57219,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",173226,"Z",0,"Z",0,"Z",0,"Z",0
167215,"R",61,"R",5512433,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",907294,"R",26,"R",3008150,"R",5,"R",492068,"R",10,"R",752578,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",152603,"Z",0,"Z",0,"R",4,"R",199740,"Z",0,"Z",0,"Z",0,"Z",0
167251,"R",58,"R",3543446,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",797600,"R",16,"R",1400857,"R",6,"R",435726,"R",4,"R",201531,"R",8,"R",451601,"R",1,"R",47080,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",209051,"Z",0,"Z",0,"Z",0,"Z",0
167260,"R",134,"R",7678813,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",791443,"R",32,"R",2915812,"R",19,"R",1041473,"R",9,"R",527282,"R",19,"R",814005,"R",3,"R",133844,"R",11,"R",434012,"Z",0,"Z",0,"R",19,"R",677247,"R",7,"R",343695,"Z",0,"Z",0
167288,"R",204,"R",11689496,"Z",0,"Z",0,"Z",0,"Z",0,"R",39,"R",1906343,"R",32,"R",3068127,"R",14,"R",801749,"R",11,"R",695735,"R",10,"R",493706,"R",5,"R",325522,"R",44,"R",1820372,"Z",0,"Z",0,"R",36,"R",1856849,"R",13,"R",721093,"Z",0,"Z",0
167312,"R",290,"R",17893886,"Z",0,"Z",0,"Z",0,"Z",0,"R",40,"R",2325177,"R",48,"R",4688239,"R",17,"R",941026,"R",10,"R",723593,"R",30,"R",1841527,"R",2,"R",131289,"R",46,"R",1977527,"Z",0,"Z",0,"R",87,"R",4739616,"R",7,"R",377173,"R",3,"R",148719
167321,"R",17,"R",1269744,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",522794,"R",4,"R",367789,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",379161,"Z",0,"Z",0,"Z",0,"Z",0
167358,"R",2427,"R",181957744,"R",22,"R",2003382,"Z",0,"Z",0,"R",421,"R",26650645,"R",216,"R",38001827,"R",406,"R",26815123,"R",449,"R",30454593,"R",338,"R",22538317,"R",43,"R",2853900,"R",170,"R",10248218,"Z",0,"Z",0,"R",254,"R",14171406,"R",96,"R",7528608,"R",12,"R",691725
167376,"R",244,"R",16623265,"Z",0,"Z",0,"Z",0,"Z",0,"R",50,"R",2940777,"R",64,"R",6084056,"R",17,"R",1096571,"R",32,"R",2208741,"R",3,"R",173809,"Z",0,"Z",0,"R",7,"R",275865,"Z",0,"Z",0,"R",62,"R",3292020,"R",9,"R",551426,"Z",0,"Z",0
167394,"R",112,"R",5962150,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",685389,"R",19,"R",2070463,"R",11,"R",527579,"R",8,"R",429705,"R",26,"R",1137061,"R",3,"R",129410,"R",7,"R",244138,"Z",0,"Z",0,"R",22,"R",738405,"Z",0,"Z",0,"Z",0,"Z",0
167455,"R",77,"R",4667896,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",450360,"R",11,"R",1295618,"R",8,"R",580825,"R",1,"R",53500,"R",8,"R",535680,"R",1,"R",67000,"R",14,"R",698603,"R",2,"R",132920,"R",11,"R",472390,"R",8,"R",336500,"R",1,"R",44500
167464,"R",15,"R",917358,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",70000,"R",3,"R",193399,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",225077,"R",2,"R",255033,"R",3,"R",173849,"Z",0,"Z",0,"Z",0,"Z",0
167525,"R",87,"R",5689192,"R",1,"R",50000,"Z",0,"Z",0,"R",28,"R",1420806,"R",23,"R",2460016,"R",8,"R",498236,"R",5,"R",264316,"R",9,"R",438800,"Z",0,"Z",0,"R",7,"R",275865,"Z",0,"Z",0,"R",6,"R",281153,"Z",0,"Z",0,"Z",0,"Z",0
167534,"R",307,"R",18622907,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",838318,"R",84,"R",7161991,"R",23,"R",1215765,"R",27,"R",1581810,"R",47,"R",2780448,"R",1,"R",73650,"R",34,"R",1464523,"R",3,"R",136073,"R",65,"R",2985622,"R",5,"R",268549,"R",2,"R",116158
167598,"R",190,"R",10812255,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",1653512,"R",38,"R",3781877,"R",7,"R",400791,"R",8,"R",530270,"R",22,"R",1046219,"R",6,"R",338562,"R",32,"R",1070662,"Z",0,"Z",0,"R",34,"R",1633726,"R",7,"R",314475,"R",1,"R",42161
167631,"R",124,"R",7517348,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",1014956,"R",34,"R",2819305,"R",9,"R",559311,"R",9,"R",602465,"R",7,"R",330543,"R",2,"R",133519,"R",15,"R",576583,"Z",0,"Z",0,"R",26,"R",1264013,"R",2,"R",113374,"R",2,"R",103279
167677,"R",9,"R",491406,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",122129,"R",1,"R",56925,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",272627,"R",1,"R",39725,"Z",0,"Z",0
167729,"R",563,"R",38215589,"Z",0,"Z",0,"Z",0,"Z",0,"R",119,"R",7816073,"R",47,"R",6268970,"R",86,"R",6438633,"R",48,"R",3842089,"R",34,"R",2410243,"R",8,"R",557315,"R",115,"R",5259294,"Z",0,"Z",0,"R",79,"R",4197694,"R",20,"R",1063392,"R",7,"R",361886
167738,"R",7,"R",314000,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",105000,"R",3,"R",171000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",38000,"Z",0,"Z",0
167783,"R",376,"R",26797428,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1673552,"R",78,"R",9986026,"R",49,"R",3648335,"R",36,"R",2329881,"R",28,"R",1695531,"R",3,"R",161776,"R",31,"R",1677930,"Z",0,"Z",0,"R",116,"R",5292963,"R",6,"R",331434,"Z",0,"Z",0
167792,"R",100,"R",4876841,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",524873,"R",11,"R",1077389,"R",6,"R",359570,"R",9,"R",460971,"R",4,"R",203586,"R",5,"R",207138,"R",28,"R",914747,"R",6,"R",302000,"R",14,"R",541756,"R",7,"R",284811,"Z",0,"Z",0
167835,"R",691,"R",43425252,"Z",0,"Z",0,"Z",0,"Z",0,"R",126,"R",6951484,"R",64,"R",8807863,"R",114,"R",7896636,"R",76,"R",4851917,"R",31,"R",2094648,"R",2,"R",146119,"R",105,"R",4707980,"Z",0,"Z",0,"R",125,"R",5181563,"R",27,"R",1648445,"R",21,"R",1138597
167899,"R",405,"R",20399658,"Z",0,"Z",0,"Z",0,"Z",0,"R",62,"R",2751680,"R",38,"R",4157626,"R",38,"R",2207164,"R",21,"R",1329870,"R",20,"R",1096641,"R",5,"R",220702,"R",117,"R",4206101,"Z",0,"Z",0,"R",90,"R",3674453,"R",14,"R",755421,"Z",0,"Z",0
167905,"R",231,"R",13930462,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",1274734,"R",48,"R",4326633,"R",25,"R",1671376,"R",15,"R",904277,"R",13,"R",797975,"R",2,"R",129381,"R",38,"R",1602398,"Z",0,"Z",0,"R",55,"R",2639663,"R",11,"R",536250,"R",2,"R",47775
167987,"R",745,"R",50355792,"R",2,"R",135429,"Z",0,"Z",0,"R",27,"R",2014385,"R",167,"R",17364898,"R",53,"R",3694706,"R",98,"R",6870216,"R",45,"R",2593681,"R",9,"R",483481,"R",73,"R",3416224,"Z",0,"Z",0,"R",172,"R",8971308,"R",34,"R",1830932,"R",65,"R",2980532
167996,"R",375,"R",22023121,"R",1,"R",33000,"Z",0,"Z",0,"R",16,"R",905737,"R",81,"R",7471806,"R",17,"R",989956,"R",30,"R",2101633,"R",62,"R",3162520,"R",5,"R",235825,"R",83,"R",3619500,"Z",0,"Z",0,"R",64,"R",2422468,"R",16,"R",1080676,"Z",0,"Z",0
