UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2A19,F2A19,XF2A20,F2A20,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   
212975,"R",0,"R",26696000,"R",1707000,"R",0,"R",24989000,"R",0,"R",0,"R",0,"R",24989000,"R",0,"R",34135000,"R",2677000,"R",0,"R",0,"R",36812000,"R",23751000,"R",13061000,"R",0,"R",21150400,"R",20829492,"R",0,"R",320908,"R",25019277,"R",-351185,"R",24989000,"R",684384,"R",64931,"R",113345,"R",0,"R",0,"R",0,"R",862660,"R",0,"R",0,"R",20238692,"R",20238692,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",894099,"R",894099,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",17609,"R",17609,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",21150400,"R",21150400,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",21150400,"R",21150400,"R",0,"R",0,"R",3754520,"R",1751289,"R",947339,"R",492573,"R",58240,"R",0,"R",505079,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17074972,"R",7626489,"R",5242393,"R",0,"R",1760076,"Z",0,"R",2446014,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-492573,"Z",0,"Z",0,"R",492573,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20829492,"R",9377778,"R",6189732,"R",0,"R",1818316,"Z",0,"R",3443666, 2,"A",,"A",
212984,"R",18571539,"R",101681610,"R",51447694,"R",44481328,"R",44174740,"R",6059176,"R",5078172,"R",981004,"R",50233916,"R",7702514,"R",89538752,"R",19223281,"R",550620,"R",0,"R",117015167,"R",48061957,"R",68953210,"R",0,"R",46344439,"R",42123777,"R",-1414227,"R",2806435,"R",47427481,"R",0,"R",50233916,"R",3104049,"R",156851,"R",2762194,"R",0,"R",463851,"R",15700461,"R",22187406,"R",16164312,"R",0,"R",37133932,"R",37133932,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",418410,"R",418410,"R",0,"R",0,"R",886296,"R",758884,"R",127412,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1822905,"R",1136568,"R",435078,"R",251259,"R",232528,"R",232528,"R",0,"R",0,"R",1590377,"R",904040,"R",435078,"R",251259,"Z",0,"Z",0,"Z",0,"Z",0,"R",2469125,"R",1824051,"Z",0,"R",645074,"R",0,"R",0,"R",3260515,"R",3260515,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",353256,"R",332033,"R",21223,"R",0,"R",46344439,"R",44864393,"R",583713,"R",896333,"R",0,"R",647772,"R",-647772,"R",0,"R",46344439,"R",45512165,"R",-64059,"R",896333,"R",19535307,"R",11819318,"R",1748496,"R",2307997,"R",1730354,"R",1482776,"R",446366,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4429862,"R",2441110,"R",422447,"R",158691,"R",129777,"R",0,"R",1277837,"R",5552177,"R",3060200,"R",608590,"R",169646,"R",151406,"R",0,"R",1562335,"R",9401886,"R",3449366,"R",1165194,"R",169646,"R",151406,"R",202570,"R",4263704,"R",3204545,"R",0,"R",0,"R",353570,"R",896647,"R",461145,"R",1493183,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-3159550,"R",0,"R",0,"R",3159550,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42123777,"R",20769994,"R",3944727,"R",0,"R",3059590,"R",2146491,"R",12202975, 1,"R",12953988,"R",14990330
213011,"R",22564055,"R",96182614,"R",56649232,"R",48162104,"R",22998068,"R",16535314,"R",7295330,"R",9239984,"R",39533382,"R",212719,"R",93662092,"R",31710644,"R",4004118,"R",0,"R",129589573,"R",70703727,"R",58885846,"R",0,"R",55684503,"R",53993641,"R",0,"R",1690862,"R",37842520,"R",0,"R",39533382,"R",2180385,"R",257252,"R",1613593,"R",0,"R",325071,"R",13433074,"R",17809375,"R",13758145,"R",312233,"R",42129389,"R",42129389,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",816424,"R",816424,"R",0,"R",0,"R",250277,"R",250277,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2958546,"R",2212061,"R",587668,"R",158817,"R",2958546,"R",2212061,"R",587668,"R",158817,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2002583,"R",511660,"R",1490923,"R",0,"R",0,"R",0,"R",6912749,"R",6912749,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",614535,"R",610910,"R",3625,"R",0,"R",55684503,"R",53443470,"R",2082216,"R",158817,"R",0,"R",745748,"R",-745748,"R",0,"R",55684503,"R",54189218,"R",1336468,"R",158817,"R",18068289,"R",9383975,"R",5209316,"R",1242062,"R",1323013,"R",533908,"R",376015,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2900836,"R",566303,"R",314371,"R",471127,"R",501832,"R",202517,"R",844686,"R",9687320,"R",4251592,"R",2360181,"R",513957,"R",547453,"R",220928,"R",1793209,"R",15788978,"R",3591366,"R",1993671,"R",985084,"R",1049285,"R",423446,"R",7746126,"R",7548218,"R",54453,"R",30230,"R",1070743,"R",1140527,"R",460267,"R",4791998,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-4282973,"R",0,"R",0,"R",4282973,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53993641,"R",17847689,"R",9907769,"R",0,"R",4562110,"R",1841066,"R",19835007, 1,"R",15657994,"R",17384822
213163,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",194315,"Z",0,"R",114534,"R",51053,"R",0,"Z",0,"R",359902,"Z",0,"R",0,"R",212048,"R",212048,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",194315,"R",194315,"R",0,"R",0,"R",114534,"R",114534,"Z",0,"Z",0,"R",51053,"R",28600,"Z",0,"R",22453,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",571950,"R",549497,"Z",0,"R",22453,"R",0,"R",0,"Z",0,"Z",0,"R",571950,"R",549497,"R",0,"R",22453,"R",903103,"R",643207,"R",151040,"Z",0,"Z",0,"Z",0,"R",108856,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",179178,"R",101193,"R",23762,"Z",0,"Z",0,"Z",0,"R",54223,"R",91415,"R",57250,"R",13444,"Z",0,"Z",0,"Z",0,"R",20721,"R",35546,"R",28786,"R",6760,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",1209242,"R",830436,"R",195006,"R",0,"Z",0,"Z",0,"R",183800,-2,"A",,"A",
213233,"R",3788900,"R",19416512,"R",2820320,"R",2412608,"R",13321971,"R",3274221,"R",1692670,"R",1581551,"R",16596192,"R",15000,"R",12450517,"R",5453017,"R",17686,"R",0,"R",17936220,"R",8165279,"R",9770941,"R",0,"R",8425948,"R",7712551,"R",0,"R",713397,"R",15487060,"R",395735,"R",16596192,"R",1078141,"R",57743,"R",715807,"R",0,"R",52750,"R",182524,"R",2086965,"R",182524,"R",0,"R",7067034,"R",7067034,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",109926,"R",109926,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",88720,"R",88720,"R",0,"R",0,"R",75000,"R",75000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",290324,"R",196250,"R",92324,"R",1750,"R",290324,"R",196250,"R",92324,"R",1750,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",135677,"R",52387,"R",81074,"R",2216,"R",22073,"R",22073,"R",525397,"R",525397,"A",,"A",,"A",,"A",,"A",,"A",,"R",111797,"R",111797,"R",0,"R",0,"R",8425948,"R",8248584,"R",173398,"R",3966,"R",0,"R",370269,"R",-370269,"R",0,"R",8425948,"R",8618853,"R",-196871,"R",3966,"R",2834708,"R",1471392,"R",369229,"R",301506,"R",332005,"R",39135,"R",321441,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",195968,"R",147604,"R",11258,"R",10711,"R",8355,"R",1390,"R",16650,"R",1457544,"R",602980,"R",88449,"R",147376,"R",83403,"R",19129,"R",516207,"R",2348939,"R",1061039,"R",303642,"R",253704,"R",156578,"R",32931,"R",541045,"R",640118,"R",135080,"R",25011,"R",53802,"R",166392,"R",6983,"R",252850,"R",235274,"R",235274,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",-767099,"R",0,"R",0,"R",767099,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7712551,"R",3418095,"R",797589,"R",0,"R",746733,"R",99568,"R",2650566, 1,"R",2496080,"R",2744038
213251,"R",106807768,"R",206120742,"R",62406125,"R",42276487,"R",48489567,"R",95225050,"R",67343581,"R",27881469,"R",143714617,"R",3393449,"R",106596943,"R",16036570,"R",543973,"R",0,"R",126570935,"R",52344451,"R",74226484,"R",0,"R",62402936,"R",49283612,"R",0,"R",13119324,"R",130595293,"R",0,"R",143714617,"R",1387230,"R",256072,"R",1598560,"R",0,"R",1372516,"R",27531857,"R",32146235,"R",28904373,"R",0,"R",27522320,"R",27522320,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",156658,"R",156658,"R",0,"R",0,"R",387051,"R",387051,"R",0,"R",0,"R",165120,"R",165120,"R",0,"R",0,"R",7599626,"R",1742489,"R",1418929,"R",4438208,"R",6856333,"R",1721216,"R",696909,"R",4438208,"R",743293,"R",21273,"R",722020,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13624740,"R",4347764,"R",9036476,"R",240500,"R",501555,"R",501555,"R",11651686,"R",11651686,"R",0,"R",0,"R",794180,"R",757932,"R",36248,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62402936,"R",47232575,"R",10491653,"R",4678708,"R",0,"R",5193028,"R",-5193028,"R",0,"R",62402936,"R",52425603,"R",5298625,"R",4678708,"R",16963895,"R",8976432,"R",3199785,"R",1472116,"R",986122,"R",674597,"R",1654843,"R",813285,"R",350627,"R",55404,"R",18671,"R",74950,"R",0,"R",313633,"R",1708154,"R",775155,"R",226221,"R",30399,"R",122029,"R",0,"R",554350,"R",5257466,"R",1729254,"R",681046,"R",539776,"R",216216,"R",0,"R",2091174,"R",9808674,"R",3896190,"R",1394499,"R",736058,"R",598161,"R",172238,"R",3011528,"R",8117250,"R",3532965,"R",1139254,"R",294423,"R",382669,"R",0,"R",2767939,"R",6614888,"R",768592,"R",381313,"R",1815610,"R",626987,"R",373182,"R",2649204,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",1039798,"R",507529,"R",-4907053,"R",233682,"R",215297,"R",2910747,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",49283612,"R",21069013,"R",7585051,"R",0,"R",3240816,"R",1435314,"R",15953418, 1,"R",95329154,"R",106785783
213303,"R",11103749,"R",38927286,"R",22186320,"R",0,"R",6225807,"R",10515159,"R",7161181,"R",3353978,"R",16740966,"R",3537400,"R",33181187,"R",15595323,"R",3353042,"R",0,"R",55666952,"R",30994397,"R",24672555,"R",0,"R",28067333,"R",27140560,"R",0,"R",926773,"R",15814193,"R",0,"R",16740966,"R",3547513,"R",218261,"R",2470600,"R",0,"R",432395,"R",11226605,"R",17895374,"R",11659000,"R",0,"R",18684499,"R",18684499,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",279689,"R",279689,"R",0,"R",0,"R",933618,"R",933618,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2189321,"R",547979,"R",1313028,"R",328314,"R",2189321,"R",547979,"R",1313028,"R",328314,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1132218,"R",259158,"R",709735,"R",163325,"R",363397,"R",363397,"R",4484591,"R",4484591,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",28067333,"R",25552931,"R",2022763,"R",491639,"R",0,"R",1544639,"R",-1544639,"Z",0,"R",28067333,"R",27097570,"R",478124,"R",491639,"R",10738727,"R",4781859,"R",1022000,"R",1152915,"R",821122,"R",206796,"R",2754035,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1827607,"R",814021,"R",173976,"R",196262,"R",139781,"R",35203,"R",468364,"R",5347290,"R",2343708,"R",500908,"R",556768,"R",402452,"R",101356,"R",1442098,"R",5822216,"R",2605075,"R",556768,"R",628088,"R",447333,"R",112659,"R",1472293,"R",3114930,"R",1387140,"R",296466,"R",334442,"R",238194,"R",59988,"R",798700,"R",289790,"R",289790,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-2868475,"R",0,"R",0,"R",2868475,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27140560,"R",11931803,"R",2550118,"R",0,"R",2048882,"R",516002,"R",10093755, 2,"A",,"A",
213321,"R",67426065,"R",172939119,"R",61193788,"R",46295280,"R",57751632,"R",53993699,"R",32901135,"R",21092564,"R",111745331,"R",17258308,"R",92618905,"R",29846395,"R",13092785,"R",0,"R",152816393,"R",58742986,"R",94073407,"R",230271,"R",62531666,"R",54090777,"R",0,"R",8440889,"R",103304442,"R",0,"R",111745331,"R",2563814,"R",1001372,"R",2689651,"R",0,"R",1871549,"R",22165800,"R",30292186,"R",24037349,"Z",0,"R",37571375,"R",37571375,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",985528,"R",985528,"R",0,"R",0,"R",664902,"R",664902,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",1591929,"R",815380,"R",442609,"R",333940,"R",1573500,"R",796951,"R",442609,"R",333940,"R",18429,"R",18429,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9606596,"R",4971394,"R",3873327,"R",761875,"Z",0,"Z",0,"R",12044377,"R",12044377,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",66959,"R",66959,"R",0,"R",0,"R",62531666,"R",57119915,"R",4315936,"R",1095815,"R",0,"R",254074,"R",-254074,"Z",0,"R",62531666,"R",57373989,"R",4061862,"R",1095815,"R",21242023,"R",11844906,"R",4280061,"R",2763496,"R",1630532,"R",175271,"R",547757,"R",29758,"R",26696,"R",2042,"Z",0,"Z",0,"Z",0,"R",1020,"R",825588,"R",234957,"R",51139,"R",10535,"R",5839,"Z",0,"R",523118,"R",4942752,"R",2064821,"R",813415,"R",252840,"R",170488,"R",169701,"R",1471487,"R",8915289,"R",3162491,"R",1108060,"R",1574705,"R",717761,"R",508054,"R",1844218,"R",8750654,"R",3958191,"R",1423063,"R",387577,"R",126893,"R",13554,"R",2841376,"R",9161025,"R",189130,"R",0,"R",555582,"R",1240901,"R",510135,"R",6665277,"R",223688,"R",223688,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",2074473,"R",883396,"R",-5544735,"Z",0,"Z",0,"R",2586866,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54090777,"R",23555665,"R",8561176,"R",0,"R",3892414,"R",1376715,"R",16704807, 1,"R",60127322,"R",67426065
213358,"R",5273928,"R",39296527,"R",26895438,"R",20686443,"R",6482640,"R",5918449,"R",2959926,"R",2958523,"R",12401089,"R",1434026,"R",47485686,"R",12021984,"R",1750862,"R",0,"R",62692558,"R",35162252,"R",27530306,"R",0,"R",29684241,"R",27842636,"R",0,"R",1841605,"R",10559484,"R",0,"R",12401089,"R",1874085,"R",264107,"R",1734407,"R",290000,"R",532759,"R",10139361,"R",14834719,"R",10672120,"R",0,"R",20763524,"R",20763524,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",283233,"R",19126,"R",264107,"R",0,"R",285552,"R",285552,"R",0,"R",0,"R",290000,"R",0,"R",290000,"R",0,"R",1056868,"R",94149,"R",906325,"R",56394,"R",150543,"R",94149,"R",0,"R",56394,"R",906325,"R",0,"R",906325,"R",0,"R",0,"R",0,"R",0,"R",0,"R",652305,"R",346063,"R",5001,"R",301241,"R",0,"R",0,"R",5184807,"R",5184807,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1167952,"R",1167952,"R",0,"R",0,"R",29684241,"R",27861173,"R",1465433,"R",357635,"R",0,"R",0,"R",0,"R",0,"R",29684241,"R",27861173,"R",1465433,"R",357635,"R",8229223,"R",5561754,"R",913083,"R",330569,"R",361011,"R",201678,"R",861128,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",107363,"R",7227,"R",484,"R",0,"R",0,"R",0,"R",99652,"R",1846509,"R",765899,"R",158146,"R",136117,"R",148652,"R",83044,"R",554651,"R",5263561,"R",1915519,"R",358067,"R",544467,"R",594607,"R",332176,"R",1518725,"R",7251724,"R",2625212,"R",1100404,"R",97226,"R",106180,"R",59317,"R",3263385,"R",4284512,"R",123958,"R",26791,"R",836145,"R",913145,"R",510129,"R",1874344,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",663117,"R",137159,"R",-1944524,"R",0,"R",0,"R",1144248,"R",859744,"R",0,"R",552,"R",0,"R",0,"R",0,"R",859192,"R",27842636,"R",11662686,"R",2694686,"R",0,"R",2123595,"R",1186344,"R",10175325, 1,"R",4733658,"R",5273928
213367,"R",86475888,"R",291233372,"R",174435284,"R",135115000,"R",69008620,"R",47789468,"R",23335266,"R",24454202,"R",116798088,"R",29198695,"R",198767743,"R",22254640,"R",3280373,"R",0,"R",253501451,"R",117404141,"R",136097310,"R",0,"R",137226607,"R",124765120,"R",0,"R",12461487,"R",104336601,"R",0,"R",116798088,"R",7044336,"R",1151421,"R",4478630,"R",0,"R",2310866,"R",67504695,"R",82489948,"R",69444861,"R",370700,"R",93539136,"R",93539136,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",725838,"R",725838,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1420928,"R",1420928,"R",0,"R",0,"R",487501,"R",487501,"R",0,"R",0,"R",321804,"R",321804,"R",0,"R",0,"R",9795548,"R",5555951,"R",3433316,"R",806281,"R",8020489,"R",3780892,"R",3433316,"R",806281,"R",1775059,"R",1775059,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8980958,"R",5823197,"R",3118049,"R",39712,"R",3040845,"R",3040845,"R",14635473,"R",14635473,"R",0,"R",0,"R",1457155,"R",1457155,"R",0,"R",0,"R",2821421,"R",2821421,"R",0,"R",0,"R",137226607,"R",129829249,"R",6551365,"R",845993,"R",0,"R",4828872,"R",-4828872,"Z",0,"R",137226607,"R",134658121,"R",1722493,"R",845993,"R",50071902,"R",30298609,"R",8449355,"R",3849535,"R",1803499,"R",3343148,"R",2327756,"R",422084,"R",91041,"R",12736,"R",157898,"R",119122,"R",0,"R",41287,"R",2834245,"R",1535139,"R",392345,"R",106606,"R",35319,"R",0,"R",764836,"R",15029914,"R",6735426,"R",1825076,"R",2678598,"R",856555,"R",0,"R",2934259,"R",21584007,"R",9303838,"R",2444061,"R",2007348,"R",910803,"R",0,"R",6917957,"R",24286189,"R",11140761,"R",2900024,"R",609300,"R",287656,"R",791811,"R",8556637,"R",9518070,"R",352603,"R",114420,"R",0,"R",2420463,"R",2374092,"R",4256492,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1018709,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1018709,"R",0,"R",3691840,"R",983371,"R",-9409285,"R",0,"R",0,"R",4734074,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",124765120,"R",63149257,"R",17121388,"R",0,"R",6433417,"R",6509051,"R",31552007, 1,"R",81486938,"R",87350063
